rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/n_updates,time/fps,time/time_elapsed,time/episodes,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-38.79884302000001,49200,100.0,0.048052169382572174,0.62177574634552,0.0003,36.67109680175781,49099,36,1345,492,0.008459084667265415,,
,49500,,0.0298423133790493,-0.29380398988723755,0.0003,37.516273498535156,49399,,,,0.008533653803169727,100.0,-39.6151573
-39.221445270000004,49600,100.0,0.03915019333362579,-2.518291473388672,0.0003,36.999305725097656,49499,36,1357,496,0.00854937918484211,,
,50000,,0.042053066194057465,0.1967301368713379,0.0003,37.237789154052734,49899,,,,0.008492832072079182,100.0,-38.95837561999999
-39.341364060000004,50000,100.0,,,,,,36,1370,500,,,
-38.85913087,50400,100.0,0.03270122408866882,-0.14183887839317322,0.0003,37.32827377319336,50299,36,1375,504,0.008619818836450577,,
,50500,,0.03137216717004776,-1.301970362663269,0.0003,37.405982971191406,50399,,,,0.008645772933959961,100.0,-38.4286788
-39.07687678,50800,100.0,0.051778532564640045,-0.07467612624168396,0.0003,37.344215393066406,50699,36,1387,508,0.008637671358883381,,
,51000,,0.0414215624332428,0.4636525511741638,0.0003,37.32466125488281,50899,,,,0.008703840896487236,100.0,-38.9783305
-39.23570057,51200,100.0,0.03696709871292114,-1.0310628414154053,0.0003,37.21590042114258,51099,36,1400,512,0.008732629008591175,,
,51500,,0.03460676968097687,1.6276328563690186,0.0003,37.57947540283203,51399,,,,0.008769483305513859,100.0,-39.15069158
-38.92099285,51600,100.0,0.03548635169863701,-2.431948661804199,0.0003,38.257530212402344,51499,36,1412,516,0.008785095065832138,,
,52000,,0.04714967682957649,-0.19507429003715515,0.0003,37.93290710449219,51899,,,,0.008708810433745384,100.0,-39.51020416
-39.05497397,52000,100.0,,,,,,36,1425,520,,,
-39.046011830000005,52400,100.0,0.031410060822963715,0.3256070017814636,0.0003,37.49403381347656,52299,36,1430,524,0.00868795532733202,,
,52500,,0.033575911074876785,0.3306370973587036,0.0003,37.229095458984375,52399,,,,0.008700923062860966,100.0,-37.826847380000004
-39.22188328,52800,100.0,0.06758014112710953,0.28311294317245483,0.0003,37.848968505859375,52699,36,1443,528,0.00866443570703268,,
,53000,,0.043692659586668015,-0.3720979690551758,0.0003,37.46916198730469,52899,,,,0.008727042004466057,100.0,-40.406127
-39.53216448,53200,100.0,0.04505646973848343,-0.3203818202018738,0.0003,37.95020294189453,53099,36,1455,532,0.008677505888044834,,
,53500,,0.041146907955408096,-0.4913320541381836,0.0003,37.76404571533203,53399,,,,0.008690266869962215,100.0,-40.934273940000004
-39.404009970000004,53600,100.0,0.04761254042387009,1.9133820533752441,0.0003,37.42521667480469,53499,36,1467,536,0.008729364722967148,,
,54000,,0.03549402952194214,-1.196763277053833,0.0003,38.261619567871094,53899,,,,0.008764057420194149,100.0,-38.15064168
-39.596900659999996,54000,100.0,,,,,,36,1480,540,,,
-39.01145048,54400,100.0,0.03157176077365875,-0.37487196922302246,0.0003,38.261775970458984,54299,36,1485,544,0.008694391697645187,,
,54500,,0.057816457003355026,0.6165591478347778,0.0003,38.1182861328125,54399,,,,0.008744237944483757,100.0,-38.210030620000005
-39.29401019,54800,100.0,0.03856451064348221,-0.267422080039978,0.0003,38.095458984375,54699,36,1497,548,0.008663530461490154,,
,55000,,0.03041211888194084,-0.5996001362800598,0.0003,37.59225845336914,54899,,,,0.008647405542433262,100.0,-43.18636638
-39.50636348999999,55200,100.0,0.031178563833236694,-1.4255242347717285,0.0003,37.8980712890625,55099,36,1510,552,0.008699281141161919,,
,55500,,0.05977947264909744,-0.6118553280830383,0.0003,38.32084655761719,55399,,,,0.008816278539597988,100.0,-41.25511492
-39.65155282,55600,100.0,0.03837207704782486,0.47254812717437744,0.0003,37.59351348876953,55499,36,1522,556,0.008831597864627838,,
,56000,,0.0331084206700325,-0.4444328248500824,0.0003,38.130088806152344,55899,,,,0.008731896057724953,100.0,-46.60756254000001
-39.652455370000006,56000,100.0,,,,,,36,1535,560,,,
-39.80510113,56400,100.0,0.053584493696689606,-0.2653124928474426,0.0003,38.1347770690918,56299,36,1540,564,0.008899486623704433,,
,56500,,0.03845665231347084,-0.7933931350708008,0.0003,38.00221633911133,56399,,,,0.00887610949575901,100.0,-41.70581899999999
-39.44059017,56800,100.0,0.03713984787464142,-1.196715235710144,0.0003,38.36479949951172,56699,36,1553,568,0.008832491934299469,,
,57000,,0.07541388273239136,0.9055910110473633,0.0003,38.354942321777344,56899,,,,0.008797536604106426,100.0,-41.348059219999996
-40.187438470000004,57200,100.0,0.032467521727085114,2.5834455490112305,0.0003,38.460819244384766,57099,36,1565,572,0.00881954189389944,,
,57500,,0.0435158796608448,-2.4670050144195557,0.0003,38.58229064941406,57399,,,,0.008820997551083565,100.0,-40.616188040000004
-40.09796853000001,57600,100.0,0.03966036066412926,1.1729001998901367,0.0003,38.2310791015625,57499,36,1578,576,0.008772164583206177,,
,58000,,0.039041485637426376,-0.6635199785232544,0.0003,38.95684814453125,57899,,,,0.008782594464719296,100.0,-41.59904994000001
-39.96656519,58000,100.0,,,,,,36,1590,580,,,
-40.65596904,58400,100.0,0.04808448627591133,-0.2811603248119354,0.0003,38.90153503417969,58299,36,1595,584,0.008710712194442749,,
,58500,,0.033546239137649536,1.1116881370544434,0.0003,37.83631896972656,58399,,,,0.008669749833643436,100.0,-39.12077474
-40.42317442,58800,100.0,0.04753470420837402,0.5260021686553955,0.0003,38.251338958740234,58699,36,1607,588,0.008595266379415989,,
,59000,,0.03834863752126694,-0.20543193817138672,0.0003,38.726314544677734,58899,,,,0.00861643347889185,100.0,-40.46071499999999
-40.38908712,59200,100.0,0.052170202136039734,0.0005319714546203613,0.0003,38.07696533203125,59099,36,1620,592,0.00861553754657507,,
,59500,,0.046074867248535156,-0.11463436484336853,0.0003,38.313899993896484,59399,,,,0.008569668047130108,100.0,-41.827933279999996
-40.03149619,59600,100.0,0.05500125139951706,-1.025301218032837,0.0003,39.05808639526367,59499,36,1632,596,0.00856345146894455,,
,60000,,0.0441797636449337,-1.8884811401367188,0.0003,38.565185546875,59899,,,,0.008322028443217278,100.0,-42.62116614000001
-39.88272668,60000,100.0,,,,,,36,1645,600,,,
-40.440921440000004,60400,100.0,0.07229328900575638,-1.6967196464538574,0.0003,38.20460891723633,60299,36,1650,604,0.008438135497272015,,
,60500,,0.05412678420543671,3.272744655609131,0.0003,38.394561767578125,60399,,,,0.008440316654741764,100.0,-41.2670546
-40.25333269,60800,100.0,0.04027046263217926,0.6586657762527466,0.0003,38.67104721069336,60699,36,1662,608,0.008502475917339325,,
,61000,,0.05346028506755829,-0.7110675573348999,0.0003,38.00845718383789,60899,,,,0.00862237997353077,100.0,-39.062556980000004
-40.031175510000004,61200,100.0,0.06661781668663025,-0.24779880046844482,0.0003,38.251670837402344,61099,36,1675,612,0.008673951961100101,,
,61500,,0.0777362734079361,2.502603054046631,0.0003,38.42432403564453,61399,,,,0.00858476385474205,100.0,-40.031994340000004
-40.20114773,61600,100.0,0.06612193584442139,0.9609709978103638,0.0003,38.463470458984375,61499,36,1687,616,0.008577289059758186,,
,62000,,0.056870631873607635,0.4379975199699402,0.0003,38.74324417114258,61899,,,,0.00845324993133545,100.0,-39.65175826
-40.475530899999995,62000,100.0,,,,,,36,1700,620,,,
-40.799395770000004,62400,100.0,0.06183788180351257,-0.677588164806366,0.0003,37.74126434326172,62299,36,1705,624,0.00847884826362133,,
,62500,,0.06136336922645569,0.4587245583534241,0.0003,38.428836822509766,62399,,,,0.008470870554447174,100.0,-38.65193654
-40.61406153,62800,100.0,0.02897961065173149,0.6696073412895203,0.0003,38.07537841796875,62699,36,1717,628,0.008403763175010681,,
,63000,,0.03579029440879822,0.15529772639274597,0.0003,38.384971618652344,62899,,,,0.008496968075633049,100.0,-38.662840620000004
-40.39076914,63200,100.0,0.027912333607673645,0.45432788133621216,0.0003,37.848480224609375,63099,36,1729,632,0.008524076081812382,,
,63500,,0.04760921746492386,-1.0080742835998535,0.0003,38.39508056640625,63399,,,,0.008425720036029816,100.0,-37.71034584
-40.25439507000001,63600,100.0,0.05049987882375717,-0.4732018709182739,0.0003,38.35262680053711,63499,36,1742,636,0.008403070271015167,,
,64000,,0.046613190323114395,1.904505968093872,0.0003,38.26906204223633,63899,,,,0.008442727848887444,100.0,-40.38424806
-39.8155243,64000,100.0,,,,,,36,1754,640,,,
-40.06465173,64400,100.0,0.0475522018969059,0.39957794547080994,0.0003,38.0036735534668,64299,36,1759,644,0.00846216268837452,,
,64500,,0.058745983988046646,0.19870823621749878,0.0003,38.25591278076172,64399,,,,0.008486310951411724,100.0,-41.68332796000001
-39.77101889,64800,100.0,0.03841346874833107,0.4840463101863861,0.0003,38.386165618896484,64699,36,1771,648,0.008518310263752937,,
,65000,,0.061553388833999634,1.0319757461547852,0.0003,37.521087646484375,64899,,,,0.008479280397295952,100.0,-37.69517448
-39.62805917,65200,100.0,0.050011925399303436,-0.5555883646011353,0.0003,38.535743713378906,65099,36,1784,652,0.008570284582674503,,
,65500,,0.04960859194397926,-1.2185335159301758,0.0003,37.805213928222656,65399,,,,0.008462970145046711,100.0,-38.09077558
-39.540725470000005,65600,100.0,0.055647317320108414,0.9351858496665955,0.0003,38.38152313232422,65499,36,1796,656,0.008452419191598892,,
,66000,,0.04103613644838333,-1.0662144422531128,0.0003,38.223968505859375,65899,,,,0.008410590700805187,100.0,-39.61196374
-39.737957990000005,66000,100.0,,,,,,36,1809,660,,,
-39.963406920000004,66400,100.0,0.05281269922852516,1.4946565628051758,0.0003,38.34406280517578,66299,36,1814,664,0.008427170105278492,,
,66500,,0.04389412701129913,-1.0949817895889282,0.0003,38.741310119628906,66399,,,,0.008418334648013115,100.0,-41.871622079999995
-40.15999708,66800,100.0,0.043437160551548004,0.8177195191383362,0.0003,38.74568176269531,66699,36,1827,668,0.008464156650006771,,
,67000,,0.03871122747659683,-0.8382912278175354,0.0003,38.41410827636719,66899,,,,0.008514110930263996,100.0,-39.13816374
-39.89371072,67200,100.0,0.06145775690674782,0.6462495923042297,0.0003,38.30816650390625,67099,36,1839,672,0.008470600470900536,,
,67500,,0.06021394580602646,-0.8896905183792114,0.0003,38.69305419921875,67399,,,,0.008485465310513973,100.0,-41.85110973999999
-40.067686089999995,67600,100.0,0.05772560089826584,1.3761837482452393,0.0003,37.89840316772461,67499,36,1852,676,0.00846060924232006,,
,68000,,0.055712729692459106,-0.923869252204895,0.0003,38.00986862182617,67899,,,,0.008517823182046413,100.0,-38.99802778
-39.945737869999995,68000,100.0,,,,,,36,1864,680,,,
-39.519263640000005,68400,100.0,0.04801293462514877,-0.20853149890899658,0.0003,38.82441711425781,68299,36,1869,684,0.008512191474437714,,
,68500,,0.046103525906801224,-1.1882319450378418,0.0003,38.34809875488281,68399,,,,0.008522316813468933,100.0,-39.15098066
-39.436528839999994,68800,100.0,0.05653446912765503,1.2731043100357056,0.0003,38.12643814086914,68699,36,1881,688,0.00860563013702631,,
,69000,,0.05428747460246086,2.2452034950256348,0.0003,38.40708541870117,68899,,,,0.008590013720095158,100.0,-37.5913971
-39.45922008,69200,100.0,0.06017637997865677,-0.09999409317970276,0.0003,38.295372009277344,69099,36,1894,692,0.008614350110292435,,
,69500,,0.04388242959976196,0.6050185561180115,0.0003,38.56443786621094,69399,,,,0.008486156351864338,100.0,-39.492940479999994
-39.41080702,69600,100.0,0.04668904468417168,-0.7007720470428467,0.0003,38.47494888305664,69499,36,1906,696,0.008540826849639416,,
,70000,,0.05179232358932495,-0.05358456075191498,0.0003,38.266231536865234,69899,,,,0.008552102372050285,100.0,-39.1875718
-39.472785189999996,70000,100.0,,,,,,36,1919,700,,,
-38.91347838,70400,100.0,0.04802977293729782,-0.3841437101364136,0.0003,37.871707916259766,70299,36,1924,704,0.008632157929241657,,
,70500,,0.05764974281191826,-2.3275790214538574,0.0003,37.911170959472656,70399,,,,0.008618565276265144,100.0,-39.79482772
-38.864928989999996,70800,100.0,0.0440131351351738,0.006300061941146851,0.0003,38.267066955566406,70699,36,1937,708,0.008497633039951324,,
,71000,,0.05063280090689659,-0.6527847051620483,0.0003,38.26234436035156,70899,,,,0.008480578660964966,100.0,-41.22459652
-38.95500431,71200,100.0,0.06199942156672478,-0.2452811449766159,0.0003,38.18689727783203,71099,36,1949,712,0.008495056070387363,,
,71500,,0.05823226645588875,-0.787595808506012,0.0003,37.86993408203125,71399,,,,0.008597951382398605,100.0,-44.633605079999995
-39.27698288,71600,100.0,0.05027269944548607,-0.6574259996414185,0.0003,37.45664978027344,71499,36,1961,716,0.008570816367864609,,
,72000,,0.05822951719164848,0.5914031267166138,0.0003,37.48783493041992,71899,,,,0.00846279226243496,100.0,-42.16481016000001
-38.97003124,72000,100.0,,,,,,36,1974,720,,,
-38.81825165,72400,100.0,0.08405027538537979,-0.306302547454834,0.0003,37.626426696777344,72299,36,1979,724,0.00850528571754694,,
,72500,,0.06613828986883163,-1.1326454877853394,0.0003,37.74467086791992,72399,,,,0.00849082786589861,100.0,-42.74542415999999
-38.89315064000001,72800,100.0,0.05575329810380936,-0.6027452349662781,0.0003,38.67741012573242,72699,36,1992,728,0.00855193566530943,,
,73000,,0.04977317154407501,0.6216326951980591,0.0003,38.083656311035156,72899,,,,0.008593045175075531,100.0,-43.322454879999995
-39.3327107,73200,100.0,0.05376255884766579,-0.22076797485351562,0.0003,37.484188079833984,73099,36,2004,732,0.008555757813155651,,
,73500,,0.04761182516813278,0.6250353455543518,0.0003,38.19967269897461,73399,,,,0.008677306585013866,100.0,-44.02510588
-39.34225621,73600,100.0,0.05076121911406517,-0.5154525637626648,0.0003,37.396575927734375,73499,36,2017,736,0.00865173153579235,,
,74000,,0.0567806139588356,-0.10009729862213135,0.0003,38.09174346923828,73899,,,,0.008776540867984295,100.0,-44.52016603999999
-40.93763868,74000,100.0,,,,,,36,2029,740,,,
-41.05996725,74400,100.0,0.05720100924372673,0.847302258014679,0.0003,37.53611755371094,74299,36,2034,744,0.00877892691642046,,
,74500,,0.05289313942193985,0.36210834980010986,0.0003,37.16449737548828,74399,,,,0.00877459067851305,100.0,-43.16410185999999
-41.38842643,74800,100.0,0.07943896949291229,-1.2496848106384277,0.0003,38.09303665161133,74699,36,2047,748,0.008737239986658096,,
,75000,,0.06614130735397339,0.029537439346313477,0.0003,38.0784912109375,74899,,,,0.00882761087268591,100.0,-41.08155764
-41.720202799999996,75200,100.0,0.06425535678863525,0.24730843305587769,0.0003,37.370426177978516,75099,36,2059,752,0.00888406578451395,,
,75500,,0.05191410705447197,0.1386820524930954,0.0003,37.65901565551758,75399,,,,0.008890613913536072,100.0,-39.85856646
-41.49003581,75600,100.0,0.06613880395889282,-0.06084400415420532,0.0003,38.14093017578125,75499,36,2072,756,0.00898487213999033,,
,76000,,0.046434491872787476,-0.45751360058784485,0.0003,37.044464111328125,75899,,,,0.008948068134486675,100.0,-40.32909746
-41.61503847,76000,100.0,,,,,,36,2084,760,,,
-41.1832561,76400,100.0,0.056698691099882126,0.5016500353813171,0.0003,37.5927734375,76299,36,2089,764,0.009018970653414726,,
,76500,,0.10243338346481323,2.18109130859375,0.0003,37.82195281982422,76399,,,,0.00905816163867712,100.0,-42.58689947999999
-41.10866504,76800,100.0,0.047299180179834366,0.5100716352462769,0.0003,37.712623596191406,76699,36,2102,768,0.009085386991500854,,
,77000,,0.052508920431137085,0.6154998540878296,0.0003,37.883872985839844,76899,,,,0.009123333729803562,100.0,-38.99405698
-40.86511293,77200,100.0,0.053588591516017914,-1.1630926132202148,0.0003,36.65966796875,77099,36,2114,772,0.009033066220581532,,
,77500,,0.047003623098134995,-0.004846826195716858,0.0003,37.26571273803711,77399,,,,0.009054179303348064,100.0,-40.23326602
-40.85073238999999,77600,100.0,0.054054029285907745,-1.0225274562835693,0.0003,36.749244689941406,77499,36,2126,776,0.009111878462135792,,
,78000,,0.0620376281440258,-0.7397283315658569,0.0003,37.22923278808594,77899,,,,0.00913804117590189,100.0,-38.9283849
-40.49056701999999,78000,100.0,,,,,,36,2139,780,,,
-40.4472711,78400,100.0,0.06235739588737488,-0.020628154277801514,0.0003,37.708946228027344,78299,36,2144,784,0.009149739518761635,,
,78500,,0.04321794956922531,1.6579500436782837,0.0003,37.470481872558594,78399,,,,0.009143111295998096,100.0,-40.74682902
-40.16284314,78800,100.0,0.061420708894729614,0.20712321996688843,0.0003,37.27902603149414,78699,36,2156,788,0.009200261905789375,,
,79000,,0.09770704060792923,1.4823951721191406,0.0003,37.33689880371094,78899,,,,0.009121311828494072,100.0,-41.2700753
-39.90561068,79200,100.0,0.07131952047348022,-0.6366375684738159,0.0003,36.94636917114258,79099,36,2169,792,0.009121538139879704,,
,79500,,0.054867856204509735,-2.0479257106781006,0.0003,37.712928771972656,79399,,,,0.009150111116468906,100.0,-43.605762219999995
-39.95884082,79600,100.0,0.08210595697164536,0.15410736203193665,0.0003,37.546356201171875,79499,36,2181,796,0.009105672128498554,,
,80000,,0.057992830872535706,-0.2612764239311218,0.0003,37.22660446166992,79899,,,,0.009216069243848324,100.0,-38.22552220000001
-39.82696096,80000,100.0,,,,,,36,2194,800,,,
-40.477981330000006,80400,100.0,0.05589442700147629,-0.3744569420814514,0.0003,37.171112060546875,80299,36,2199,804,0.009043638594448566,,
,80500,,0.044297002255916595,1.149633526802063,0.0003,37.316184997558594,80399,,,,0.009081696160137653,100.0,-40.66667554
-41.42817084,80800,100.0,0.07975287735462189,0.6755762100219727,0.0003,38.01783752441406,80699,36,2211,808,0.00908223818987608,,
,81000,,0.05236959457397461,1.1882771253585815,0.0003,37.06964111328125,80899,,,,0.009048374369740486,100.0,-39.00014732
-41.61775413,81200,100.0,0.04642303287982941,-1.3762423992156982,0.0003,37.413658142089844,81099,36,2224,812,0.009077190421521664,,
,81500,,0.07090321183204651,-0.9375324249267578,0.0003,37.544586181640625,81399,,,,0.009064841084182262,100.0,-40.83327496
-41.336097009999996,81600,100.0,0.04735291004180908,-0.38392242789268494,0.0003,36.98259735107422,81499,36,2237,816,0.009062482044100761,,
,82000,,0.040352579206228256,0.03886435925960541,0.0003,37.37922668457031,81899,,,,0.009016374126076698,100.0,-38.17099704
-42.008284139999994,82000,100.0,,,,,,36,2249,820,,,
-41.82978976,82400,100.0,0.07328464835882187,0.832278311252594,0.0003,36.94319152832031,82299,36,2254,824,0.009042194113135338,,
,82500,,0.05030202865600586,0.7279216051101685,0.0003,36.99583435058594,82399,,,,0.009027429856359959,100.0,-37.635201519999995
-42.01644225999999,82800,100.0,0.057851340621709824,-0.43219074606895447,0.0003,36.7703971862793,82699,36,2267,828,0.009045208804309368,,
,83000,,0.06281645596027374,2.301288604736328,0.0003,37.92802047729492,82899,,,,0.0090037165209651,100.0,-36.9870475
