train/learning_rate,time/time_elapsed,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,time/fps,eval/mean_ep_length,eval/mean_reward
0.0003,,35.57539367675781,0.013360677286982536,,47500,,,0.008776381611824036,47399,0.05621032416820526,,100.0,-37.24967993999999
0.0003,1301,35.60536193847656,0.010160604491829872,100.0,47600,476,-39.97157563,0.008804785087704659,47499,0.04106348752975464,36,,
0.0003,,36.02273178100586,0.010663149878382683,,48000,,,0.008759708143770695,47899,-0.2314756065607071,,100.0,-37.54532748
,1314,,,100.0,48000,480,-40.24695517,,,,36,,
0.0003,1319,36.241310119628906,0.010256233625113964,100.0,48400,484,-40.15335196,0.008777499198913574,48299,-0.4761250615119934,36,,
0.0003,,36.1771354675293,0.00953663233667612,,48500,,,0.008773711510002613,48399,-0.4841931462287903,,100.0,-37.80312266
0.0003,1332,36.248497009277344,0.011930860579013824,100.0,48800,488,-39.92327656,0.008714936673641205,48699,1.9674103260040283,36,,
0.0003,,36.26740264892578,0.00965629518032074,,49000,,,0.008704861626029015,48899,0.8071377873420715,,100.0,-37.54143387999999
0.0003,1344,36.18939208984375,0.009419349022209644,100.0,49200,492,-39.761085009999995,0.008715435862541199,49099,0.3676859438419342,36,,
0.0003,,36.44280242919922,0.010516800917685032,,49500,,,0.008676971308887005,49399,0.3708900809288025,,100.0,-37.49158016
0.0003,1356,36.43482971191406,0.010954819619655609,100.0,49600,496,-39.569196129999995,0.008702881634235382,49499,-0.14697076380252838,36,,
0.0003,,36.65684127807617,0.010415866039693356,,50000,,,0.00866976659744978,49899,1.0192652940750122,,100.0,-37.186208179999994
,1369,,,100.0,50000,500,-39.445337089999995,,,,36,,
0.0003,1374,36.7501220703125,0.016496691852808,100.0,50400,504,-39.2776001,0.008705513551831245,50299,-0.2722519636154175,36,,
0.0003,,36.87260055541992,0.008308852091431618,,50500,,,0.008638854138553143,50399,0.107720285654068,,100.0,-37.40049692
0.0003,1386,36.74381637573242,0.01143388357013464,100.0,50800,508,-39.32709671,0.008615278638899326,50699,0.2932785451412201,36,,
0.0003,,36.633033752441406,0.010630059987306595,,51000,,,0.00859179999679327,50899,0.34961652755737305,,100.0,-37.10401994000001
0.0003,1398,36.882545471191406,0.012842127121984959,100.0,51200,512,-39.14419487,0.008539649657905102,51099,0.31608152389526367,36,,
0.0003,,36.85988235473633,0.010913279838860035,,51500,,,0.008519708178937435,51399,-1.5545066595077515,,100.0,-36.89039814
0.0003,1411,36.64803695678711,0.013631561771035194,100.0,51600,516,-39.313169099999996,0.008476648479700089,51499,0.28926482796669006,36,,
0.0003,,36.84306335449219,0.009360700845718384,,52000,,,0.008532420732080936,51899,0.3418808877468109,,100.0,-37.14076128
,1424,,,100.0,52000,520,-39.08642899,,,,36,,
0.0003,1429,37.51295471191406,0.01614145189523697,100.0,52400,524,-39.43694348,0.008429537527263165,52299,0.5328502058982849,36,,
0.0003,,37.244712829589844,0.01660911738872528,,52500,,,0.008442405611276627,52399,0.6950927972793579,,100.0,-37.19513498
0.0003,1441,37.30132293701172,0.013026013970375061,100.0,52800,528,-39.733244389999996,0.008395264856517315,52699,-0.11477521061897278,36,,
0.0003,,37.12425231933594,0.011768927797675133,,53000,,,0.008303259499371052,52899,-0.3844296932220459,,100.0,-36.57772206
0.0003,1454,36.95062255859375,0.010020541958510876,100.0,53200,532,-39.76267608999999,0.008276596665382385,53099,-0.7590346336364746,36,,
0.0003,,37.38130569458008,0.009437082335352898,,53500,,,0.008218960836529732,53399,2.140878200531006,,100.0,-36.83618776
0.0003,1466,36.64390563964844,0.00745602510869503,100.0,53600,536,-39.631629079999996,0.00826084055006504,53499,-0.50095134973526,36,,
0.0003,,37.710166931152344,0.012447329238057137,,54000,,,0.008158517070114613,53899,-1.23732590675354,,100.0,-36.49105088
,1479,,,100.0,54000,540,-39.787953630000004,,,,36,,
0.0003,1484,37.15860366821289,0.01283800508826971,100.0,54400,544,-39.80617493,0.008163334801793098,54299,0.30059248208999634,36,,
0.0003,,37.817466735839844,0.011123262345790863,,54500,,,0.008145463652908802,54399,1.8727229833602905,,100.0,-37.11297934
0.0003,1496,37.8040771484375,0.01313595101237297,100.0,54800,548,-39.8535874,0.008171644993126392,54699,-2.226717948913574,36,,
0.0003,,37.75905227661133,0.011910457164049149,,55000,,,0.008201043121516705,54899,-0.37286508083343506,,100.0,-37.036462300000004
0.0003,1509,37.743125915527344,0.01150418259203434,100.0,55200,552,-40.01754965000001,0.008121355436742306,55099,2.60298490524292,36,,
0.0003,,37.695594787597656,0.012479439377784729,,55500,,,0.00802552979439497,55399,-0.38870394229888916,,100.0,-36.689165779999996
0.0003,1521,38.061187744140625,0.018398750573396683,100.0,55600,556,-40.09686876999999,0.00804866198450327,55499,1.3885358572006226,36,,
0.0003,,37.32438278198242,0.01475091464817524,,56000,,,0.008028227835893631,55899,0.7866846323013306,,100.0,-36.83995684
,1533,,,100.0,56000,560,-40.00971373,,,,36,,
0.0003,1538,37.798828125,0.010502979159355164,100.0,56400,564,-40.124374829999994,0.007952271029353142,56299,-0.5479495525360107,36,,
0.0003,,38.29360580444336,0.0108074601739645,,56500,,,0.007926316000521183,56399,1.9468450546264648,,100.0,-36.645117600000006
0.0003,1551,37.90361785888672,0.012581873685121536,100.0,56800,568,-40.407702740000005,0.007925213314592838,56699,-1.2848823070526123,36,,
0.0003,,37.7947998046875,0.013670115731656551,,57000,,,0.007974416948854923,56899,-0.1455724835395813,,100.0,-36.35142966
0.0003,1563,37.936744689941406,0.016962073743343353,100.0,57200,572,-40.29859665,0.007887249812483788,57099,0.07012417912483215,36,,
0.0003,,38.30360412597656,0.015211797319352627,,57500,,,0.007863939739763737,57399,-0.5814933180809021,,100.0,-36.28522100000001
0.0003,1576,38.11396408081055,0.0116248968988657,100.0,57600,576,-40.353050520000004,0.007847176864743233,57499,-0.7747014164924622,36,,
0.0003,,38.41989517211914,0.011386789381504059,,58000,,,0.007909895852208138,57899,0.018478423357009888,,100.0,-36.588132619999996
,1588,,,100.0,58000,580,-40.23398201,,,,36,,
0.0003,1593,38.475830078125,0.009260158985853195,100.0,58400,584,-40.08062802,0.007985071279108524,58299,-1.6667513847351074,36,,
0.0003,,38.131568908691406,0.014332704246044159,,58500,,,0.007944820448756218,58399,1.0447700023651123,,100.0,-36.14333986
0.0003,1605,38.57775115966797,0.01319784764200449,100.0,58800,588,-39.92178479,0.007916253991425037,58699,1.165738582611084,36,,
0.0003,,38.1988525390625,0.012845121324062347,,59000,,,0.007916397415101528,58899,-0.7265462279319763,,100.0,-36.16703556
0.0003,1618,38.71440505981445,0.011195242404937744,100.0,59200,592,-40.06789511,0.007919976487755775,59099,0.08395112305879593,36,,
0.0003,,38.49696731567383,0.009252776391804218,,59500,,,0.00790222454816103,59399,0.4871053993701935,,100.0,-36.14680352
0.0003,1630,38.65660858154297,0.010551526211202145,100.0,59600,596,-40.02785371,0.007919074036180973,59499,-0.12421250343322754,36,,
0.0003,,38.202701568603516,0.016760002821683884,,60000,,,0.007929407991468906,59899,1.3792040348052979,,100.0,-35.86967364
,1643,,,100.0,60000,600,-39.9896788,,,,36,,
0.0003,1648,38.901432037353516,0.012223558500409126,100.0,60400,604,-40.12604969,0.007878003641963005,60299,-0.8729652762413025,36,,
0.0003,,38.453487396240234,0.010933139361441135,,60500,,,0.007871397770941257,60399,-0.4404853880405426,,100.0,-35.350480399999995
0.0003,1660,38.51228713989258,0.015586959198117256,100.0,60800,608,-40.04418989999999,0.007894476875662804,60699,0.41039714217185974,36,,
0.0003,,38.45969772338867,0.01213710755109787,,61000,,,0.00795197207480669,60899,-1.661614179611206,,100.0,-36.294010320000005
0.0003,1672,38.72599411010742,0.010791458189487457,100.0,61200,612,-39.99863360999999,0.007957077585160732,61099,0.40825387835502625,36,,
0.0003,,38.83415222167969,0.010149153880774975,,61500,,,0.007838000543415546,61399,-0.1827191710472107,,100.0,-36.221644739999995
0.0003,1685,38.437808990478516,0.014128855429589748,100.0,61600,616,-39.99484492,0.0078311488032341,61499,-0.49415338039398193,36,,
0.0003,,38.36261749267578,0.00983018334954977,,62000,,,0.00782147515565157,61899,1.0636435747146606,,100.0,-36.30260246
,1697,,,100.0,62000,620,-40.118962339999996,,,,36,,
0.0003,1702,39.24761199951172,0.009360096417367458,100.0,62400,624,-40.11736249999999,0.007825706154108047,62299,-1.462247371673584,36,,
0.0003,,38.88723373413086,0.011005930602550507,,62500,,,0.0078318165615201,62399,1.5241320133209229,,100.0,-36.21866852
0.0003,1715,38.69300842285156,0.01316307857632637,100.0,62800,628,-39.754801189999995,0.0077427588403224945,62699,0.3955061137676239,36,,
0.0003,,38.972320556640625,0.01441182941198349,,63000,,,0.007753010839223862,62899,0.03741234540939331,,100.0,-36.314708579999994
0.0003,1727,38.72137451171875,0.012277182191610336,100.0,63200,632,-39.68172173999999,0.007735485676676035,63099,0.3359397053718567,36,,
0.0003,,38.47803497314453,0.011753031983971596,,63500,,,0.007790748495608568,63399,0.31025487184524536,,100.0,-36.815480900000004
0.0003,1739,38.88835144042969,0.011705993674695492,100.0,63600,636,-39.68004708,0.007801953237503767,63499,0.8915449380874634,36,,
0.0003,,39.30792236328125,0.012891937047243118,,64000,,,0.007710715290158987,63899,-0.5149068832397461,,100.0,-36.81830026
,1751,,,100.0,64000,640,-39.7872928,,,,36,,
0.0003,1756,39.12858200073242,0.01081344299018383,100.0,64400,644,-39.747739499999994,0.007731152698397636,64299,0.06369604170322418,36,,
0.0003,,39.309722900390625,0.01563597470521927,,64500,,,0.007733117789030075,64399,0.5809996724128723,,100.0,-36.8814282
0.0003,1769,39.4130744934082,0.013503577560186386,100.0,64800,648,-39.48172606999999,0.007736776024103165,64699,-0.44324296712875366,36,,
0.0003,,39.20618438720703,0.01109040156006813,,65000,,,0.00769474171102047,64899,0.1557004600763321,,100.0,-35.843775019999995
0.0003,1781,39.50896453857422,0.011661047115921974,100.0,65200,652,-39.154668359999995,0.007752556353807449,65099,0.04599379003047943,36,,
0.0003,,38.929874420166016,0.009824799373745918,,65500,,,0.007791491691023111,65399,-1.246997356414795,,100.0,-36.29274652
0.0003,1793,39.36393737792969,0.00996815413236618,100.0,65600,656,-39.122208189999995,0.007795215118676424,65499,0.8358733654022217,36,,
0.0003,,38.99687957763672,0.012264111079275608,,66000,,,0.007818417623639107,65899,1.0255018472671509,,100.0,-37.28026278
,1806,,,100.0,66000,660,-38.90202809,,,,36,,
0.0003,1811,38.97053527832031,0.008831080980598927,100.0,66400,664,-38.82223586,0.007864165119826794,66299,0.17717790603637695,36,,
0.0003,,39.49555206298828,0.014984977431595325,,66500,,,0.007852574810385704,66399,-0.4937077760696411,,100.0,-36.057714839999996
0.0003,1823,39.38396453857422,0.011159880086779594,100.0,66800,668,-39.05546319,0.007804535795003176,66699,-1.0541033744812012,36,,
0.0003,,38.97521209716797,0.015699686482548714,,67000,,,0.00781852938234806,66899,0.6631516218185425,,100.0,-36.256917220000005
0.0003,1836,38.726318359375,0.017717203125357628,100.0,67200,672,-38.87370808,0.007858830504119396,67099,0.9883977174758911,36,,
0.0003,,39.10270690917969,0.010497166775166988,,67500,,,0.007810913026332855,67399,0.42360249161720276,,100.0,-36.020338859999995
0.0003,1848,38.944969177246094,0.013262730091810226,100.0,67600,676,-38.630237689999994,0.007819815538823605,67499,-1.443597674369812,36,,
0.0003,,39.50005340576172,0.010735353454947472,,68000,,,0.007778896018862724,67899,0.2053479254245758,,100.0,-37.65337912
,1860,,,100.0,68000,680,-38.461885519999996,,,,36,,
0.0003,1866,39.65473175048828,0.015516210347414017,100.0,68400,684,-38.490123929999996,0.007775431964546442,68299,-1.511714220046997,36,,
0.0003,,39.74836730957031,0.016445986926555634,,68500,,,0.007737451232969761,68399,-0.962090253829956,,100.0,-36.19171258
0.0003,1878,39.403106689453125,0.01744256354868412,100.0,68800,688,-38.647197909999996,0.007748417090624571,68699,-0.08999669551849365,36,,
0.0003,,39.07972717285156,0.01832372508943081,,69000,,,0.007769376039505005,68899,0.3672996759414673,,100.0,-37.1033853
0.0003,1890,39.35773468017578,0.014121666550636292,100.0,69200,692,-38.555128939999996,0.007773037534207106,69099,-1.6438963413238525,36,,
0.0003,,39.22325897216797,0.017371689900755882,,69500,,,0.0078096576035022736,69399,-1.1444752216339111,,100.0,-36.25556312
0.0003,1903,39.68959045410156,0.010460017248988152,100.0,69600,696,-38.33381785,0.007811624091118574,69499,-1.328169345855713,36,,
0.0003,,39.91200637817383,0.013531308621168137,,70000,,,0.007750933989882469,69899,0.3498082756996155,,100.0,-36.7551413
,1915,,,100.0,70000,700,-38.28918164999999,,,,36,,
0.0003,1921,39.59591293334961,0.011578102596104145,100.0,70400,704,-38.28224664,0.007772581186145544,70299,0.3706996440887451,36,,
0.0003,,39.08204650878906,0.014661001041531563,,70500,,,0.007770161610096693,70399,-0.2734716236591339,,100.0,-35.99763066
0.0003,1933,39.3699836730957,0.009988049045205116,100.0,70800,708,-38.45068522,0.007766497787088156,70699,0.9489107728004456,36,,
0.0003,,39.4499626159668,0.009549945592880249,,71000,,,0.007763225119560957,70899,1.4468960762023926,,100.0,-36.382025320000004
0.0003,1945,39.21521759033203,0.0095227574929595,100.0,71200,712,-38.361739830000005,0.007743120193481445,71099,0.6405957341194153,36,,
0.0003,,39.35540771484375,0.015480706468224525,,71500,,,0.007703700102865696,71399,1.1619937419891357,,100.0,-36.31367598
0.0003,1958,39.521705627441406,0.009684228338301182,100.0,71600,716,-38.18034312,0.007764353882521391,71499,1.227622628211975,36,,
0.0003,,39.73185729980469,0.013543719425797462,,72000,,,0.007697215769439936,71899,0.7899984121322632,,100.0,-36.46533198
,1970,,,100.0,72000,720,-38.28502897,,,,36,,
0.0003,1975,39.663063049316406,0.011512751691043377,100.0,72400,724,-37.94075007000001,0.007617319468408823,72299,0.8607895374298096,36,,
0.0003,,39.33373260498047,0.01742112636566162,,72500,,,0.007629020605236292,72399,0.5237219333648682,,100.0,-35.71666956000001
0.0003,1988,39.75685119628906,0.011654598638415337,100.0,72800,728,-38.01542044,0.00771113857626915,72699,1.0823719501495361,36,,
0.0003,,39.249759674072266,0.009745048359036446,,73000,,,0.007735363207757473,72899,0.38644129037857056,,100.0,-36.9051363
0.0003,2000,39.133262634277344,0.015138841234147549,100.0,73200,732,-38.036068130000004,0.007689287886023521,73099,0.14798232913017273,36,,
0.0003,,39.39508819580078,0.010192882269620895,,73500,,,0.007693168241530657,73399,0.40029311180114746,,100.0,-36.04480864
0.0003,2012,39.405555725097656,0.011965369805693626,100.0,73600,736,-38.226129310000005,0.007730463054031134,73499,0.4693591594696045,36,,
0.0003,,39.38719177246094,0.009155753999948502,,74000,,,0.007787865586578846,73899,-1.75890052318573,,100.0,-36.45627186
,2025,,,100.0,74000,740,-38.05587659,,,,36,,
0.0003,2030,39.851951599121094,0.011490453034639359,100.0,74400,744,-38.119029489999996,0.007823221385478973,74299,1.0552613735198975,36,,
0.0003,,39.85184097290039,0.013153547421097755,,74500,,,0.007816427387297153,74399,-1.5422389507293701,,100.0,-37.18627988
0.0003,2043,39.34410095214844,0.015530882403254509,100.0,74800,748,-37.95387193999999,0.007767479866743088,74699,0.5149663686752319,36,,
0.0003,,39.95188522338867,0.011617359705269337,,75000,,,0.007735075894743204,74899,1.3120322227478027,,100.0,-39.83427058
0.0003,2055,39.98387908935547,0.012808683328330517,100.0,75200,752,-38.24974444,0.0078058307990431786,75099,-1.2673181295394897,36,,
0.0003,,39.25094985961914,0.00954421702772379,,75500,,,0.0077629550360143185,75399,0.38769370317459106,,100.0,-42.14072076
0.0003,2067,39.342041015625,0.014272356405854225,100.0,75600,756,-38.684457869999996,0.0077184224501252174,75499,-0.7644834518432617,36,,
0.0003,,39.25318908691406,0.013925638049840927,,76000,,,0.007737661711871624,75899,0.2631843090057373,,100.0,-37.846207539999995
,2079,,,100.0,76000,760,-39.78598603,,,,36,,
0.0003,2084,40.021915435791016,0.016678381711244583,100.0,76400,764,-39.821719339999994,0.007854990661144257,76299,1.098278284072876,36,,
0.0003,,40.22813415527344,0.016073118895292282,,76500,,,0.00784289836883545,76399,-0.3223235607147217,,100.0,-38.918975520000004
0.0003,2097,39.53130340576172,0.01213050540536642,100.0,76800,768,-39.431120379999996,0.007741218898445368,76699,1.7099215984344482,36,,
0.0003,,39.80458068847656,0.01412109099328518,,77000,,,0.007781381253153086,76899,0.12615728378295898,,100.0,-40.2891752
0.0003,2109,39.63218688964844,0.01596551388502121,100.0,77200,772,-39.47251984,0.007751720957458019,77099,-0.36147865653038025,36,,
0.0003,,40.06298065185547,0.017570964992046356,,77500,,,0.007852241396903992,77399,0.055917032063007355,,100.0,-41.88715658
0.0003,2121,39.725486755371094,0.0141485296189785,100.0,77600,776,-39.782013580000005,0.007797389756888151,77499,-0.6066834926605225,36,,
0.0003,,39.565185546875,0.0101785222068429,,78000,,,0.007786380592733622,77899,-0.44749999046325684,,100.0,-40.63228822
,2133,,,100.0,78000,780,-39.93824893,,,,36,,
0.0003,2139,39.70957946777344,0.014783181250095367,100.0,78400,784,-40.269802639999995,0.007866891101002693,78299,0.6593877673149109,36,,
0.0003,,39.7486572265625,0.01440315693616867,,78500,,,0.007851118221879005,78399,0.9451479911804199,,100.0,-40.565265679999996
0.0003,2151,39.69763946533203,0.012475860305130482,100.0,78800,788,-40.386331500000004,0.00787484459578991,78699,1.805242657661438,36,,
0.0003,,40.15971755981445,0.014607623219490051,,79000,,,0.007810626644641161,78899,-0.9888296723365784,,100.0,-39.84265428
0.0003,2164,39.62909698486328,0.012372329831123352,100.0,79200,792,-40.67469723999999,0.007836303673684597,79099,0.5052123069763184,36,,
0.0003,,40.06880187988281,0.014672217890620232,,79500,,,0.007894537411630154,79399,-2.0451316833496094,,100.0,-39.22934602
0.0003,2176,39.658843994140625,0.009918620809912682,100.0,79600,796,-41.13084793000001,0.007817728444933891,79499,0.40253525972366333,36,,
0.0003,,39.92247772216797,0.010460927151143551,,80000,,,0.007749352138489485,79899,0.9331754446029663,,100.0,-39.18865882
,2189,,,100.0,80000,800,-41.4100273,,,,36,,
0.0003,2194,39.72820281982422,0.01151208858937025,100.0,80400,804,-41.54732527,0.007757237646728754,80299,2.5683209896087646,36,,
0.0003,,39.734466552734375,0.01273712795227766,,80500,,,0.007823508232831955,80399,0.6999006867408752,,100.0,-39.19740908
0.0003,2206,39.56864929199219,0.011613891460001469,100.0,80800,808,-41.53669183,0.007813047617673874,80699,0.5309703350067139,36,,
0.0003,,39.51008605957031,0.02075737714767456,,81000,,,0.007719611283391714,80899,-0.14579609036445618,,100.0,-38.96557156
0.0003,2219,39.920249938964844,0.012502571567893028,100.0,81200,812,-41.703717940000004,0.007694184314459562,81099,0.18486079573631287,36,,
0.0003,,39.98716735839844,0.01273614913225174,,81500,,,0.007778598926961422,81399,-0.7163070440292358,,100.0,-38.29795366
0.0003,2231,39.847015380859375,0.011593634262681007,100.0,81600,816,-41.766940559999995,0.0077780610881745815,81499,-0.4075070023536682,36,,
0.0003,,39.80183410644531,0.01446918211877346,,82000,,,0.007689767982810736,81899,-0.6344814896583557,,100.0,-38.34547174
,2243,,,100.0,82000,820,-41.5546315,,,,36,,
0.0003,2248,40.031070709228516,0.010327653959393501,100.0,82400,824,-41.74388844999999,0.007669872138649225,82299,-1.349273443222046,36,,
0.0003,,39.944580078125,0.013699008151888847,,82500,,,0.007755170110613108,82399,-0.15099474787712097,,100.0,-37.69436676
0.0003,2261,39.99659729003906,0.012040827423334122,100.0,82800,828,-41.744661349999994,0.007771566044539213,82699,-1.1197534799575806,36,,
