time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
36,0.0010530174477025867,100.0,0.0003,20.165992736816406,-0.8405121564865112,51822,1883099,-26.571097280000004,18832,1883200,0.0074742198921740055,,
,0.000840099819470197,,0.0003,19.789413452148438,1.3345446586608887,,1883399,,,1883500,0.007335756439715624,-25.1276018,100.0
36,0.0016370293451473117,100.0,0.0003,20.007287979125977,0.11493673175573349,51835,1883499,-26.517607310000002,18836,1883600,0.007421559188514948,,
,0.002414539223536849,,0.0003,19.8996524810791,-0.4663975238800049,,1883899,,,1884000,0.007421357557177544,-25.058185520000002,100.0
36,,100.0,,,,51848,,-26.36006271,18840,1884000,,,
36,0.0008817722555249929,100.0,0.0003,20.21611785888672,-0.29445600509643555,51853,1884299,-26.30924827,18844,1884400,0.007458977401256561,,
,0.0014953888021409512,,0.0003,20.127038955688477,-0.8968099355697632,,1884399,,,1884500,0.0075111547484993935,-25.13566816,100.0
36,0.0011576174292713404,100.0,0.0003,20.4979248046875,0.35633617639541626,51865,1884699,-26.34288262,18848,1884800,0.007358988281339407,,
,0.000833926082123071,,0.0003,20.05710220336914,-0.18725115060806274,,1884899,,,1885000,0.007282126694917679,-24.91826714,100.0
36,0.0013439300237223506,100.0,0.0003,20.27507781982422,0.055601924657821655,51878,1885099,-26.23023067,18852,1885200,0.00725941825658083,,
,0.0010004008654505014,,0.0003,20.089134216308594,-0.0038932934403419495,,1885399,,,1885500,0.0072502195835113525,-24.9779587,100.0
36,0.0006488311337307096,100.0,0.0003,19.764116287231445,0.2450423687696457,51891,1885499,-26.329591930000003,18856,1885600,0.007261727470904589,,
,0.0009633713634684682,,0.0003,20.289264678955078,0.7205213308334351,,1885899,,,1886000,0.0073643275536596775,-24.97311386,100.0
36,,100.0,,,,51903,,-26.23212446,18860,1886000,,,
36,0.0012246181722730398,100.0,0.0003,20.104049682617188,0.1086682379245758,51908,1886299,-26.251745589999995,18864,1886400,0.007120485417544842,,
,0.0008767624385654926,,0.0003,19.8707275390625,0.9510320425033569,,1886399,,,1886500,0.007193252444267273,-24.962685859999997,100.0
36,0.0026091081090271473,100.0,0.0003,19.923145294189453,-0.3954026699066162,51921,1886699,-26.17727178,18868,1886800,0.00736680394038558,,
,0.0009513105032965541,,0.0003,20.12038230895996,-0.8089660406112671,,1886899,,,1887000,0.007559341378509998,-24.932077,100.0
36,0.0006817366229370236,100.0,0.0003,20.466291427612305,-0.049399733543395996,51934,1887099,-26.1672468,18872,1887200,0.007449071854352951,,
,0.0021713790483772755,,0.0003,20.253026962280273,-0.605336606502533,,1887399,,,1887500,0.007453196682035923,-25.208165100000002,100.0
36,0.0006499959854409099,100.0,0.0003,20.287094116210938,-1.1078135967254639,51946,1887499,-26.18360919,18876,1887600,0.007339350413531065,,
,0.0008139319252222776,,0.0003,20.138164520263672,0.7299447059631348,,1887899,,,1888000,0.007380357477813959,-24.929083879999997,100.0
36,,100.0,,,,51959,,-26.149828890000002,18880,1888000,,,
36,0.0007825156208127737,100.0,0.0003,19.69525909423828,-0.3987589478492737,51964,1888299,-26.10847111,18884,1888400,0.007339580450206995,,
,0.0008412942988798022,,0.0003,20.666927337646484,0.6951781511306763,,1888399,,,1888500,0.007263580337166786,-25.117571600000005,100.0
36,0.0007858150056563318,100.0,0.0003,20.06918716430664,-0.44813475012779236,51976,1888699,-26.315848869999996,18888,1888800,0.007271443028002977,,
,0.0007749206852167845,,0.0003,19.901493072509766,-0.32853570580482483,,1888899,,,1889000,0.007363270502537489,-24.862362540000003,100.0
36,0.0021468366030603647,100.0,0.0003,20.244678497314453,0.36598873138427734,51989,1889099,-26.219173100000003,18892,1889200,0.007352773100137711,,
,0.0008161516161635518,,0.0003,20.132061004638672,-0.8077118396759033,,1889399,,,1889500,0.007414873689413071,-25.11493036,100.0
36,0.0006891974480822682,100.0,0.0003,20.260038375854492,-0.014553725719451904,52002,1889499,-26.297848179999995,18896,1889600,0.007259376347064972,,
,0.001225758227519691,,0.0003,20.39068603515625,0.2504664659500122,,1889899,,,1890000,0.007313393522053957,-25.01390638,100.0
36,,100.0,,,,52014,,-26.13254051,18900,1890000,,,
36,0.0011135782115161419,100.0,0.0003,19.766456604003906,-0.0997624397277832,52019,1890299,-26.044894950000003,18904,1890400,0.007362027652561665,,
,0.0008709346875548363,,0.0003,20.249540328979492,-0.43153801560401917,,1890399,,,1890500,0.007183041889220476,-24.981988299999998,100.0
36,0.0007611365290358663,100.0,0.0003,20.205636978149414,0.4890456199645996,52032,1890699,-26.11542034,18908,1890800,0.007422748487442732,,
,0.0006534929852932692,,0.0003,19.951053619384766,-0.5110844373703003,,1890899,,,1891000,0.007444118615239859,-24.9239541,100.0
36,0.0011813277378678322,100.0,0.0003,20.203941345214844,0.6504766941070557,52044,1891099,-26.08115954,18912,1891200,0.007383444812148809,,
,0.0011439131340011954,,0.0003,20.359193801879883,0.4065142869949341,,1891399,,,1891500,0.007465183734893799,-24.882904899999993,100.0
36,0.001263275626115501,100.0,0.0003,19.951072692871094,-0.25768911838531494,52057,1891499,-26.214528639999997,18916,1891600,0.007393231615424156,,
,0.0009076514979824424,,0.0003,20.29440689086914,0.04773194342851639,,1891899,,,1892000,0.007377082481980324,-24.956840279999998,100.0
36,,100.0,,,,52069,,-26.179131730000005,18920,1892000,,,
36,0.0011355201713740826,100.0,0.0003,20.431089401245117,0.9457670450210571,52074,1892299,-26.198744480000002,18924,1892400,0.007370085455477238,,
,0.0009590263944119215,,0.0003,20.44661521911621,0.0674368143081665,,1892399,,,1892500,0.007345414254814386,-24.923322700000003,100.0
36,0.0007328437059186399,100.0,0.0003,20.288005828857422,-0.6294363141059875,52087,1892699,-26.11704141,18928,1892800,0.007325539365410805,,
,0.0010491641005501151,,0.0003,20.578317642211914,-0.44409769773483276,,1892899,,,1893000,0.007475556340068579,-25.548562859999997,100.0
36,0.000921957369428128,100.0,0.0003,20.03360366821289,0.05236634612083435,52099,1893099,-26.225073719999997,18932,1893200,0.007409900892525911,,
,0.0013520228676497936,,0.0003,20.44757652282715,0.5123574733734131,,1893399,,,1893500,0.00737503869459033,-25.07341518,100.0
36,0.0006692563183605671,100.0,0.0003,20.250743865966797,-0.009723275899887085,52112,1893499,-26.228142479999995,18936,1893600,0.007366758305579424,,
,0.0009999744361266494,,0.0003,19.81991195678711,0.6920192837715149,,1893899,,,1894000,0.007425378542393446,-25.07041954,100.0
36,,100.0,,,,52125,,-26.239638839999998,18940,1894000,,,
36,0.0018340282840654254,100.0,0.0003,20.468942642211914,-0.7546879649162292,52130,1894299,-26.098642480000002,18944,1894400,0.0073057604022324085,,
,0.0012415696401149035,,0.0003,19.96704864501953,0.26143544912338257,,1894399,,,1894500,0.0072862571105360985,-25.18962202,100.0
36,0.0008516699308529496,100.0,0.0003,20.333168029785156,-0.7258588075637817,52142,1894699,-26.20114726,18948,1894800,0.007386624347418547,,
,0.0007618452655151486,,0.0003,20.30199432373047,-0.9606502652168274,,1894899,,,1895000,0.00733629846945405,-24.833409979999995,100.0
36,0.0008599949651397765,100.0,0.0003,19.95114517211914,-0.18866677582263947,52155,1895099,-26.224731249999994,18952,1895200,0.00736049422994256,,
,0.0019738629925996065,,0.0003,20.41742706298828,0.66363924741745,,1895399,,,1895500,0.007435664068907499,-25.377308560000003,100.0
36,0.0006972920382395387,100.0,0.0003,20.492511749267578,0.566653311252594,52167,1895499,-26.12135197,18956,1895600,0.0075416709296405315,,
,0.006817596964538097,,0.0003,19.99618148803711,0.3276257812976837,,1895899,,,1896000,0.007447991985827684,-24.977902199999996,100.0
36,,100.0,,,,52180,,-26.10232559,18960,1896000,,,
36,0.0007322033634409308,100.0,0.0003,20.205230712890625,-0.30427491664886475,52185,1896299,-26.055478170000004,18964,1896400,0.00746909948065877,,
,0.0010536420159041882,,0.0003,20.357769012451172,-1.2121777534484863,,1896399,,,1896500,0.007466436363756657,-24.84097886,100.0
36,0.0008526345482096076,100.0,0.0003,20.111949920654297,-0.29188936948776245,52197,1896699,-26.124698140000007,18968,1896800,0.007504850625991821,,
,0.0006463669124059379,,0.0003,20.06644630432129,0.6400852203369141,,1896899,,,1897000,0.007432605139911175,-24.901380539999995,100.0
36,0.0007778597064316273,100.0,0.0003,20.559049606323242,-1.040457010269165,52210,1897099,-26.050308640000004,18972,1897200,0.007373059168457985,,
,0.0008972201030701399,,0.0003,20.338029861450195,-1.5718722343444824,,1897399,,,1897500,0.0073783802799880505,-24.99028428,100.0
36,0.0007507607224397361,100.0,0.0003,20.17656898498535,0.04637116193771362,52223,1897499,-25.997980830000003,18976,1897600,0.007285680156201124,,
,0.0008058889070525765,,0.0003,20.281940460205078,0.46340101957321167,,1897899,,,1898000,0.007402446120977402,-25.082487500000003,100.0
36,,100.0,,,,52235,,-25.94688447,18980,1898000,,,
36,0.0008430927991867065,100.0,0.0003,20.343992233276367,-0.1702980399131775,52240,1898299,-25.91496595,18984,1898400,0.00737798260524869,,
,0.0008530361228622496,,0.0003,19.949569702148438,0.4878079295158386,,1898399,,,1898500,0.007475698832422495,-24.831048920000004,100.0
36,0.0012597074965015054,100.0,0.0003,19.92412567138672,0.5898066163063049,52253,1898699,-25.82987175,18988,1898800,0.0073766387067735195,,
,0.0011277785524725914,,0.0003,20.060728073120117,1.2188749313354492,,1898899,,,1899000,0.0075634196400642395,-24.989986520000002,100.0
36,0.0010004042414948344,100.0,0.0003,20.151891708374023,-0.6748292446136475,52266,1899099,-25.955752500000006,18992,1899200,0.007503122556954622,,
,0.0006393588264472783,,0.0003,20.013389587402344,0.11273506283760071,,1899399,,,1899500,0.007370288949459791,-25.055417780000003,100.0
36,0.0008384005632251501,100.0,0.0003,20.449750900268555,1.0917932987213135,52278,1899499,-25.993275919999995,18996,1899600,0.007271686103194952,,
,0.001146847615018487,,0.0003,20.058082580566406,-0.24423575401306152,,1899899,,,1900000,0.007333147805184126,-24.95784536,100.0
36,,100.0,,,,52291,,-26.05361352,19000,1900000,,,
36,0.0010504984529688954,100.0,0.0003,20.270496368408203,-0.30924662947654724,52296,1900299,-26.05349083,19004,1900400,0.0073635270819067955,,
,0.0017866396810859442,,0.0003,20.22944450378418,0.27287429571151733,,1900399,,,1900500,0.007393153849989176,-25.254176859999998,100.0
36,0.0008627090719528496,100.0,0.0003,20.178754806518555,-0.6638270616531372,52309,1900699,-25.947326030000003,19008,1900800,0.007439505308866501,,
,0.001923354691825807,,0.0003,20.229793548583984,0.44101935625076294,,1900899,,,1901000,0.007196659222245216,-24.890018960000003,100.0
36,0.0006519752787426114,100.0,0.0003,19.921344757080078,0.13687899708747864,52321,1901099,-25.99613412,19012,1901200,0.007352983113378286,,
,0.0009671052685007453,,0.0003,20.0517578125,1.8327826261520386,,1901399,,,1901500,0.007434959057718515,-24.9864783,100.0
36,0.0007406765944324434,100.0,0.0003,19.964195251464844,-1.4431090354919434,52334,1901499,-26.065588490000003,19016,1901600,0.00729655846953392,,
,0.0010345648042857647,,0.0003,20.186416625976562,0.631981611251831,,1901899,,,1902000,0.007468117401003838,-24.914865019999997,100.0
36,,100.0,,,,52346,,-26.072917589999996,19020,1902000,,,
36,0.0010324764298275113,100.0,0.0003,19.888126373291016,-0.07244080305099487,52351,1902299,-26.014494650000007,19024,1902400,0.007472352124750614,,
,0.0036501544527709484,,0.0003,20.06049346923828,-0.6975952982902527,,1902399,,,1902500,0.0074223484843969345,-25.0082629,100.0
36,0.0009981088805943727,100.0,0.0003,20.258522033691406,-0.40613988041877747,52364,1902699,-25.943065299999997,19028,1902800,0.00738561013713479,,
,0.000737176276743412,,0.0003,20.449871063232422,-0.5504729151725769,,1902899,,,1903000,0.007417119573801756,-24.957881980000007,100.0
36,0.0015154024586081505,100.0,0.0003,19.828857421875,0.02593863010406494,52376,1903099,-26.033916890000004,19032,1903200,0.007312458474189043,,
,0.0013695915695279837,,0.0003,20.1964111328125,-0.18557286262512207,,1903399,,,1903500,0.007360834162682295,-24.750913959999995,100.0
36,0.0008425336563959718,100.0,0.0003,20.08429527282715,-1.682262659072876,52389,1903499,-26.176318719999994,19036,1903600,0.007302851881831884,,
,0.0007839497993700206,,0.0003,20.17569351196289,0.8694531917572021,,1903899,,,1904000,0.007405322976410389,-24.8755706,100.0
36,,100.0,,,,52402,,-26.169993620000003,19040,1904000,,,
36,0.0006433199159801006,100.0,0.0003,19.970985412597656,-0.5840765237808228,52407,1904299,-26.488241090000002,19044,1904400,0.007465791888535023,,
,0.0006806846358813345,,0.0003,20.39745330810547,-0.08356130123138428,,1904399,,,1904500,0.007400370202958584,-24.965111999999998,100.0
36,0.0008454942144453526,100.0,0.0003,20.074932098388672,0.05411696434020996,52419,1904699,-26.36545633,19048,1904800,0.007265311665832996,,
,0.001135548809543252,,0.0003,20.15448760986328,-0.22906169295310974,,1904899,,,1905000,0.0073305778205394745,-25.08473271999999,100.0
36,0.0016791210509836674,100.0,0.0003,20.304555892944336,0.0003790855407714844,52432,1905099,-26.34933465,19052,1905200,0.007138353306800127,,
,0.0005984812742099166,,0.0003,20.008766174316406,0.3824467957019806,,1905399,,,1905500,0.007442581467330456,-24.897597379999997,100.0
36,0.0013249792391434312,100.0,0.0003,20.17278289794922,0.055909931659698486,52444,1905499,-26.450734899999997,19056,1905600,0.007392100058495998,,
,0.0012332431506365538,,0.0003,20.11897087097168,0.3290932774543762,,1905899,,,1906000,0.007347529754042625,-25.077612619999996,100.0
36,,100.0,,,,52457,,-26.550933179999998,19060,1906000,,,
36,0.0012017678236588836,100.0,0.0003,20.058712005615234,-0.31918108463287354,52462,1906299,-26.597733919999996,19064,1906400,0.00755421444773674,,
,0.000842772307805717,,0.0003,20.09630584716797,-0.3912130892276764,,1906399,,,1906500,0.0073942081071436405,-25.071166280000003,100.0
36,0.0010218146489933133,100.0,0.0003,19.954458236694336,0.18735355138778687,52475,1906699,-26.58095691,19068,1906800,0.007172114215791225,,
,0.0009794991929084063,,0.0003,20.634822845458984,-0.5754281878471375,,1906899,,,1907000,0.007165964227169752,-24.914022940000006,100.0
36,0.0010265924502164125,100.0,0.0003,20.241735458374023,-0.7026430368423462,52487,1907099,-26.44000565,19072,1907200,0.007360100746154785,,
,0.0012116737198084593,,0.0003,20.3872127532959,0.0842866599559784,,1907399,,,1907500,0.00740927504375577,-24.993391080000002,100.0
36,0.0015051395166665316,100.0,0.0003,20.09607696533203,-0.5717927813529968,52500,1907499,-26.649011189999992,19076,1907600,0.007353200577199459,,
,0.001016329973936081,,0.0003,20.20358657836914,-1.1436623334884644,,1907899,,,1908000,0.007444065064191818,-25.116727259999998,100.0
36,,100.0,,,,52512,,-26.57798705,19080,1908000,,,
36,0.0024157529696822166,100.0,0.0003,20.561086654663086,-0.21556565165519714,52517,1908299,-26.60218102,19084,1908400,0.007270226255059242,,
,0.000901794817764312,,0.0003,20.612855911254883,-0.05300232768058777,,1908399,,,1908500,0.0073041366413235664,-25.17317532,100.0
36,0.001530319801531732,100.0,0.0003,20.273143768310547,-0.13455019891262054,52530,1908699,-26.378713289999997,19088,1908800,0.007364092394709587,,
,0.0010160994715988636,,0.0003,20.79375648498535,0.45588386058807373,,1908899,,,1909000,0.0072838980704545975,-24.88595636,100.0
36,0.003578897099941969,100.0,0.0003,20.33647918701172,0.572592556476593,52542,1909099,-26.168903659999998,19092,1909200,0.007342325523495674,,
,0.0010188044980168343,,0.0003,20.36549186706543,0.5504148602485657,,1909399,,,1909500,0.007164607755839825,-24.812548759999995,100.0
36,0.002033459721133113,100.0,0.0003,20.36776351928711,1.0783250331878662,52555,1909499,-26.102983469999998,19096,1909600,0.0071940552443265915,,
,0.0013711369829252362,,0.0003,20.24334144592285,-0.39308080077171326,,1909899,,,1910000,0.0073815262876451015,-27.262338620000005,100.0
36,,100.0,,,,52568,,-26.11163924,19100,1910000,,,
36,0.0021526999771595,100.0,0.0003,20.23876953125,-0.30459141731262207,52573,1910299,-26.242884980000003,19104,1910400,0.007399646565318108,,
,0.0007057025795802474,,0.0003,20.088834762573242,-0.34429842233657837,,1910399,,,1910500,0.007379045244306326,-24.845069860000002,100.0
36,0.0007862900383770466,100.0,0.0003,20.443824768066406,-0.0268944650888443,52586,1910699,-26.38083871,19108,1910800,0.0073009575717151165,,
,0.0011402576928958297,,0.0003,20.036693572998047,-0.3350045680999756,,1910899,,,1911000,0.007383666932582855,-25.01975762,100.0
36,0.0007016540039330721,100.0,0.0003,20.138587951660156,-0.5738165974617004,52598,1911099,-26.519254379999996,19112,1911200,0.007260342128574848,,
,0.0015701467636972666,,0.0003,20.08633041381836,0.3723166584968567,,1911399,,,1911500,0.007316787261515856,-24.925761520000002,100.0
36,0.0006370872142724693,100.0,0.0003,19.977508544921875,-0.7936606407165527,52611,1911499,-26.406113149999996,19116,1911600,0.00729651004076004,,
,0.0007691963692195714,,0.0003,20.227603912353516,-0.5935412645339966,,1911899,,,1912000,0.007278582081198692,-24.856685719999994,100.0
36,,100.0,,,,52623,,-26.5555166,19120,1912000,,,
36,0.0008377954363822937,100.0,0.0003,20.052082061767578,0.41139745712280273,52628,1912299,-26.51672203,19124,1912400,0.007319980300962925,,
,0.0011525116860866547,,0.0003,20.075572967529297,0.16947826743125916,,1912399,,,1912500,0.0073139057494699955,-24.93694728,100.0
36,0.0012023714371025562,100.0,0.0003,20.150562286376953,-0.6118558049201965,52641,1912699,-26.620797460000002,19128,1912800,0.007364843972027302,,
,0.0009243224048987031,,0.0003,20.071269989013672,0.8168550729751587,,1912899,,,1913000,0.007274426054209471,-24.939722019999998,100.0
36,0.0013639249373227358,100.0,0.0003,20.14334487915039,0.4361061751842499,52653,1913099,-26.636810869999994,19132,1913200,0.007343999110162258,,
,0.0009851361392065883,,0.0003,20.04446792602539,-0.8708391189575195,,1913399,,,1913500,0.007247278466820717,-24.80013246,100.0
36,0.0009790014009922743,100.0,0.0003,20.49489974975586,0.349787175655365,52666,1913499,-26.583726679999998,19136,1913600,0.007285593077540398,,
,0.0018522021127864718,,0.0003,20.40566635131836,0.3467249274253845,,1913899,,,1914000,0.007373273838311434,-25.038486560000003,100.0
36,,100.0,,,,52678,,-26.638113840000006,19140,1914000,,,
36,0.0007986044511198997,100.0,0.0003,20.212623596191406,-0.21381312608718872,52683,1914299,-26.390901680000002,19144,1914400,0.007354557514190674,,
,0.0012119341408833861,,0.0003,20.077836990356445,1.1229352951049805,,1914399,,,1914500,0.007334210444241762,-24.85412602,100.0
36,0.001251573790796101,100.0,0.0003,20.202953338623047,-0.6926565766334534,52696,1914699,-26.417623660000004,19148,1914800,0.007325745187699795,,
,0.0016524341190233827,,0.0003,20.094036102294922,0.8419713377952576,,1914899,,,1915000,0.007391831837594509,-24.848173759999995,100.0
36,0.0009465483599342406,100.0,0.0003,20.182395935058594,0.5190318822860718,52708,1915099,-26.41402203,19152,1915200,0.00726144015789032,,
,0.0006540103349834681,,0.0003,19.95431137084961,-0.13762593269348145,,1915399,,,1915500,0.007506446912884712,-24.778718100000003,100.0
36,0.0010736121330410242,100.0,0.0003,20.321683883666992,0.09595465660095215,52720,1915499,-26.323517080000006,19156,1915600,0.007544347550719976,,
,0.0008101742714643478,,0.0003,20.101436614990234,0.3049899637699127,,1915899,,,1916000,0.00744888000190258,-24.87344902,100.0
36,,100.0,,,,52733,,-26.327479950000008,19160,1916000,,,
36,0.0011013015173375607,100.0,0.0003,20.23632049560547,0.33844834566116333,52738,1916299,-26.31113129,19164,1916400,0.00730961374938488,,
,0.0011177018750458956,,0.0003,20.229721069335938,0.7041171193122864,,1916399,,,1916500,0.007346489001065493,-24.79906182,100.0
36,0.0009828077163547277,100.0,0.0003,20.294837951660156,-1.1451950073242188,52750,1916699,-26.332360119999997,19168,1916800,0.007436188869178295,,
,0.0009937670547515154,,0.0003,20.094520568847656,0.38483870029449463,,1916899,,,1917000,0.007389421574771404,-25.02383582,100.0
36,0.000986614846624434,100.0,0.0003,19.925819396972656,0.37673282623291016,52763,1917099,-26.507276810000004,19172,1917200,0.007283544167876244,,
,0.000794788938947022,,0.0003,20.257308959960938,-0.3612556457519531,,1917399,,,1917500,0.007479717489331961,-24.818999220000002,100.0
36,0.0006464108009822667,100.0,0.0003,19.518600463867188,-0.17188167572021484,52775,1917499,-26.344983510000002,19176,1917600,0.007481247186660767,,
,0.0007568723522126675,,0.0003,20.348751068115234,-0.9397584795951843,,1917899,,,1918000,0.007464874070137739,-24.787889300000003,100.0
36,,100.0,,,,52788,,-26.540129140000005,19180,1918000,,,
36,0.0013017725432291627,100.0,0.0003,20.312702178955078,0.4619014859199524,52793,1918299,-26.51646099,19184,1918400,0.007332322187721729,,
,0.0008405065163969994,,0.0003,20.258445739746094,-0.36366772651672363,,1918399,,,1918500,0.007289627566933632,-25.654931019999996,100.0
36,0.0012888028286397457,100.0,0.0003,20.168020248413086,0.3966562747955322,52805,1918699,-26.587189529999996,19188,1918800,0.007243795786052942,,
,0.0008624919573776424,,0.0003,20.235305786132812,0.164226233959198,,1918899,,,1919000,0.007280391175299883,-24.85472022,100.0
36,0.000979829579591751,100.0,0.0003,19.942928314208984,-1.099822759628296,52818,1919099,-26.73667164,19192,1919200,0.007451825309544802,,
,0.0007305240724235773,,0.0003,19.63121223449707,0.9590629935264587,,1919399,,,1919500,0.00736838486045599,-24.902782720000005,100.0
36,0.0010666621383279562,100.0,0.0003,20.030109405517578,0.1837218999862671,52830,1919499,-26.97133516,19196,1919600,0.0073602763004601,,
,0.0009257676429115236,,0.0003,20.063365936279297,0.5820950269699097,,1919899,,,1920000,0.007254314608871937,-24.89083974,100.0
36,,100.0,,,,52843,,-26.927769879999996,19200,1920000,,,
36,0.0008287147502414882,100.0,0.0003,19.757102966308594,-0.7069796919822693,52848,1920299,-26.854575280000002,19204,1920400,0.007352660875767469,,
,0.0007877082680352032,,0.0003,20.436294555664062,-0.6208500266075134,,1920399,,,1920500,0.007240718696266413,-24.777660760000003,100.0
36,0.0009171553538180888,100.0,0.0003,19.73270034790039,-0.03560541570186615,52861,1920699,-26.903770020000003,19208,1920800,0.007363250013440847,,
,0.001662233960814774,,0.0003,19.93470573425293,-0.16751831769943237,,1920899,,,1921000,0.007363720331341028,-29.885397240000003,100.0
36,0.0007304946193471551,100.0,0.0003,20.083755493164062,0.016520440578460693,52873,1921099,-26.715297019999998,19212,1921200,0.0074766227044165134,,
,0.0007572838803753257,,0.0003,19.75310516357422,0.3564956784248352,,1921399,,,1921500,0.0074194008484482765,-24.87942054,100.0
36,0.0008007363649085164,100.0,0.0003,20.459585189819336,0.47753942012786865,52886,1921499,-26.788510740000003,19216,1921600,0.007305457256734371,,
,0.00080470199463889,,0.0003,20.197473526000977,-1.1033951044082642,,1921899,,,1922000,0.007358058821409941,-24.93963734,100.0
36,,100.0,,,,52898,,-26.89146482,19220,1922000,,,
36,0.0007663707947358489,100.0,0.0003,20.211589813232422,-0.0907461941242218,52903,1922299,-26.832744,19224,1922400,0.007288351655006409,,
,0.0011460876557976007,,0.0003,20.098892211914062,-1.220370888710022,,1922399,,,1922500,0.007257878314703703,-26.01210524,100.0
36,0.002165424870327115,100.0,0.0003,19.849822998046875,0.4306197464466095,52916,1922699,-26.7956097,19228,1922800,0.007339773699641228,,
,0.0011043479898944497,,0.0003,20.114574432373047,-0.662903904914856,,1922899,,,1923000,0.007395769935101271,-26.63536328,100.0
36,0.001322179101407528,100.0,0.0003,19.641319274902344,0.48960593342781067,52928,1923099,-26.66306875,19232,1923200,0.007333524990826845,,
,0.0013306401669979095,,0.0003,19.895671844482422,0.18240079283714294,,1923399,,,1923500,0.007315199822187424,-25.041893400000003,100.0
36,0.0010646296432241797,100.0,0.0003,19.745145797729492,-0.48854321241378784,52941,1923499,-26.566982,19236,1923600,0.007349457126110792,,
,0.0017002883832901716,,0.0003,19.939208984375,-0.33916372060775757,,1923899,,,1924000,0.007385655771940947,-25.00775454,100.0
36,,100.0,,,,52953,,-26.420020200000003,19240,1924000,,,
36,0.0009108930826187134,100.0,0.0003,19.689146041870117,-0.12144723534584045,52958,1924299,-26.469752409999998,19244,1924400,0.007221901789307594,,
,0.001246714498847723,,0.0003,20.45391082763672,0.18192049860954285,,1924399,,,1924500,0.007273884955793619,-25.12069524,100.0
36,0.0014954515499994159,100.0,0.0003,19.8046817779541,-1.1185895204544067,52971,1924699,-26.419488270000002,19248,1924800,0.007250572554767132,,
,0.0010205823928117752,,0.0003,20.024394989013672,-0.35734549164772034,,1924899,,,1925000,0.007209453731775284,-24.920980319999998,100.0
36,0.0011889676097780466,100.0,0.0003,19.74257469177246,0.227543443441391,52984,1925099,-26.47257956,19252,1925200,0.007393911946564913,,
,0.0006888264324516058,,0.0003,19.966014862060547,-0.13659681379795074,,1925399,,,1925500,0.007341898512095213,-24.884375340000002,100.0
36,0.0019842481706291437,100.0,0.0003,20.227848052978516,0.10910177230834961,52996,1925499,-26.610487889999998,19256,1925600,0.007372032850980759,,
,0.0009381955023854971,,0.0003,20.150238037109375,0.834028959274292,,1925899,,,1926000,0.007390211336314678,-25.105837259999998,100.0
36,,100.0,,,,53009,,-26.584954440000004,19260,1926000,,,
36,0.0007816022261977196,100.0,0.0003,20.01827621459961,-0.30648481845855713,53014,1926299,-26.455857029999997,19264,1926400,0.007248484529554844,,
,0.0009404862066730857,,0.0003,20.160198211669922,0.0989680215716362,,1926399,,,1926500,0.007303955499082804,-25.01636084,100.0
36,0.0009662852389737964,100.0,0.0003,20.520992279052734,-0.06865087151527405,53027,1926699,-26.584286019999993,19268,1926800,0.007387945428490639,,
,0.0012252929154783487,,0.0003,20.056686401367188,0.2200404405593872,,1926899,,,1927000,0.007273503113538027,-24.977244019999997,100.0
36,0.0012887152843177319,100.0,0.0003,20.172361373901367,-0.48192861676216125,53039,1927099,-26.65527533,19272,1927200,0.007323436439037323,,
,0.001030455227009952,,0.0003,20.391647338867188,0.15302002429962158,,1927399,,,1927500,0.0074022444896399975,-25.135914699999997,100.0
36,0.000735951354727149,100.0,0.0003,19.98052215576172,-0.33030465245246887,53052,1927499,-26.881333949999995,19276,1927600,0.007350561209022999,,
,0.0009526020148769021,,0.0003,20.36016082763672,1.0197941064834595,,1927899,,,1928000,0.007487371563911438,-24.881350440000002,100.0
36,,100.0,,,,53064,,-26.877613849999992,19280,1928000,,,
36,0.0006379113765433431,100.0,0.0003,20.193105697631836,0.12815086543560028,53069,1928299,-26.960402740000003,19284,1928400,0.007407395634800196,,
,0.0013701023999601603,,0.0003,20.042264938354492,-0.8584117889404297,,1928399,,,1928500,0.007493493612855673,-25.053153220000002,100.0
36,0.0011269948445260525,100.0,0.0003,19.699520111083984,0.4745199978351593,53082,1928699,-27.071326179999996,19288,1928800,0.007471664343029261,,
,0.0015858594560995698,,0.0003,19.779041290283203,-0.4882155656814575,,1928899,,,1929000,0.007385557517409325,-25.09681438,100.0
36,0.0016692208591848612,100.0,0.0003,20.24972915649414,1.2661962509155273,53094,1929099,-27.070896079999997,19292,1929200,0.007361525669693947,,
,0.0013231090269982815,,0.0003,19.646987915039062,0.015477776527404785,,1929399,,,1929500,0.00732651399448514,-24.885386260000004,100.0
36,0.001269518630579114,100.0,0.0003,20.14444351196289,0.9658922553062439,53106,1929499,-26.791429110000003,19296,1929600,0.007402392569929361,,
,0.0008009609300643206,,0.0003,19.949077606201172,0.32533344626426697,,1929899,,,1930000,0.00732139777392149,-24.7615715,100.0
36,,100.0,,,,53119,,-26.6923155,19300,1930000,,,
36,0.0009765428840182722,100.0,0.0003,20.186824798583984,-0.3941440284252167,53124,1930299,-26.740407969999996,19304,1930400,0.007375446613878012,,
