time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/n_updates,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,0.08060341328382492,68500,68399,,,,47.37724304199219,0.001,-41.97471218,100.0
954,-41.48521928,0.13836871087551117,68800,68699,100.0,72,688,47.37665557861328,0.001,,
,,0.10126335918903351,69000,68899,,,,47.13780975341797,0.001,-45.41843028,100.0
960,-41.688997900000004,0.12657681107521057,69200,69099,100.0,72,692,47.547080993652344,0.001,,
,,0.09381656348705292,69500,69399,,,,47.54716110229492,0.001,-40.307958320000004,100.0
966,-41.53463577,0.15917760133743286,69600,69499,100.0,72,696,48.28382110595703,0.001,,
,,0.09217476844787598,70000,69899,,,,47.69892120361328,0.001,-40.9265353,100.0
972,-41.428841229999996,,70000,,100.0,71,700,,,,
975,-41.31335269,0.09050585329532623,70400,70299,100.0,72,704,47.73735809326172,0.001,,
,,0.09187067300081253,70500,70399,,,,47.96039581298828,0.001,-42.693506879999994,100.0
981,-41.43639467999999,0.08689986169338226,70800,70699,100.0,72,708,47.59703826904297,0.001,,
,,0.12803421914577484,71000,70899,,,,48.303863525390625,0.001,-41.63641444000001,100.0
987,-41.464375870000005,0.07661221921443939,71200,71099,100.0,72,712,48.0391731262207,0.001,,
,,0.07921738922595978,71500,71399,,,,47.981422424316406,0.001,-42.18293302,100.0
993,-41.25884078,0.09223651885986328,71600,71499,100.0,72,716,47.79311752319336,0.001,,
,,0.08434302359819412,72000,71899,,,,47.99365997314453,0.001,-39.14148202,100.0
999,-41.413658469999994,,72000,,100.0,72,720,,,,
1002,-41.17067236999999,0.08574961870908737,72400,72299,100.0,72,724,48.07343292236328,0.001,,
,,0.09527584165334702,72500,72399,,,,48.009910583496094,0.001,-39.64158034,100.0
1008,-41.08317595,0.11876273155212402,72800,72699,100.0,72,728,48.21949768066406,0.001,,
,,0.09061062335968018,73000,72899,,,,48.42937469482422,0.001,-39.60931294,100.0
1014,-40.98147361,0.1269218772649765,73200,73099,100.0,72,732,47.94242477416992,0.001,,
,,0.1547989547252655,73500,73399,,,,48.084617614746094,0.001,-50.55147883999999,100.0
1021,-40.82638122,0.06906741857528687,73600,73499,100.0,72,736,48.339988708496094,0.001,,
,,0.06362040340900421,74000,73899,,,,48.51277542114258,0.001,-39.551114080000005,100.0
1027,-40.79314333,,74000,,100.0,72,740,,,,
1029,-40.77590596,0.09492602944374084,74400,74299,100.0,72,744,48.52351760864258,0.001,,
,,0.12919475138187408,74500,74399,,,,48.160648345947266,0.001,-41.24233528,100.0
1036,-40.440543749999996,0.08422144502401352,74800,74699,100.0,72,748,48.47060775756836,0.001,,
,,0.08157890290021896,75000,74899,,,,48.453067779541016,0.001,-40.99526564,100.0
1042,-40.58378555,0.13511595129966736,75200,75099,100.0,72,752,48.70156478881836,0.001,,
,,0.06636276841163635,75500,75399,,,,48.38080596923828,0.001,-41.441027999999996,100.0
1048,-40.43976455,0.10903756320476532,75600,75499,100.0,72,756,48.969722747802734,0.001,,
,,0.08663325756788254,76000,75899,,,,48.52287292480469,0.001,-41.19352374,100.0
1054,-40.58169999999999,,76000,,100.0,72,760,,,,
1057,-40.60559797,0.07726114243268967,76400,76299,100.0,72,764,48.76537322998047,0.001,,
,,0.1643344908952713,76500,76399,,,,48.979522705078125,0.001,-39.819794699999996,100.0
1063,-40.280981159999996,0.11256474256515503,76800,76699,100.0,72,768,48.6533203125,0.001,,
,,0.09292860329151154,77000,76899,,,,48.41506576538086,0.001,-39.394868800000005,100.0
1069,-40.29429097,0.10843798518180847,77200,77099,100.0,72,772,48.65230178833008,0.001,,
,,0.1441027969121933,77500,77399,,,,48.724151611328125,0.001,-39.702071600000004,100.0
1076,-40.36982935,0.09908006340265274,77600,77499,100.0,72,776,49.06585693359375,0.001,,
,,0.08393345773220062,78000,77899,,,,49.316932678222656,0.001,-40.27154548000001,100.0
1082,-40.16347456999999,,78000,,100.0,72,780,,,,
1084,-40.20733612,0.10277159512042999,78400,78299,100.0,72,784,49.061256408691406,0.001,,
,,0.10221606492996216,78500,78399,,,,49.10179138183594,0.001,-38.76284932,100.0
1090,-40.23272312,0.11199766397476196,78800,78699,100.0,72,788,49.23580551147461,0.001,,
,,0.10451703518629074,79000,78899,,,,49.09309387207031,0.001,-38.57310338,100.0
1096,-40.05691478,0.0713036060333252,79200,79099,100.0,72,792,49.234710693359375,0.001,,
,,0.07725195586681366,79500,79399,,,,49.898834228515625,0.001,-39.22605248,100.0
1102,-40.21040154,0.10669151693582535,79600,79499,100.0,72,796,49.61698913574219,0.001,,
,,0.11042550951242447,80000,79899,,,,49.409793853759766,0.001,-39.129612900000005,100.0
1109,-40.234039679999995,,80000,,100.0,72,800,,,,
1112,-40.29940567,0.10167229920625687,80400,80299,100.0,72,804,49.82762908935547,0.001,,
,,0.09914158284664154,80500,80399,,,,49.76078796386719,0.001,-39.32495078,100.0
1118,-40.146493670000005,0.12012648582458496,80800,80699,100.0,72,808,49.47480392456055,0.001,,
,,0.16768963634967804,81000,80899,,,,49.527862548828125,0.001,-39.55120678,100.0
1124,-40.19763553,0.16123367846012115,81200,81099,100.0,72,812,49.846519470214844,0.001,,
,,0.1244051530957222,81500,81399,,,,50.06919860839844,0.001,-39.620962479999996,100.0
1130,-40.11881921,0.10714574158191681,81600,81499,100.0,72,816,50.24833297729492,0.001,,
,,0.08138486742973328,82000,81899,,,,49.97056579589844,0.001,-40.74696694,100.0
1136,-39.893278859999995,,82000,,100.0,72,820,,,,
1139,-39.89538438,0.0915655866265297,82400,82299,100.0,72,824,50.17671585083008,0.001,,
,,0.11121846735477448,82500,82399,,,,50.037288665771484,0.001,-42.926540239999994,100.0
1145,-39.95741415,0.09955424815416336,82800,82699,100.0,72,828,50.31481170654297,0.001,,
,,0.11064490675926208,83000,82899,,,,50.06504821777344,0.001,-39.592047699999995,100.0
1152,-40.133079630000005,0.10793212056159973,83200,83099,100.0,72,832,50.25349807739258,0.001,,
,,0.1300518661737442,83500,83399,,,,50.099822998046875,0.001,-41.22656504,100.0
1158,-40.40186877,0.08184359967708588,83600,83499,100.0,72,836,50.239681243896484,0.001,,
,,0.16249997913837433,84000,83899,,,,50.01671600341797,0.001,-40.865567039999995,100.0
1164,-40.20124249,,84000,,100.0,72,840,,,,
1167,-40.07752384,0.10041095316410065,84400,84299,100.0,72,844,50.245521545410156,0.001,,
,,0.07753530144691467,84500,84399,,,,50.5239143371582,0.001,-42.178196799999995,100.0
1173,-40.53934401,0.09315282851457596,84800,84699,100.0,72,848,50.41667175292969,0.001,,
,,0.081534244120121,85000,84899,,,,50.77778625488281,0.001,-41.7022667,100.0
1179,-40.0734942,0.07781635969877243,85200,85099,100.0,72,852,50.77851104736328,0.001,,
,,0.07223105430603027,85500,85399,,,,50.44710159301758,0.001,-40.39641224,100.0
1186,-39.99320811,0.08061239868402481,85600,85499,100.0,72,856,50.425750732421875,0.001,,
,,0.08870632946491241,86000,85899,,,,50.53334045410156,0.001,-39.78608346000001,100.0
1192,-39.865634379999996,,86000,,100.0,72,860,,,,
1195,-39.89914982,0.0946514680981636,86400,86299,100.0,72,864,50.66559600830078,0.001,,
,,0.09432186186313629,86500,86399,,,,50.74481964111328,0.001,-41.812805559999994,100.0
1201,-40.28012088,0.07568423449993134,86800,86699,100.0,72,868,50.92247772216797,0.001,,
,,0.07787881791591644,87000,86899,,,,50.55059051513672,0.001,-41.312387660000006,100.0
1207,-40.3122439,0.07652425765991211,87200,87099,100.0,72,872,50.95203399658203,0.001,,
,,0.10126728564500809,87500,87399,,,,50.76255416870117,0.001,-43.54874578,100.0
1213,-40.29649147,0.07132115215063095,87600,87499,100.0,72,876,50.282371520996094,0.001,,
,,0.08831270039081573,88000,87899,,,,50.79156494140625,0.001,-43.569501360000004,100.0
1220,-40.58708558,,88000,,100.0,72,880,,,,
1222,-40.48559808,0.13036364316940308,88400,88299,100.0,72,884,51.086341857910156,0.001,,
,,0.0728505402803421,88500,88399,,,,50.76118087768555,0.001,-42.04255876,100.0
1229,-40.6170338,0.07714515924453735,88800,88699,100.0,72,888,51.081871032714844,0.001,,
,,0.07446496188640594,89000,88899,,,,50.591854095458984,0.001,-40.75343024,100.0
1236,-40.68031526,0.0765770748257637,89200,89099,100.0,72,892,50.970603942871094,0.001,,
,,0.07152655720710754,89500,89399,,,,50.791927337646484,0.001,-40.01233588,100.0
1242,-40.6531368,0.06513412296772003,89600,89499,100.0,72,896,50.78760528564453,0.001,,
,,0.07546823471784592,90000,89899,,,,50.633399963378906,0.001,-40.01893422,100.0
1248,-40.59892867999999,,90000,,100.0,72,900,,,,
1251,-40.74232816,0.05317120999097824,90400,90299,100.0,72,904,51.17560958862305,0.001,,
,,0.0651392787694931,90500,90399,,,,51.15862274169922,0.001,-38.383104180000004,100.0
1257,-40.68737299,0.07329417765140533,90800,90699,100.0,72,908,50.74723815917969,0.001,,
,,0.059561342000961304,91000,90899,,,,50.97923278808594,0.001,-39.679265359999995,100.0
1264,-40.545296809999996,0.07103826105594635,91200,91099,100.0,72,912,50.422149658203125,0.001,,
,,0.07167871296405792,91500,91399,,,,50.7525634765625,0.001,-43.61736878000001,100.0
1270,-40.60753431,0.06830425560474396,91600,91499,100.0,72,916,51.078521728515625,0.001,,
,,0.07640986889600754,92000,91899,,,,50.95611572265625,0.001,-39.48484454,100.0
1277,-40.526816579999995,,92000,,100.0,72,920,,,,
1279,-40.53701913,0.11328819394111633,92400,92299,100.0,72,924,50.40977478027344,0.001,,
,,0.052773647010326385,92500,92399,,,,50.95838165283203,0.001,-40.03596294,100.0
1286,-40.40785273,0.06165102496743202,92800,92699,100.0,72,928,51.13580322265625,0.001,,
,,0.06470740586519241,93000,92899,,,,50.64330291748047,0.001,-39.645956160000004,100.0
1293,-40.361774960000005,0.05867038667201996,93200,93099,100.0,72,932,51.340087890625,0.001,,
,,0.06894698739051819,93500,93399,,,,51.2034912109375,0.001,-39.43615022,100.0
1299,-40.114406949999996,0.06845831871032715,93600,93499,100.0,72,936,50.791908264160156,0.001,,
,,0.06388190388679504,94000,93899,,,,50.94960021972656,0.001,-38.93839468,100.0
1306,-40.19347445,,94000,,100.0,71,940,,,,
1308,-40.2962937,0.07051779329776764,94400,94299,100.0,72,944,51.148258209228516,0.001,,
,,0.06809128075838089,94500,94399,,,,51.10002899169922,0.001,-38.83266626,100.0
1315,-39.89562687,0.05751770734786987,94800,94699,100.0,72,948,50.90903091430664,0.001,,
,,0.14747190475463867,95000,94899,,,,50.7448616027832,0.001,-39.54724882,100.0
1321,-40.05580107,0.10979808121919632,95200,95099,100.0,72,952,51.509429931640625,0.001,,
,,0.07353614270687103,95500,95399,,,,51.14963912963867,0.001,-40.32015106,100.0
1328,-40.10011119,0.08121655881404877,95600,95499,100.0,71,956,50.893795013427734,0.001,,
,,0.08765128254890442,96000,95899,,,,51.4158821105957,0.001,-42.167916780000006,100.0
1334,-40.1065765,,96000,,100.0,71,960,,,,
1337,-40.13036101000001,0.1251276284456253,96400,96299,100.0,72,964,51.435142517089844,0.001,,
,,0.05561560019850731,96500,96399,,,,50.841392517089844,0.001,-45.6129035,100.0
1344,-39.93364993000001,0.0726795494556427,96800,96699,100.0,72,968,50.760276794433594,0.001,,
,,0.06241533160209656,97000,96899,,,,51.119415283203125,0.001,-40.18316084,100.0
1350,-39.86081361000001,0.06452235579490662,97200,97099,100.0,71,972,50.638267517089844,0.001,,
,,0.07227752357721329,97500,97399,,,,51.232330322265625,0.001,-45.0268161,100.0
1356,-39.77668929000001,0.07985445857048035,97600,97499,100.0,71,976,50.98167037963867,0.001,,
,,0.07036356627941132,98000,97899,,,,50.90279769897461,0.001,-42.940392120000006,100.0
1363,-39.43605016000001,,98000,,100.0,71,980,,,,
1366,-39.45527031,0.10144272446632385,98400,98299,100.0,72,984,51.097137451171875,0.001,,
,,0.14078840613365173,98500,98399,,,,51.11810302734375,0.001,-40.8933347,100.0
1373,-39.488425019999994,0.07982403039932251,98800,98699,100.0,71,988,51.4504280090332,0.001,,
,,0.08306469023227692,99000,98899,,,,51.026512145996094,0.001,-41.175974599999996,100.0
1379,-39.46592591,0.11686837673187256,99200,99099,100.0,71,992,51.070335388183594,0.001,,
,,0.12469180673360825,99500,99399,,,,50.88017272949219,0.001,-40.3825702,100.0
1386,-39.63286772,0.11439909040927887,99600,99499,100.0,71,996,51.33163070678711,0.001,,
,,0.0956481546163559,100000,99899,,,,50.9724235534668,0.001,-40.5619611,100.0
1392,-39.55445018,,100000,,100.0,71,1000,,,,
1395,-39.64274988,0.09792123734951019,100400,100299,100.0,71,1004,51.434383392333984,0.001,,
,,0.08696088194847107,100500,100399,,,,51.138648986816406,0.001,-40.03990688,100.0
1401,-39.35901018999999,0.09341982007026672,100800,100699,100.0,71,1008,51.270206451416016,0.001,,
,,0.0651763379573822,101000,100899,,,,51.240020751953125,0.001,-42.153143439999994,100.0
1408,-40.15005904,0.07988809049129486,101200,101099,100.0,71,1012,51.537742614746094,0.001,,
,,0.10128314793109894,101500,101399,,,,51.21830368041992,0.001,-39.65698432,100.0
1414,-40.00392123,0.13223350048065186,101600,101499,100.0,71,1016,51.397483825683594,0.001,,
,,0.07633483409881592,102000,101899,,,,51.11412811279297,0.001,-38.441139639999996,100.0
1420,-39.8853747,,102000,,100.0,71,1020,,,,
1423,-39.80510504000001,0.08075753599405289,102400,102299,100.0,71,1024,51.25253677368164,0.001,,
,,0.07255342602729797,102500,102399,,,,51.337032318115234,0.001,-38.616577340000006,100.0
1429,-39.71121525,0.11429955065250397,102800,102699,100.0,71,1028,51.27406311035156,0.001,,
,,0.08652310073375702,103000,102899,,,,51.061767578125,0.001,-38.85305962,100.0
1436,-39.416848349999995,0.0778091549873352,103200,103099,100.0,71,1032,51.702049255371094,0.001,,
,,0.11062197387218475,103500,103399,,,,50.98884963989258,0.001,-40.34965828,100.0
1442,-39.376166999999995,0.10994374752044678,103600,103499,100.0,71,1036,51.284912109375,0.001,,
,,0.07540977001190186,104000,103899,,,,51.008644104003906,0.001,-40.03020367999999,100.0
1448,-39.29082245,,104000,,100.0,71,1040,,,,
1451,-39.30795121,0.10287384688854218,104400,104299,100.0,71,1044,51.902015686035156,0.001,,
,,0.07833738625049591,104500,104399,,,,51.847862243652344,0.001,-40.96866368,100.0
1457,-39.59873088,0.07544543594121933,104800,104699,100.0,71,1048,51.44480895996094,0.001,,
,,0.08157716691493988,105000,104899,,,,51.32221603393555,0.001,-40.713712539999996,100.0
1464,-39.774867050000005,0.09407003223896027,105200,105099,100.0,71,1052,50.944339752197266,0.001,,
,,0.07538869976997375,105500,105399,,,,51.71122360229492,0.001,-38.80154164,100.0
1470,-39.97803251,0.076708123087883,105600,105499,100.0,71,1056,51.6712532043457,0.001,,
,,0.07257699221372604,106000,105899,,,,51.79777526855469,0.001,-40.542153060000004,100.0
1476,-39.801377669999994,,106000,,100.0,71,1060,,,,
1478,-39.84342915,0.06396643072366714,106400,106299,100.0,71,1064,51.27470016479492,0.001,,
,,0.07354728877544403,106500,106399,,,,51.98175048828125,0.001,-39.413077900000005,100.0
1485,-39.907326430000005,0.10429134964942932,106800,106699,100.0,71,1068,51.546234130859375,0.001,,
,,0.116153284907341,107000,106899,,,,51.767452239990234,0.001,-39.89731716,100.0
1491,-39.94154672,0.09267725050449371,107200,107099,100.0,71,1072,51.38690948486328,0.001,,
,,0.08494771271944046,107500,107399,,,,51.6346435546875,0.001,-40.38895898,100.0
1498,-39.85758875,0.08414801955223083,107600,107499,100.0,71,1076,51.67829895019531,0.001,,
,,0.11341046541929245,108000,107899,,,,51.58573532104492,0.001,-39.9132303,100.0
1504,-39.735130090000006,,108000,,100.0,71,1080,,,,
1506,-39.53990993000001,0.1244853138923645,108400,108299,100.0,71,1084,51.086326599121094,0.001,,
,,0.07523784041404724,108500,108399,,,,51.79844284057617,0.001,-43.31229518,100.0
1513,-39.498477230000006,0.07353715598583221,108800,108699,100.0,71,1088,51.73618698120117,0.001,,
,,0.10690343379974365,109000,108899,,,,51.31465148925781,0.001,-41.85609762,100.0
1519,-39.60211419,0.09129752218723297,109200,109099,100.0,71,1092,51.33436584472656,0.001,,
,,0.07612115144729614,109500,109399,,,,51.56524658203125,0.001,-46.14499866,100.0
1525,-39.80301225,0.0714581087231636,109600,109499,100.0,71,1096,51.41631317138672,0.001,,
,,0.05841491371393204,110000,109899,,,,52.1137809753418,0.001,-40.80894358,100.0
1532,-39.57166976,,110000,,100.0,71,1100,,,,
1534,-39.38944496,0.09643512964248657,110400,110299,100.0,71,1104,51.871822357177734,0.001,,
,,0.08772879838943481,110500,110399,,,,52.066192626953125,0.001,-45.15430297999999,100.0
1541,-39.52669992,0.13421860337257385,110800,110699,100.0,71,1108,52.05431365966797,0.001,,
,,0.07858556509017944,111000,110899,,,,52.06779479980469,0.001,-42.27052266,100.0
1547,-38.71213205,0.08696605265140533,111200,111099,100.0,71,1112,51.17181396484375,0.001,,
,,0.07950562238693237,111500,111399,,,,51.84202575683594,0.001,-41.0340261,100.0
1553,-39.05043339,0.11600194871425629,111600,111499,100.0,71,1116,52.002994537353516,0.001,,
,,0.12134560197591782,112000,111899,,,,51.55984878540039,0.001,-39.6699237,100.0
1560,-39.03715634,,112000,,100.0,71,1120,,,,
1562,-39.08901486,0.0982513576745987,112400,112299,100.0,71,1124,51.52313232421875,0.001,,
,,0.11617368459701538,112500,112399,,,,51.904685974121094,0.001,-40.41027178,100.0
1568,-39.13101829,0.09492675960063934,112800,112699,100.0,71,1128,52.29030990600586,0.001,,
,,0.12647458910942078,113000,112899,,,,51.69446563720703,0.001,-42.150944200000005,100.0
1575,-39.39805188,0.16438338160514832,113200,113099,100.0,71,1132,52.27215576171875,0.001,,
,,0.12765029072761536,113500,113399,,,,52.134490966796875,0.001,-40.3138549,100.0
1581,-39.393280149999995,0.10652542114257812,113600,113499,100.0,71,1136,52.37321472167969,0.001,,
,,0.11772694438695908,114000,113899,,,,51.97477722167969,0.001,-43.06175808000001,100.0
1588,-39.369733180000004,,114000,,100.0,71,1140,,,,
1590,-39.204049669999996,0.08955640345811844,114400,114299,100.0,71,1144,51.88029479980469,0.001,,
,,0.08978019654750824,114500,114399,,,,51.98188781738281,0.001,-42.2451778,100.0
1596,-38.84496712,0.08256274461746216,114800,114699,100.0,71,1148,51.85783386230469,0.001,,
,,0.1665171980857849,115000,114899,,,,51.63677978515625,0.001,-41.056294980000004,100.0
1603,-38.69137511,0.10441970080137253,115200,115099,100.0,71,1152,51.75042724609375,0.001,,
,,0.1481505036354065,115500,115399,,,,51.918174743652344,0.001,-41.61024318,100.0
1609,-38.44617728000001,0.08093108236789703,115600,115499,100.0,71,1156,51.93762969970703,0.001,,
,,0.10308050364255905,116000,115899,,,,51.42609786987305,0.001,-40.84109539999999,100.0
1616,-38.64156518,,116000,,100.0,71,1160,,,,
1619,-38.58594366,0.07288315892219543,116400,116299,100.0,71,1164,51.512996673583984,0.001,,
,,0.14469259977340698,116500,116399,,,,51.959136962890625,0.001,-42.35164543999999,100.0
1625,-38.56154962000001,0.12219521403312683,116800,116699,100.0,71,1168,51.26005935668945,0.001,,
,,0.10009220242500305,117000,116899,,,,51.72091293334961,0.001,-41.3193712,100.0
1631,-38.6444493,0.1444838047027588,117200,117099,100.0,71,1172,51.80908203125,0.001,,
,,0.09123137593269348,117500,117399,,,,52.40855026245117,0.001,-40.55231492,100.0
1638,-38.6438821,0.09235304594039917,117600,117499,100.0,71,1176,51.830867767333984,0.001,,
,,0.14315176010131836,118000,117899,,,,52.22081756591797,0.001,-39.426866919999995,100.0
1645,-39.018134550000006,,118000,,100.0,71,1180,,,,
1648,-39.40352952,0.1137947216629982,118400,118299,100.0,71,1184,51.5634765625,0.001,,
,,0.24316194653511047,118500,118399,,,,52.0439453125,0.001,-40.59137080000001,100.0
1655,-39.33717393999999,0.09542794525623322,118800,118699,100.0,71,1188,52.47041702270508,0.001,,
,,0.10604693740606308,119000,118899,,,,51.9127197265625,0.001,-40.252409220000004,100.0
1662,-39.13808334,0.19399499893188477,119200,119099,100.0,71,1192,52.40498733520508,0.001,,
,,0.11609421670436859,119500,119399,,,,51.79012680053711,0.001,-40.461200579999996,100.0
1669,-38.832553729999994,0.11713939905166626,119600,119499,100.0,71,1196,51.66679000854492,0.001,,
,,0.12148217111825943,120000,119899,,,,52.199462890625,0.001,-40.6795327,100.0
1676,-39.22330582,,120000,,100.0,71,1200,,,,
1679,-39.31934569,0.10924068838357925,120400,120299,100.0,71,1204,52.327659606933594,0.001,,
,,0.13031628727912903,120500,120399,,,,52.596099853515625,0.001,-41.19427702000001,100.0
