time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,86500,,,,0.001,86399,173.3212890625,-459.4393615722656,9144.78635002,980.68
,,87000,,,,0.001,86899,497.55975341796875,-446.5509033203125,9140.94206112,980.7
,,87500,,,,0.001,87399,118.38892364501953,-448.34423828125,9139.27775592,980.6
,,88000,,,,0.001,87899,203.82449340820312,-441.4034423828125,9141.16634488,980.7
532,6086,88098,7033.07610199,754.97,14,0.001,87997,388.7411193847656,-457.9443359375,,
,,88500,,,,0.001,88399,281.69317626953125,-448.27081298828125,9143.8195803,981.14
,,89000,,,,0.001,88899,912.520751953125,-443.1903076171875,9141.71893772,980.74
,,89500,,,,0.001,89399,132.04714965820312,-439.61212158203125,9139.30114684,980.58
,,90000,,,,0.001,89899,766.8577880859375,-457.1560974121094,9141.453309460001,980.62
,,90500,,,,0.001,90399,98.87457275390625,-471.10235595703125,9318.88743518,1000.0
,,91000,,,,0.001,90899,278.3529357910156,-440.5771484375,9320.24475536,1000.0
,,91500,,,,0.001,91399,439.0760192871094,-459.3759765625,7976.609300399999,856.06
,,92000,,,,0.001,91899,259.89581298828125,-467.00128173828125,9143.12114364,980.82
536,6410,92098,7382.23289617,792.38,14,0.001,91997,284.99957275390625,-471.57049560546875,,
,,92500,,,,0.001,92399,662.552734375,-459.4185791015625,9322.35327142,1000.0
,,93000,,,,0.001,92899,234.69833374023438,-465.6524658203125,9318.93098704,1000.0
,,93500,,,,0.001,93399,82.48046112060547,-472.2321472167969,9324.72890172,1000.0
,,94000,,,,0.001,93899,272.93414306640625,-462.02069091796875,9318.93211908,1000.0
,,94500,,,,0.001,94399,137.43804931640625,-472.170654296875,9140.8427005,980.98
,,95000,,,,0.001,94899,187.7007293701172,-448.451171875,9319.24341096,1000.0
,,95500,,,,0.001,95399,148.60968017578125,-478.5633850097656,9317.5575205,1000.0
,,96000,,,,0.001,95899,116.17732238769531,-471.3145446777344,9139.82786672,980.68
540,6741,96098,7727.403088799999,829.37,14,0.001,95997,530.66455078125,-478.02899169921875,,
,,96500,,,,0.001,96399,153.60696411132812,-456.91461181640625,9138.86358802,980.66
,,97000,,,,0.001,96899,340.1134948730469,-473.7545166015625,9135.2675631,980.6
,,97500,,,,0.001,97399,783.1452026367188,-467.72113037109375,9137.350644719998,980.7
,,98000,,,,0.001,97899,688.5066528320312,-476.90557861328125,9139.26651618,980.7
,,98500,,,,0.001,98399,753.9093017578125,-465.7245178222656,9318.42034472,1000.0
,,99000,,,,0.001,98899,735.945068359375,-468.392578125,9139.84393098,980.72
,,99500,,,,0.001,99399,132.51510620117188,-473.53826904296875,9137.16754178,980.66
,,100000,,,,0.001,99899,147.5891876220703,-476.5682067871094,9138.07061154,980.64
544,7069,100098,8073.232039389999,866.43,14,0.001,99997,190.81414794921875,-457.4849853515625,,
,,100500,,,,0.001,100399,109.65812683105469,-472.3935546875,9137.041495020001,980.58
,,101000,,,,0.001,100899,106.39593505859375,-477.3802795410156,9137.0298633,980.62
,,101500,,,,0.001,101399,89.50220489501953,-476.28515625,9137.262608000001,980.76
,,102000,,,,0.001,101899,387.1994934082031,-484.82452392578125,9317.059061879998,1000.0
,,102500,,,,0.001,102399,105.60853576660156,-483.76220703125,9138.95227014,980.74
,,103000,,,,0.001,102899,111.05245971679688,-480.5985107421875,9136.44363408,980.72
,,103500,,,,0.001,103399,182.26832580566406,-481.1982421875,9137.3496436,980.8
,,104000,,,,0.001,103899,131.11712646484375,-474.1900329589844,9136.1564835,980.56
548,7397,104098,8404.92225806,901.98,14,0.001,103997,261.8457946777344,-481.53082275390625,,
,,104500,,,,0.001,104399,130.22744750976562,-466.7562255859375,9138.34598884,980.58
,,105000,,,,0.001,104899,116.57791137695312,-482.0694580078125,9137.26767398,980.58
,,105500,,,,0.001,105399,107.57561492919922,-467.4078369140625,9138.5460084,980.66
,,106000,,,,0.001,105899,173.92715454101562,-467.1871337890625,9138.38802694,980.58
,,106500,,,,0.001,106399,80.49626922607422,-483.0057067871094,9137.68014586,980.56
,,107000,,,,0.001,106899,102.62287139892578,-477.81317138671875,9138.12762012,980.56
,,107500,,,,0.001,107399,120.0132827758789,-486.7699890136719,9137.32067332,980.58
,,108000,,,,0.001,107899,429.72833251953125,-468.02777099609375,9136.68649506,980.56
552,7725,108098,8749.49509114,938.91,13,0.001,107997,148.6735382080078,-482.9364929199219,,
,,108500,,,,0.001,108399,117.8205795288086,-467.7419128417969,9139.21487104,980.72
,,109000,,,,0.001,108899,175.25254821777344,-481.70220947265625,9318.47102146,1000.0
,,109500,,,,0.001,109399,223.30743408203125,-483.215576171875,9317.95397454,1000.0
,,110000,,,,0.001,109899,100.72974395751953,-477.5287780761719,9315.44050308,1000.0
,,110500,,,,0.001,110399,100.35527038574219,-477.1755676269531,9135.515305859999,980.64
,,111000,,,,0.001,110899,160.93067932128906,-463.6414794921875,9138.16450232,980.58
,,111500,,,,0.001,111399,78.41039276123047,-472.4993896484375,9316.102951500001,1000.0
,,112000,,,,0.001,111899,166.6728973388672,-475.940673828125,7261.784383079998,779.72
556,8048,112098,9056.83438831,971.85,13,0.001,111997,90.61429595947266,-475.287109375,,
,,112500,,,,0.001,112399,198.83636474609375,-482.9587707519531,9316.984183400002,1000.0
,,113000,,,,0.001,112899,104.14430236816406,-467.32330322265625,9317.591127220001,1000.0
,,113500,,,,0.001,113399,104.58061218261719,-464.911376953125,9136.89086978,980.68
,,114000,,,,0.001,113899,104.93518829345703,-472.2814636230469,9317.562999820002,1000.0
,,114500,,,,0.001,114399,116.49491882324219,-474.64154052734375,9316.487436720001,1000.0
,,115000,,,,0.001,114899,119.48370361328125,-472.9010925292969,9316.06055052,1000.0
560,8298,115195,9235.13756702,990.97,13,0.001,115094,127.13613891601562,-480.61895751953125,,
,,115500,,,,0.001,115399,107.98385620117188,-473.6756591796875,9138.75017388,980.58
,,116000,,,,0.001,115899,231.55026245117188,-468.3954772949219,9317.90151134,1000.0
,,116500,,,,0.001,116399,125.63106536865234,-472.90936279296875,9319.488840439999,1000.0
,,117000,,,,0.001,116899,137.8784637451172,-467.2733154296875,9316.98316776,1000.0
,,117500,,,,0.001,117399,312.12408447265625,-466.51513671875,9317.625488799998,1000.0
,,118000,,,,0.001,117899,135.31333923339844,-468.0546569824219,9318.799480540001,1000.0
,,118500,,,,0.001,118399,223.5803985595703,-471.66705322265625,9320.20530446,1000.0
,,119000,,,,0.001,118899,376.8499755859375,-475.67889404296875,9317.211408259998,1000.0
564,8630,119195,9234.988197179999,990.97,13,0.001,119094,774.019287109375,-473.28009033203125,,
,,119500,,,,0.001,119399,130.51998901367188,-460.75018310546875,9316.49996062,1000.0
,,120000,,,,0.001,119899,337.45233154296875,-463.71746826171875,9319.57302374,1000.0
,,120500,,,,0.001,120399,288.95208740234375,-470.416259765625,9319.4845882,1000.0
,,121000,,,,0.001,120899,793.115966796875,-471.93896484375,9319.75035406,1000.0
,,121500,,,,0.001,121399,369.12017822265625,-470.46832275390625,9317.2084355,1000.0
,,122000,,,,0.001,121899,830.0458984375,-469.82757568359375,9139.03187994,980.68
,,122500,,,,0.001,122399,214.9823455810547,-466.00665283203125,9319.55687774,1000.0
,,123000,,,,0.001,122899,743.0035400390625,-447.8951110839844,9138.19334012,980.56
568,8962,123195,9234.89170761,990.97,13,0.001,123094,638.78759765625,-464.5062561035156,,
,,123500,,,,0.001,123399,856.1766357421875,-459.73162841796875,9135.22210312,980.6
,,124000,,,,0.001,123899,203.67431640625,-467.08990478515625,9137.96187142,980.68
,,124500,,,,0.001,124399,340.196533203125,-457.1041564941406,9318.0289757,1000.0
,,125000,,,,0.001,124899,418.91607666015625,-449.4902648925781,9137.003853,980.8
,,125500,,,,0.001,125399,157.16249084472656,-463.870849609375,9316.504655080002,1000.0
,,126000,,,,0.001,125899,240.7275390625,-457.8790283203125,9316.18951258,1000.0
,,126500,,,,0.001,126399,136.56637573242188,-444.2839660644531,9317.87035988,1000.0
,,127000,,,,0.001,126899,482.7554931640625,-445.75543212890625,9316.126119719998,1000.0
572,9293,127195,9234.788169970001,990.97,13,0.001,127094,170.52874755859375,-453.2861022949219,,
,,127500,,,,0.001,127399,347.9090881347656,-454.03759765625,9314.41646268,1000.0
,,128000,,,,0.001,127899,246.16305541992188,-451.3456726074219,9313.61551298,1000.0
,,128500,,,,0.001,128399,913.5390625,-445.83197021484375,9316.64352394,1000.0
,,129000,,,,0.001,128899,184.9361572265625,-447.744384765625,9318.06989912,1000.0
,,129500,,,,0.001,129399,155.67169189453125,-458.0472412109375,9132.62136284,980.56
,,130000,,,,0.001,129899,399.55023193359375,-445.34161376953125,9318.45223084,1000.0
,,130500,,,,0.001,130399,199.08938598632812,-442.965087890625,9138.14655632,980.72
,,131000,,,,0.001,130899,248.68621826171875,-439.3915710449219,9136.664021800001,980.76
576,9626,131195,9234.678641569999,990.97,13,0.001,131094,221.53802490234375,-435.32476806640625,,
,,131500,,,,0.001,131399,982.9262084960938,-444.12420654296875,9133.58535424,980.54
,,132000,,,,0.001,131899,200.5129852294922,-444.88885498046875,9136.26167982,980.56
,,132500,,,,0.001,132399,250.1448516845703,-434.67864990234375,9138.5008527,980.62
,,133000,,,,0.001,132899,231.53919982910156,-436.2687072753906,9138.03199616,980.62
,,133500,,,,0.001,133399,582.267578125,-439.7981872558594,9319.56214364,1000.0
,,134000,,,,0.001,133899,548.04345703125,-431.2125244140625,9138.2433743,980.66
580,9873,134439,9164.07975747,983.41,13,0.001,134338,272.140380859375,-426.13201904296875,,
,,134500,,,,0.001,134399,168.56788635253906,-438.2729797363281,9319.36724672,1000.0
,,135000,,,,0.001,134899,352.36309814453125,-425.69708251953125,9318.75858304,1000.0
,,135500,,,,0.001,135399,184.13363647460938,-432.85443115234375,9316.19491722,1000.0
,,136000,,,,0.001,135899,195.75711059570312,-429.76397705078125,9316.272454959999,1000.0
,,136500,,,,0.001,136399,743.849609375,-416.3512268066406,9314.8438962,1000.0
,,137000,,,,0.001,136899,347.8307800292969,-425.98345947265625,9317.64563292,1000.0
,,137500,,,,0.001,137399,219.89254760742188,-433.6023254394531,8993.90703844,965.58
,,138000,,,,0.001,137899,137.77366638183594,-421.34454345703125,9316.71278026,1000.0
584,10206,138439,9164.0052394,983.41,13,0.001,138338,741.0275268554688,-422.5527648925781,,
,,138500,,,,0.001,138399,229.5932159423828,-425.4078063964844,9313.45641864,1000.0
,,139000,,,,0.001,138899,136.81088256835938,-430.90673828125,9316.39106276,1000.0
,,139500,,,,0.001,139399,272.7967529296875,-417.7740478515625,9314.28502184,1000.0
,,140000,,,,0.001,139899,124.48993682861328,-421.15765380859375,9313.40477714,1000.0
,,140500,,,,0.001,140399,328.9517517089844,-411.88311767578125,1111.4322592400001,120.52
,,141000,,,,0.001,140899,206.27935791015625,-423.111083984375,9318.12685596,1000.0
,,141500,,,,0.001,141399,208.80764770507812,-421.0646667480469,9313.47249088,1000.0
588,10462,141584,9084.10281343,974.86,13,0.001,141483,205.52273559570312,-421.79168701171875,,
,,142000,,,,0.001,141899,1003.47216796875,-422.624755859375,9314.36238952,1000.0
,,142500,,,,0.001,142399,141.24099731445312,-430.80755615234375,9318.72155112,1000.0
,,143000,,,,0.001,142899,862.2978515625,-424.8656005859375,9317.629337839999,1000.0
,,143500,,,,0.001,143399,844.007568359375,-422.9315490722656,9318.08428058,1000.0
,,144000,,,,0.001,143899,667.817626953125,-419.96246337890625,9316.52309532,1000.0
,,144500,,,,0.001,144399,106.70620727539062,-419.27740478515625,9319.26165824,1000.0
592,10720,144905,9020.534926989998,968.07,13,0.001,144804,248.01165771484375,-408.6055908203125,,
,,145000,,,,0.001,144899,277.390869140625,-417.15966796875,680.54713098,74.18
,,145500,,,,0.001,145399,497.6575012207031,-415.9010009765625,9318.3275113,1000.0
,,146000,,,,0.001,145899,433.6361389160156,-421.16864013671875,9319.3138923,1000.0
,,146500,,,,0.001,146399,520.753662109375,-416.0889892578125,9319.519131539999,1000.0
,,147000,,,,0.001,146899,307.03021240234375,-414.5435485839844,8980.8151367,963.66
,,147500,,,,0.001,147399,569.4403686523438,-414.56365966796875,9319.258086499998,1000.0
,,148000,,,,0.001,147899,194.48147583007812,-413.90960693359375,9316.06567878,1000.0
,,148500,,,,0.001,148399,140.35362243652344,-416.0609436035156,9317.91322098,1000.0
596,11018,148905,9020.527020609998,968.07,13,0.001,148804,189.46542358398438,-419.7593688964844,,
,,149000,,,,0.001,148899,275.2945861816406,-404.6929931640625,9317.391236939999,1000.0
,,149500,,,,0.001,149399,169.73223876953125,-415.36761474609375,9319.442106679999,1000.0
,,150000,,,,0.001,149899,119.98625183105469,-416.29229736328125,9318.69801742,1000.0
,,150500,,,,0.001,150399,195.9857177734375,-412.8044738769531,9319.16544666,1000.0
,,151000,,,,0.001,150899,139.70748901367188,-419.98272705078125,9319.24412464,1000.0
,,151500,,,,0.001,151399,230.07562255859375,-408.6219482421875,9318.2826239,1000.0
,,152000,,,,0.001,151899,116.67696380615234,-419.7156982421875,9319.16125412,1000.0
,,152500,,,,0.001,152399,220.24005126953125,-413.87005615234375,9318.27851742,1000.0
600,11353,152905,9020.495141450001,968.07,13,0.001,152804,114.88542175292969,-412.67083740234375,,
,,153000,,,,0.001,152899,422.45294189453125,-410.00054931640625,9315.16902076,1000.0
,,153500,,,,0.001,153399,231.00509643554688,-403.96051025390625,9317.08725362,1000.0
,,154000,,,,0.001,153899,99.92466735839844,-412.1732177734375,9317.49555894,1000.0
,,154500,,,,0.001,154399,82.78961181640625,-405.00469970703125,9314.88149952,1000.0
,,155000,,,,0.001,154899,132.08346557617188,-412.2892150878906,9318.8370753,1000.0
,,155500,,,,0.001,155399,289.4684753417969,-416.9472351074219,9316.33953076,1000.0
,,156000,,,,0.001,155899,122.49041748046875,-412.342529296875,9319.609017579998,1000.0
,,156500,,,,0.001,156399,808.536376953125,-423.58447265625,9316.5392419,1000.0
604,11687,156905,9020.45305866,968.07,13,0.001,156804,181.58486938476562,-413.2358093261719,,
,,157000,,,,0.001,156899,672.2237548828125,-411.939697265625,9319.331405620002,1000.0
,,157500,,,,0.001,157399,207.7323455810547,-411.24462890625,9319.56287754,1000.0
,,158000,,,,0.001,157899,312.53643798828125,-411.1800231933594,9318.95377704,1000.0
,,158500,,,,0.001,158399,284.0075988769531,-406.43341064453125,9319.12643558,1000.0
,,159000,,,,0.001,158899,258.85455322265625,-410.9212341308594,9322.60374428,1000.0
,,159500,,,,0.001,159399,300.11871337890625,-417.56689453125,9139.387121220001,980.66
,,160000,,,,0.001,159899,148.35752868652344,-408.07666015625,9319.20738844,1000.0
,,160500,,,,0.001,160399,835.5511474609375,-406.109375,9318.98861526,1000.0
608,12018,160905,9020.498876579999,968.07,13,0.001,160804,560.327392578125,-414.440185546875,,
,,161000,,,,0.001,160899,690.5885009765625,-405.80975341796875,9320.728268679999,1000.0
,,161500,,,,0.001,161399,156.1262664794922,-412.3447265625,9319.492247080001,1000.0
,,162000,,,,0.001,161899,163.20657348632812,-417.6144714355469,9318.963686759998,1000.0
,,162500,,,,0.001,162399,156.8948974609375,-418.2863464355469,9323.715506940001,1000.0
,,163000,,,,0.001,162899,109.81462097167969,-414.9435729980469,9320.28475434,1000.0
,,163500,,,,0.001,163399,535.2940673828125,-423.7640075683594,9322.68526556,1000.0
,,164000,,,,0.001,163899,473.90142822265625,-416.37127685546875,9322.13277664,1000.0
,,164500,,,,0.001,164399,151.95346069335938,-416.931884765625,9321.73104814,1000.0
612,12351,164905,9020.60689772,968.07,13,0.001,164804,102.99073791503906,-417.2798767089844,,
,,165000,,,,0.001,164899,316.0756530761719,-416.05499267578125,9313.36216078,1000.0
,,165500,,,,0.001,165399,294.6827697753906,-420.7652282714844,9318.44301734,1000.0
,,166000,,,,0.001,165899,144.50421142578125,-416.318115234375,9319.3233158,1000.0
,,166500,,,,0.001,166399,166.9182586669922,-421.1186828613281,9315.55747826,1000.0
,,167000,,,,0.001,166899,96.7999038696289,-427.8110656738281,9317.42930822,1000.0
,,167500,,,,0.001,167399,318.9597473144531,-416.8153381347656,9319.119567939999,1000.0
,,168000,,,,0.001,167899,605.341064453125,-419.7899169921875,9314.75457798,1000.0
616,12642,168464,8979.3794716,963.66,13,0.001,168363,109.94888305664062,-417.82080078125,,
,,168500,,,,0.001,168399,171.5723876953125,-423.1790771484375,9313.902984499999,1000.0
,,169000,,,,0.001,168899,629.31982421875,-420.96435546875,9315.02768248,1000.0
,,169500,,,,0.001,169399,226.9686279296875,-423.2187194824219,9314.05550398,1000.0
,,170000,,,,0.001,169899,411.15557861328125,-420.9305725097656,9316.900977379999,1000.0
,,170500,,,,0.001,170399,148.83084106445312,-417.68914794921875,9318.1885234,1000.0
,,171000,,,,0.001,170899,107.62777709960938,-422.11083984375,9317.488336420001,1000.0
,,171500,,,,0.001,171399,458.9207763671875,-410.11773681640625,9318.067674340002,1000.0
,,172000,,,,0.001,171899,123.62632751464844,-424.6222229003906,9318.548890740001,1000.0
620,12974,172464,8979.36203622,963.66,13,0.001,172363,596.0606689453125,-413.902099609375,,
,,172500,,,,0.001,172399,176.15585327148438,-417.26055908203125,9319.9740439,1000.0
,,173000,,,,0.001,172899,175.57205200195312,-409.42987060546875,9318.957437379999,1000.0
,,173500,,,,0.001,173399,188.71484375,-425.162109375,9319.197202479998,1000.0
,,174000,,,,0.001,173899,1374.5079345703125,-412.2273864746094,9319.399248720001,1000.0
,,174500,,,,0.001,174399,503.94903564453125,-421.0968322753906,9319.655091159999,1000.0
,,175000,,,,0.001,174899,133.55892944335938,-422.4273681640625,9317.48923034,1000.0
,,175500,,,,0.001,175399,206.01226806640625,-420.7620544433594,9319.33671462,1000.0
,,176000,,,,0.001,175899,127.38511657714844,-421.3709716796875,9318.104507360002,1000.0
624,13307,176464,8979.403550629997,963.66,13,0.001,176363,150.3443603515625,-404.6099548339844,,
,,176500,,,,0.001,176399,192.71875,-419.2724609375,9319.805554159999,1000.0
,,177000,,,,0.001,176899,110.79707336425781,-405.0035400390625,9317.73600588,1000.0
,,177500,,,,0.001,177399,321.4204406738281,-418.47418212890625,9318.560473180001,1000.0
,,178000,,,,0.001,177899,221.806884765625,-411.96307373046875,9318.98587004,1000.0
,,178500,,,,0.001,178399,225.3637237548828,-403.75494384765625,9319.111426279998,1000.0
,,179000,,,,0.001,178899,242.07693481445312,-414.14508056640625,9318.62546062,1000.0
,,179500,,,,0.001,179399,165.31982421875,-412.2335205078125,9319.621912820001,1000.0
,,180000,,,,0.001,179899,245.2329559326172,-408.468994140625,9318.3460468,1000.0
628,13640,180464,8979.370397349998,963.66,13,0.001,180363,482.686279296875,-412.0299072265625,,
,,180500,,,,0.001,180399,125.54773712158203,-414.870849609375,9319.70007286,1000.0
,,181000,,,,0.001,180899,369.4118957519531,-411.0802001953125,9317.59051456,1000.0
,,181500,,,,0.001,181399,166.2994842529297,-412.2092590332031,9318.59702864,1000.0
,,182000,,,,0.001,181899,359.55419921875,-419.49432373046875,9318.28164576,1000.0
,,182500,,,,0.001,182399,201.8500518798828,-415.04034423828125,9319.223739820001,1000.0
,,183000,,,,0.001,182899,304.8843688964844,-405.0906677246094,9319.49938772,1000.0
,,183500,,,,0.001,183399,225.65650939941406,-403.2813720703125,9318.51382246,1000.0
632,13929,183684,8906.477379439999,955.86,13,0.001,183583,142.50579833984375,-402.7552490234375,,
,,184000,,,,0.001,183899,456.39825439453125,-402.59857177734375,9317.93545112,1000.0
,,184500,,,,0.001,184399,213.80838012695312,-405.0104064941406,9318.514011379999,1000.0
,,185000,,,,0.001,184899,1000.2281494140625,-401.7667236328125,8976.154456879998,963.36
,,185500,,,,0.001,185399,238.10572814941406,-405.0321044921875,9317.55818066,1000.0
,,186000,,,,0.001,185899,242.27413940429688,-406.89404296875,9318.3363425,1000.0
