time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,34.330081939697266,0.007630526553839445,165399,,1.5708515644073486,,0.021560868248343468,165500,0.0003,,-35.74267938,100.0
1656,36,34.562686920166016,0.007658711168915033,165499,4535,-0.3298175036907196,100.0,0.025148097425699234,165600,0.0003,-36.61203293,,
,,34.28175354003906,0.007857474498450756,165899,,-1.4607315063476562,,0.033066146075725555,166000,0.0003,,-35.49922514,100.0
1660,36,,,,4547,,100.0,,166000,,-36.29676836,,
1664,36,34.748268127441406,0.00775572145357728,166299,4552,-0.196465864777565,100.0,0.027482159435749054,166400,0.0003,-36.15767855,,
,,34.391868591308594,0.007782843429595232,166399,,-0.7119326591491699,,0.040070466697216034,166500,0.0003,,-34.50466824000001,100.0
1668,36,34.82472229003906,0.007887783460319042,166699,4564,1.30751633644104,100.0,0.02918074280023575,166800,0.0003,-36.26049801999999,,
,,35.621089935302734,0.00790569931268692,166899,,-0.4068761467933655,,0.02611616812646389,167000,0.0003,,-35.34305078,100.0
1672,36,34.47740936279297,0.007959164679050446,167099,4577,0.3630073070526123,100.0,0.028962496668100357,167200,0.0003,-36.08477446,,
,,35.286624908447266,0.00798077043145895,167399,,1.2404693365097046,,0.0312613770365715,167500,0.0003,,-34.9552082,100.0
1676,36,34.52510070800781,0.008061805739998817,167499,4589,-0.1328521966934204,100.0,0.026218775659799576,167600,0.0003,-36.096967830000004,,
,,34.46504211425781,0.008000953122973442,167899,,0.11099950969219208,,0.029015298932790756,168000,0.0003,,-38.197602780000004,100.0
1680,36,,,,4602,,100.0,,168000,,-35.98306649000001,,
1684,36,34.73674774169922,0.008038022555410862,168299,4606,-0.048405230045318604,100.0,0.02477407455444336,168400,0.0003,-36.05098752000001,,
,,34.527557373046875,0.00800438690930605,168399,,-0.7072022557258606,,0.03630839288234711,168500,0.0003,,-36.035167040000005,100.0
1688,36,34.231746673583984,0.007959062233567238,168699,4619,0.49529680609703064,100.0,0.03322811797261238,168800,0.0003,-36.34131168,,
,,35.31284713745117,0.008012471720576286,168899,,-0.22697211802005768,,0.030976954847574234,169000,0.0003,,-36.73356938,100.0
1692,36,35.289764404296875,0.007958762347698212,169099,4632,-0.9356343150138855,100.0,0.027039770036935806,169200,0.0003,-36.46387954,,
,,34.30808639526367,0.007963918149471283,169399,,-0.6482473611831665,,0.027658971026539803,169500,0.0003,,-39.0523736,100.0
1696,36,34.4837532043457,0.007911465130746365,169499,4644,-1.2848360538482666,100.0,0.027201663702726364,169600,0.0003,-36.08143901999999,,
,,33.759613037109375,0.007957946509122849,169899,,0.4706152677536011,,0.021078264340758324,170000,0.0003,,-36.55051554,100.0
1700,36,,,,4656,,100.0,,170000,,-36.24531158,,
1704,36,34.248504638671875,0.008000330999493599,170299,4661,0.16959220170974731,100.0,0.03766242414712906,170400,0.0003,-36.32961501,,
,,34.542816162109375,0.00805058516561985,170399,,-2.2565455436706543,,0.031990453600883484,170500,0.0003,,-41.438311680000005,100.0
1708,36,35.116432189941406,0.007947896607220173,170699,4674,0.2279420793056488,100.0,0.032628968358039856,170800,0.0003,-36.54344776,,
,,33.475914001464844,0.007912574335932732,170899,,1.0494698286056519,,0.03197024017572403,171000,0.0003,,-48.24139606,100.0
1712,36,33.779239654541016,0.008000602014362812,171099,4686,0.8853962421417236,100.0,0.032342687249183655,171200,0.0003,-36.61791684,,
,,33.964813232421875,0.008138102479279041,171399,,-0.09124977886676788,,0.024931252002716064,171500,0.0003,,-47.73112502,100.0
1716,36,34.83606719970703,0.008145634084939957,171499,4699,-0.5926777720451355,100.0,0.02789461426436901,171600,0.0003,-36.612449999999995,,
,,33.532875061035156,0.008190623484551907,171899,,0.4588262438774109,,0.028166625648736954,172000,0.0003,,-48.41698624,100.0
1720,36,,,,4712,,100.0,,172000,,-37.89778624,,
1724,36,33.764671325683594,0.008131073787808418,172299,4716,-0.06956177949905396,100.0,0.029227491468191147,172400,0.0003,-38.481864970000004,,
,,34.29771423339844,0.008035420440137386,172399,,0.5373423099517822,,0.03667210042476654,172500,0.0003,,-43.148035539999995,100.0
1728,36,33.541568756103516,0.008214482106268406,172699,4729,1.277052640914917,100.0,0.03688407689332962,172800,0.0003,-37.960130830000004,,
,,33.712738037109375,0.008099555037915707,172899,,-0.2032366394996643,,0.03842279314994812,173000,0.0003,,-41.95417434,100.0
1732,36,33.26145935058594,0.008111192844808102,173099,4741,-1.6656575202941895,100.0,0.03566209226846695,173200,0.0003,-38.148976260000005,,
,,34.09575271606445,0.008256855420768261,173399,,0.4626658260822296,,0.03798564523458481,173500,0.0003,,-40.0317655,100.0
1736,36,34.08309555053711,0.008245850913226604,173499,4754,-0.3401508629322052,100.0,0.05027376487851143,173600,0.0003,-38.26431149,,
,,34.455322265625,0.00825199019163847,173899,,0.08066946268081665,,0.03265365958213806,174000,0.0003,,-35.09397738,100.0
1740,36,,,,4766,,100.0,,174000,,-39.15704207,,
1744,36,34.07855224609375,0.008243244141340256,174299,4771,-0.8822793960571289,100.0,0.0344976931810379,174400,0.0003,-39.47854637,,
,,34.807682037353516,0.008288883604109287,174399,,-0.25846874713897705,,0.037908218801021576,174500,0.0003,,-37.462493020000004,100.0
1748,36,33.95294952392578,0.00822882354259491,174699,4783,0.7072567343711853,100.0,0.03700726106762886,174800,0.0003,-39.32989882,,
,,33.27028274536133,0.008305976167321205,174899,,0.1886363923549652,,0.030854960903525352,175000,0.0003,,-36.82776604,100.0
1752,36,33.31000900268555,0.008263862691819668,175099,4796,-1.4036014080047607,100.0,0.030761508271098137,175200,0.0003,-39.26024215999999,,
,,33.32767105102539,0.008242454379796982,175399,,-0.35017159581184387,,0.033886734396219254,175500,0.0003,,-34.586520119999996,100.0
1756,36,33.45806121826172,0.00829411018639803,175499,4809,1.1728401184082031,100.0,0.0325237438082695,175600,0.0003,-38.75277647,,
,,33.035640716552734,0.008340885862708092,175899,,-0.3187689483165741,,0.029714670032262802,176000,0.0003,,-34.86570474,100.0
1760,36,,,,4821,,100.0,,176000,,-38.860214250000006,,
1764,36,33.77396011352539,0.008382736705243587,176299,4826,0.2738507390022278,100.0,0.03601721674203873,176400,0.0003,-38.92584351000001,,
,,33.521202087402344,0.008305184543132782,176399,,-0.0998140275478363,,0.03342338651418686,176500,0.0003,,-35.07143976,100.0
1768,36,34.089691162109375,0.008366886526346207,176699,4839,0.8560484647750854,100.0,0.03123468905687332,176800,0.0003,-38.99357882000001,,
,,32.92139434814453,0.008348187431693077,176899,,1.1723558902740479,,0.03158356249332428,177000,0.0003,,-35.83850034,100.0
1772,36,33.774986267089844,0.008288955315947533,177099,4851,0.6704152822494507,100.0,0.03756260126829147,177200,0.0003,-39.04207512,,
,,33.31504821777344,0.008316287770867348,177399,,-0.6211612224578857,,0.03806928172707558,177500,0.0003,,-34.18801292,100.0
1776,36,33.14933776855469,0.008358970284461975,177499,4863,0.33015549182891846,100.0,0.036250971257686615,177600,0.0003,-39.093592779999994,,
,,33.06550979614258,0.008423727005720139,177899,,1.6756646633148193,,0.034751057624816895,178000,0.0003,,-35.6483863,100.0
1780,36,,,,4875,,100.0,,178000,,-39.46686476,,
1784,36,34.37222671508789,0.008345548994839191,178299,4880,1.283381700515747,100.0,0.03162771835923195,178400,0.0003,-39.453069,,
,,33.81003952026367,0.008375847712159157,178399,,0.6097342371940613,,0.03258458897471428,178500,0.0003,,-35.19435448,100.0
1788,36,33.502986907958984,0.008306586183607578,178699,4893,0.6895790100097656,100.0,0.02514909952878952,178800,0.0003,-39.17189634,,
,,33.020877838134766,0.008392082527279854,178899,,-0.23315900564193726,,0.028878599405288696,179000,0.0003,,-34.87574396,100.0
1792,36,33.067481994628906,0.008372214622795582,179099,4905,0.07595577090978622,100.0,0.03598283976316452,179200,0.0003,-39.1828736,,
,,33.114356994628906,0.008253729902207851,179399,,-0.43738746643066406,,0.03335316479206085,179500,0.0003,,-34.71572538,100.0
1796,36,33.32423782348633,0.008259182795882225,179499,4918,-0.2914436161518097,100.0,0.03116302192211151,179600,0.0003,-39.30480443,,
,,32.80927658081055,0.008396169170737267,179899,,0.09317061305046082,,0.025803761556744576,180000,0.0003,,-33.63445268,100.0
1800,36,,,,4930,,100.0,,180000,,-39.13145816,,
1804,36,32.61055374145508,0.008463122881948948,180299,4935,-0.1551617532968521,100.0,0.039825282990932465,180400,0.0003,-38.884881709999995,,
,,32.89690017700195,0.008383255451917648,180399,,-0.32791346311569214,,0.03061096929013729,180500,0.0003,,-35.21595614,100.0
1808,36,34.161006927490234,0.008372844196856022,180699,4947,1.2780354022979736,100.0,0.03658803552389145,180800,0.0003,-38.72550607000001,,
,,33.207862854003906,0.008382744155824184,180899,,-1.3077013492584229,,0.02832670509815216,181000,0.0003,,-34.123279159999996,100.0
1812,36,32.253746032714844,0.00836754497140646,181099,4960,0.12522760033607483,100.0,0.031639277935028076,181200,0.0003,-38.67433696,,
,,33.205406188964844,0.008414782583713531,181399,,-0.2270035743713379,,0.027255207300186157,181500,0.0003,,-33.84402,100.0
1816,36,33.51139831542969,0.008458350785076618,181499,4972,-0.6496530771255493,100.0,0.03237788751721382,181600,0.0003,-38.60878977,,
,,32.301490783691406,0.008371490985155106,181899,,-0.8750095367431641,,0.03520909324288368,182000,0.0003,,-34.366929840000005,100.0
1820,36,,,,4985,,100.0,,182000,,-37.209041899999995,,
1824,36,32.738525390625,0.008229926228523254,182299,4990,0.6613366603851318,100.0,0.029423752799630165,182400,0.0003,-36.76775157,,
,,33.143646240234375,0.008299716748297215,182399,,0.45382609963417053,,0.04571732506155968,182500,0.0003,,-34.439250859999994,100.0
1828,36,32.115047454833984,0.00826129037886858,182699,5003,-0.3245943784713745,100.0,0.03918273001909256,182800,0.0003,-37.203391530000005,,
,,32.85044860839844,0.008297682739794254,182899,,0.7678234577178955,,0.039900489151477814,183000,0.0003,,-33.270249879999994,100.0
1832,36,33.60081100463867,0.008331744000315666,183099,5015,0.8707325458526611,100.0,0.03149432688951492,183200,0.0003,-37.05055766,,
,,32.14547348022461,0.008411016315221786,183399,,-0.0849575474858284,,0.038557592779397964,183500,0.0003,,-33.85148194,100.0
1836,36,32.780128479003906,0.00835434440523386,183499,5028,0.3932630717754364,100.0,0.03259211406111717,183600,0.0003,-37.07847909,,
,,32.471797943115234,0.00830728281289339,183899,,0.19998088479042053,,0.03068186342716217,184000,0.0003,,-33.30153541999999,100.0
1840,36,,,,5040,,100.0,,184000,,-36.00658119,,
1844,36,32.41664505004883,0.008464664220809937,184299,5045,-0.04881775379180908,100.0,0.03300035372376442,184400,0.0003,-35.75787073,,
,,33.308311462402344,0.008375156670808792,184399,,0.7604440450668335,,0.03683014214038849,184500,0.0003,,-33.33809696,100.0
1848,36,33.52667999267578,0.00848372932523489,184699,5058,-1.5272877216339111,100.0,0.030257949605584145,184800,0.0003,-35.98584255,,
,,33.23194122314453,0.008444000035524368,184899,,-0.8937131762504578,,0.03373289480805397,185000,0.0003,,-33.923775619999994,100.0
1852,36,32.29064178466797,0.008481205441057682,185099,5070,0.2445410192012787,100.0,0.028312016278505325,185200,0.0003,-36.169059239999996,,
,,33.28124237060547,0.008556287735700607,185399,,-0.08924837410449982,,0.03048742562532425,185500,0.0003,,-34.09121994,100.0
1856,36,32.523162841796875,0.008507922291755676,185499,5083,-0.0667385458946228,100.0,0.03706318885087967,185600,0.0003,-36.27040271,,
,,32.38433074951172,0.008506339974701405,185899,,-1.3265677690505981,,0.035710565745830536,186000,0.0003,,-33.74861848,100.0
1860,36,,,,5096,,100.0,,186000,,-36.28267101,,
1864,36,32.77831268310547,0.008364460431039333,186299,5100,0.48132768273353577,100.0,0.03850552439689636,186400,0.0003,-36.34489687,,
,,32.38197708129883,0.008300614543259144,186399,,1.9546990394592285,,0.03949660807847977,186500,0.0003,,-34.944447919999995,100.0
1868,36,31.99502944946289,0.008284035138785839,186699,5113,0.816295862197876,100.0,0.039879679679870605,186800,0.0003,-36.101873069999996,,
,,32.01988983154297,0.008368062786757946,186899,,-0.6000370979309082,,0.03792209550738335,187000,0.0003,,-33.648022319999995,100.0
1872,36,31.9909725189209,0.00853731669485569,187099,5126,-0.054606497287750244,100.0,0.033538818359375,187200,0.0003,-35.95094433,,
,,32.73468780517578,0.008402288891375065,187399,,1.1340813636779785,,0.029349448159337044,187500,0.0003,,-33.362542860000005,100.0
1876,36,32.182151794433594,0.00845787487924099,187499,5138,0.7374895215034485,100.0,0.03405323997139931,187600,0.0003,-35.90420583,,
,,33.435157775878906,0.008332720957696438,187899,,-2.3576126098632812,,0.03183408081531525,188000,0.0003,,-33.56150712000001,100.0
1880,36,,,,5150,,100.0,,188000,,-35.554856429999994,,
1884,36,32.29201126098633,0.008370952680706978,188299,5156,-0.2807377576828003,100.0,0.04543454200029373,188400,0.0003,-35.73467718,,
,,32.60285568237305,0.008364233188331127,188399,,-0.1611182689666748,,0.030472010374069214,188500,0.0003,,-34.094302400000004,100.0
1888,36,32.107513427734375,0.008259152062237263,188699,5168,1.7769231796264648,100.0,0.033797089010477066,188800,0.0003,-35.77116301,,
,,32.05980682373047,0.008342827670276165,188899,,0.6825369596481323,,0.027279924601316452,189000,0.0003,,-34.711577059999996,100.0
1892,36,32.26708221435547,0.00826004147529602,189099,5181,1.3655486106872559,100.0,0.029122445732355118,189200,0.0003,-35.638147739999994,,
,,33.62489318847656,0.008283846080303192,189399,,-1.0389375686645508,,0.03465918079018593,189500,0.0003,,-33.129709739999996,100.0
1896,36,31.102903366088867,0.008219054900109768,189499,5193,0.79103022813797,100.0,0.026741622015833855,189600,0.0003,-35.748076569999995,,
,,32.45317077636719,0.008219975978136063,189899,,0.15634897351264954,,0.033615950495004654,190000,0.0003,,-34.030210479999994,100.0
1900,36,,,,5206,,100.0,,190000,,-35.75484843999999,,
1904,36,32.52288055419922,0.008092795498669147,190299,5211,0.06828448176383972,100.0,0.034486379474401474,190400,0.0003,-35.94877625,,
,,32.25935363769531,0.008113161660730839,190399,,1.0311601161956787,,0.03911738842725754,190500,0.0003,,-34.2199654,100.0
1908,36,32.599754333496094,0.008105888031423092,190699,5224,0.3249337673187256,100.0,0.03535793721675873,190800,0.0003,-35.89711703,,
,,32.19862365722656,0.008279758505523205,190899,,0.07139763236045837,,0.027277667075395584,191000,0.0003,,-34.56912778,100.0
1912,36,31.965843200683594,0.008268222212791443,191099,5236,-1.4785501956939697,100.0,0.03274640440940857,191200,0.0003,-35.68954517,,
,,32.48836135864258,0.008155821822583675,191399,,0.9760774374008179,,0.04097611457109451,191500,0.0003,,-34.799946459999994,100.0
1916,36,32.40934753417969,0.00810916256159544,191499,5248,-0.555844247341156,100.0,0.02647615410387516,191600,0.0003,-35.77440819,,
,,31.6260986328125,0.008157570846378803,191899,,1.126258373260498,,0.04456695169210434,192000,0.0003,,-34.82294862,100.0
1920,36,,,,5261,,100.0,,192000,,-35.75923284,,
1924,36,32.58583068847656,0.00810012686997652,192299,5266,-0.6449115872383118,100.0,0.0337538942694664,192400,0.0003,-35.447940759999994,,
,,32.665321350097656,0.008197195827960968,192399,,0.1338239312171936,,0.038626596331596375,192500,0.0003,,-35.30350174,100.0
1928,36,32.904441833496094,0.008062970824539661,192699,5278,0.7674136757850647,100.0,0.034177955240011215,192800,0.0003,-35.44705329000001,,
,,32.545936584472656,0.008037585765123367,192899,,-0.1918673813343048,,0.03009790927171707,193000,0.0003,,-37.35477245999999,100.0
1932,36,32.098751068115234,0.00810297392308712,193099,5291,-1.1054441928863525,100.0,0.027437398210167885,193200,0.0003,-35.56102991,,
,,32.92821502685547,0.008094879798591137,193399,,1.4392614364624023,,0.04544913023710251,193500,0.0003,,-42.0333191,100.0
1936,36,32.55302047729492,0.008157003670930862,193499,5303,-0.13251808285713196,100.0,0.032091379165649414,193600,0.0003,-35.427560050000004,,
,,31.85984230041504,0.008080124855041504,193899,,-0.4434678554534912,,0.04430864006280899,194000,0.0003,,-36.20517124,100.0
1940,36,,,,5315,,100.0,,194000,,-35.62005652,,
1944,36,32.786827087402344,0.008023306727409363,194299,5321,-1.1659362316131592,100.0,0.03291414678096771,194400,0.0003,-36.16661922,,
,,32.9682502746582,0.008069970645010471,194399,,0.40791720151901245,,0.030550654977560043,194500,0.0003,,-34.04789082,100.0
1948,36,32.212947845458984,0.008094343356788158,194699,5333,0.823040246963501,100.0,0.02917109616100788,194800,0.0003,-36.13552594,,
,,32.690406799316406,0.008184444159269333,194899,,-0.13290730118751526,,0.02834980934858322,195000,0.0003,,-33.89951274,100.0
1952,36,31.8308048248291,0.00817041378468275,195099,5345,0.2083677053451538,100.0,0.037594206631183624,195200,0.0003,-36.355138679999996,,
,,32.81680679321289,0.008151295594871044,195399,,-0.3923056423664093,,0.032064128667116165,195500,0.0003,,-33.5375109,100.0
1956,36,31.915613174438477,0.008076631464064121,195499,5358,-0.35929685831069946,100.0,0.02754548005759716,195600,0.0003,-36.29020762,,
,,32.10153579711914,0.008141572587192059,195899,,0.8494834303855896,,0.027075432240962982,196000,0.0003,,-35.0644462,100.0
1960,36,,,,5370,,100.0,,196000,,-36.66840369,,
1964,36,32.59063720703125,0.008247856050729752,196299,5375,0.5352129340171814,100.0,0.041552022099494934,196400,0.0003,-36.67566984999999,,
,,32.46023941040039,0.008214756846427917,196399,,-0.7320742607116699,,0.03088080696761608,196500,0.0003,,-33.1768876,100.0
1968,36,31.452913284301758,0.008206840604543686,196699,5388,-0.23513038456439972,100.0,0.02868310734629631,196800,0.0003,-36.81685368,,
,,32.33646774291992,0.008100288920104504,196899,,-1.5813381671905518,,0.03970359265804291,197000,0.0003,,-36.45757162,100.0
