time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
8816,100.0,56.359188079833984,0.001,-45.11582267000001,881600,0.10765351355075836,70,12480,881499,,
,,56.137451171875,0.001,,882000,0.10435634851455688,,,881899,100.0,-45.381831860000005
8820,100.0,,,-45.01681819,882000,,70,12486,,,
8824,100.0,55.84428405761719,0.001,-44.74269849,882400,0.119875468313694,70,12489,882299,,
,,56.098934173583984,0.001,,882500,0.1333080530166626,,,882399,100.0,-45.31553484
8828,100.0,56.15888595581055,0.001,-44.69276993999999,882800,0.11074165999889374,70,12495,882699,,
,,55.74482345581055,0.001,,883000,0.09808776527643204,,,882899,100.0,-43.32108971999999
8832,100.0,56.53384017944336,0.001,-44.567695400000005,883200,0.08928993344306946,70,12502,883099,,
,,56.491310119628906,0.001,,883500,0.10115161538124084,,,883399,100.0,-43.1485151
8836,100.0,56.18524932861328,0.001,-44.44005355999999,883600,0.08516131341457367,70,12508,883499,,
,,56.508567810058594,0.001,,884000,0.08239737153053284,,,883899,100.0,-42.36994362
8840,100.0,,,-44.46836949000001,884000,,70,12515,,,
8844,100.0,56.032039642333984,0.001,-44.28575937000001,884400,0.12025763839483261,70,12518,884299,,
,,56.415740966796875,0.001,,884500,0.0919751524925232,,,884399,100.0,-43.41016095999999
8848,100.0,55.571048736572266,0.001,-44.4435476,884800,0.10610853135585785,70,12524,884699,,
,,55.984840393066406,0.001,,885000,0.11597011983394623,,,884899,100.0,-44.11921207999999
8852,100.0,56.01248550415039,0.001,-43.9673976,885200,0.10955614596605301,70,12531,885099,,
,,56.12731170654297,0.001,,885500,0.11286748945713043,,,885399,100.0,-45.48018225999999
8856,100.0,56.061058044433594,0.001,-43.96851219000001,885600,0.08905957639217377,70,12537,885499,,
,,56.35332489013672,0.001,,886000,0.07370081543922424,,,885899,100.0,-43.18556742
8860,100.0,,,-43.94947174000001,886000,,70,12544,,,
8864,100.0,56.25714874267578,0.001,-44.104255550000005,886400,0.0896606370806694,70,12546,886299,,
,,56.37965774536133,0.001,,886500,0.10707560181617737,,,886399,100.0,-45.650570040000005
8868,100.0,56.55262756347656,0.001,-43.92105682,886800,0.07787969708442688,70,12553,886699,,
,,56.288429260253906,0.001,,887000,0.10474367439746857,,,886899,100.0,-43.54014794
8872,100.0,56.72938537597656,0.001,-43.85086697,887200,0.0802602767944336,70,12559,887099,,
,,56.68703079223633,0.001,,887500,0.0656566470861435,,,887399,100.0,-43.523342359999994
8876,100.0,55.75362777709961,0.001,-43.97700511,887600,0.1054028868675232,70,12565,887499,,
,,56.215152740478516,0.001,,888000,0.0880349725484848,,,887899,100.0,-43.89414424
8880,100.0,,,-44.15265341000001,888000,,70,12572,,,
8884,100.0,56.521331787109375,0.001,-43.577414179999984,888400,0.09450066089630127,70,12574,888299,,
,,56.15620422363281,0.001,,888500,0.07883436977863312,,,888399,100.0,-45.64356670000001
8888,100.0,56.85906982421875,0.001,-43.59461293999999,888800,0.08627216517925262,70,12581,888699,,
,,56.77863693237305,0.001,,889000,0.08645081520080566,,,888899,100.0,-64.2712123
8892,100.0,57.096946716308594,0.001,-43.28527721,889200,0.06878428906202316,70,12587,889099,,
,,56.30580139160156,0.001,,889500,0.16438859701156616,,,889399,100.0,-55.72147592000001
8896,100.0,56.373870849609375,0.001,-44.65135876,889600,0.0853540226817131,70,12594,889499,,
,,56.033103942871094,0.001,,890000,0.10382894426584244,,,889899,100.0,-43.720472040000004
8900,100.0,,,-44.652572209999995,890000,,70,12601,,,
8904,100.0,56.54240417480469,0.001,-44.51561777999999,890400,0.09273242950439453,70,12603,890299,,
,,56.390708923339844,0.001,,890500,0.08897615224123001,,,890399,100.0,-44.1228456
8908,100.0,56.6688232421875,0.001,-44.36806795,890800,0.08361268788576126,70,12609,890699,,
,,56.303199768066406,0.001,,891000,0.07231037318706512,,,890899,100.0,-46.54513431999999
8912,100.0,56.4183349609375,0.001,-44.01018428000001,891200,0.0812910720705986,70,12616,891099,,
,,55.8004150390625,0.001,,891500,0.12112586200237274,,,891399,100.0,-47.281466439999996
8916,100.0,56.53562927246094,0.001,-44.06584029,891600,0.07889014482498169,70,12622,891499,,
,,56.22523498535156,0.001,,892000,0.1144874319434166,,,891899,100.0,-46.26265318
8920,100.0,,,-44.586682950000004,892000,,70,12629,,,
8924,100.0,55.90123748779297,0.001,-44.98389948,892400,0.13207486271858215,70,12631,892299,,
,,56.11928939819336,0.001,,892500,0.08240436017513275,,,892399,100.0,-47.686329859999994
8928,100.0,56.306396484375,0.001,-44.953544820000005,892800,0.08179871737957001,70,12638,892699,,
,,55.92158889770508,0.001,,893000,0.08408281207084656,,,892899,100.0,-46.333179179999995
8932,100.0,55.89915084838867,0.001,-45.075982919999994,893200,0.08529768884181976,70,12644,893099,,
,,56.234619140625,0.001,,893500,0.09374596178531647,,,893399,100.0,-43.79853187999999
8936,100.0,56.5729866027832,0.001,-45.2082308,893600,0.08979406952857971,70,12651,893499,,
,,55.673431396484375,0.001,,894000,0.09390223026275635,,,893899,100.0,-51.60832859999999
8940,100.0,,,-45.23952062,894000,,70,12657,,,
8944,100.0,55.88385772705078,0.001,-45.76497568,894400,0.08684539794921875,70,12660,894299,,
,,56.245025634765625,0.001,,894500,0.08308097720146179,,,894399,100.0,-44.38275746
8948,100.0,55.44700622558594,0.001,-45.863059119999996,894800,0.10314568877220154,70,12666,894699,,
,,55.836692810058594,0.001,,895000,0.07916175574064255,,,894899,100.0,-45.312566620000005
8952,100.0,56.178863525390625,0.001,-46.02792428,895200,0.08989011496305466,70,12673,895099,,
,,56.434913635253906,0.001,,895500,0.100237175822258,,,895399,100.0,-46.059257599999995
8956,100.0,56.23762130737305,0.001,-46.647535960000006,895600,0.07722122967243195,70,12680,895499,,
,,56.07678985595703,0.001,,896000,0.08420740067958832,,,895899,100.0,-48.086722879999996
8960,100.0,,,-46.84780494,896000,,70,12686,,,
8964,100.0,55.88893127441406,0.001,-46.889990129999994,896400,0.09301002323627472,70,12689,896299,,
,,56.27360153198242,0.001,,896500,0.0857534408569336,,,896399,100.0,-46.10400358
8968,100.0,55.707374572753906,0.001,-46.99642473000001,896800,0.10420798510313034,70,12695,896699,,
,,55.9373664855957,0.001,,897000,0.08818809688091278,,,896899,100.0,-45.47212416
8972,100.0,55.53620910644531,0.001,-47.143282760000005,897200,0.10629138350486755,70,12702,897099,,
,,55.50294494628906,0.001,,897500,0.0957215279340744,,,897399,100.0,-46.76525478000001
8976,100.0,55.68184280395508,0.001,-47.050028300000015,897600,0.09828664362430573,70,12708,897499,,
,,55.68042755126953,0.001,,898000,0.08585603535175323,,,897899,100.0,-44.75553295999999
8980,100.0,,,-47.017098370000014,898000,,70,12715,,,
8984,100.0,55.798912048339844,0.001,-46.95887705999999,898400,0.08311891555786133,70,12717,898299,,
,,55.49058532714844,0.001,,898500,0.07937752455472946,,,898399,100.0,-44.86009432
8988,100.0,56.24790954589844,0.001,-46.75010899,898800,0.09114906191825867,70,12724,898699,,
,,55.736167907714844,0.001,,899000,0.08404143154621124,,,898899,100.0,-44.04448702
8992,100.0,55.352256774902344,0.001,-46.802642,899200,0.07767295837402344,70,12730,899099,,
,,55.33074951171875,0.001,,899500,0.0859135240316391,,,899399,100.0,-44.473770159999994
8996,100.0,54.97972869873047,0.001,-45.50005386000001,899600,0.08556807786226273,70,12737,899499,,
,,55.45765686035156,0.001,,900000,0.0964607298374176,,,899899,100.0,-45.3975058
9000,100.0,,,-45.43809966,900000,,70,12743,,,
9004,100.0,55.6722526550293,0.001,-45.39776993,900400,0.12550047039985657,70,12746,900299,,
,,55.724796295166016,0.001,,900500,0.10199624300003052,,,900399,100.0,-46.08172536
9008,100.0,55.90394592285156,0.001,-45.571016529999994,900800,0.09897850453853607,70,12752,900699,,
,,55.6905403137207,0.001,,901000,0.10648025572299957,,,900899,100.0,-47.253850480000004
9012,100.0,55.49628829956055,0.001,-45.54694206,901200,0.08544847369194031,70,12759,901099,,
,,55.24375915527344,0.001,,901500,0.10693705081939697,,,901399,100.0,-51.38800716
9016,100.0,55.377193450927734,0.001,-45.575417040000005,901600,0.10753665864467621,70,12765,901499,,
,,56.150169372558594,0.001,,902000,0.1663600504398346,,,901899,100.0,-48.06821458
9020,100.0,,,-45.23065331,902000,,70,12772,,,
9024,100.0,55.39839553833008,0.001,-45.05243849000001,902400,0.1269156038761139,70,12774,902299,,
,,55.61936950683594,0.001,,902500,0.0863262265920639,,,902399,100.0,-46.501666400000005
9028,100.0,55.49702072143555,0.001,-45.40689559,902800,0.1103178858757019,70,12781,902699,,
,,55.66911697387695,0.001,,903000,0.10122992098331451,,,902899,100.0,-47.79663418
9032,100.0,55.605567932128906,0.001,-45.85069391000002,903200,0.10876570641994476,70,12787,903099,,
,,55.75518035888672,0.001,,903500,0.12041668593883514,,,903399,100.0,-52.346382000000006
9036,100.0,55.82244110107422,0.001,-45.946778320000014,903600,0.0937945544719696,70,12794,903499,,
,,55.575439453125,0.001,,904000,0.09026121348142624,,,903899,100.0,-55.06330676
9040,100.0,,,-46.36560273000002,904000,,70,12800,,,
9044,100.0,55.32160949707031,0.001,-46.009979750000014,904400,0.10636770725250244,70,12803,904299,,
,,55.33454895019531,0.001,,904500,0.10304342210292816,,,904399,100.0,-61.46939816
9048,100.0,55.64482116699219,0.001,-46.54349073000001,904800,0.10296250879764557,70,12809,904699,,
,,55.61935043334961,0.001,,905000,0.08887869119644165,,,904899,100.0,-54.87134412
9052,100.0,56.0968017578125,0.001,-47.10220012,905200,0.14866314828395844,70,12816,905099,,
,,56.026161193847656,0.001,,905500,0.08877411484718323,,,905399,100.0,-57.89951968
9056,100.0,56.366905212402344,0.001,-46.95504459,905600,0.09297868609428406,70,12822,905499,,
,,55.969520568847656,0.001,,906000,0.13594776391983032,,,905899,100.0,-53.664454660000004
9060,100.0,,,-47.11265669,906000,,70,12829,,,
9064,100.0,55.89515686035156,0.001,-47.58480805,906400,0.14383700489997864,70,12831,906299,,
,,56.06249237060547,0.001,,906500,0.10177019238471985,,,906399,100.0,-56.869215260000004
9068,100.0,56.64175033569336,0.001,-48.11060352999999,906800,0.12009137868881226,70,12838,906699,,
,,56.04169845581055,0.001,,907000,0.10752470791339874,,,906899,100.0,-60.21459654
9072,100.0,56.70625305175781,0.001,-48.354879759999996,907200,0.10004249960184097,70,12844,907099,,
,,56.873329162597656,0.001,,907500,0.12514856457710266,,,907399,100.0,-49.89533262
9076,100.0,56.80258560180664,0.001,-48.89589092000002,907600,0.12091096490621567,70,12851,907499,,
,,56.90018844604492,0.001,,908000,0.15994524955749512,,,907899,100.0,-52.10798814
9080,100.0,,,-49.39318872999999,908000,,70,12857,,,
9084,100.0,57.229095458984375,0.001,-49.45031924999999,908400,0.09973213076591492,70,12860,908299,,
,,57.052913665771484,0.001,,908500,0.14094296097755432,,,908399,100.0,-49.63945418
9088,100.0,56.36127853393555,0.001,-49.70803994,908800,0.09570677578449249,70,12866,908699,,
,,56.835060119628906,0.001,,909000,0.12920372188091278,,,908899,100.0,-49.844518040000004
9092,100.0,57.2017936706543,0.001,-49.75933365999998,909200,0.1401759535074234,70,12873,909099,,
,,57.48577117919922,0.001,,909500,0.13858556747436523,,,909399,100.0,-50.68231430000001
9096,100.0,57.408172607421875,0.001,-49.911278710000005,909600,0.13234207034111023,70,12879,909499,,
,,57.24577331542969,0.001,,910000,0.12923231720924377,,,909899,100.0,-50.740084740000015
9100,100.0,,,-50.32094894000001,910000,,70,12886,,,
9104,100.0,56.656105041503906,0.001,-50.81012466999999,910400,0.1394767165184021,70,12888,910299,,
,,56.97288131713867,0.001,,910500,0.14764031767845154,,,910399,100.0,-54.01007622
9108,100.0,56.77408981323242,0.001,-51.25600093999999,910800,0.16508980095386505,70,12894,910699,,
,,56.32915115356445,0.001,,911000,0.1348634958267212,,,910899,100.0,-51.29340886
9112,100.0,57.158447265625,0.001,-51.567826450000005,911200,0.12206268310546875,70,12901,911099,,
,,57.171669006347656,0.001,,911500,0.1347704529762268,,,911399,100.0,-54.49398625999999
9116,100.0,57.10417175292969,0.001,-51.67245426,911600,0.09824968129396439,70,12908,911499,,
,,56.77848815917969,0.001,,912000,0.11504076421260834,,,911899,100.0,-54.70721912
9120,100.0,,,-51.76415845999999,912000,,70,12914,,,
9124,100.0,56.99005126953125,0.001,-51.89835649,912400,0.1414300799369812,70,12916,912299,,
,,56.71159744262695,0.001,,912500,0.12179186940193176,,,912399,100.0,-54.85633758000001
9128,100.0,56.948307037353516,0.001,-52.15906510999999,912800,0.15965396165847778,70,12923,912699,,
,,57.652400970458984,0.001,,913000,0.11012547463178635,,,912899,100.0,-54.791874960000015
9132,100.0,56.75617218017578,0.001,-51.99555547,913200,0.14886802434921265,70,12930,913099,,
,,57.493125915527344,0.001,,913500,0.09783829748630524,,,913399,100.0,-56.81153416
9136,100.0,56.51665115356445,0.001,-52.890127740000004,913600,0.1475086212158203,70,12936,913499,,
,,57.019500732421875,0.001,,914000,0.18184475600719452,,,913899,100.0,-51.51538626000001
9140,100.0,,,-52.60030413,914000,,70,12943,,,
9144,100.0,56.896751403808594,0.001,-52.9435038,914400,0.12284102290868759,70,12945,914299,,
,,56.978187561035156,0.001,,914500,0.12586376070976257,,,914399,100.0,-53.00387458
9148,100.0,57.33724594116211,0.001,-52.88840261,914800,0.12563231587409973,70,12952,914699,,
,,57.14268493652344,0.001,,915000,0.10674281418323517,,,914899,100.0,-49.26003686
9152,100.0,57.35490417480469,0.001,-52.455423270000004,915200,0.12462072819471359,70,12958,915099,,
,,57.661163330078125,0.001,,915500,0.14234820008277893,,,915399,100.0,-50.491764999999994
9156,100.0,57.645267486572266,0.001,-52.37692378,915600,0.10819090157747269,70,12965,915499,,
,,57.393951416015625,0.001,,916000,0.11688023805618286,,,915899,100.0,-50.89815694
9160,100.0,,,-52.12439882,916000,,70,12971,,,
9164,100.0,57.10014343261719,0.001,-51.835117059999995,916400,0.13693837821483612,70,12974,916299,,
,,57.683555603027344,0.001,,916500,0.13990557193756104,,,916399,100.0,-51.04375132
9168,100.0,57.638214111328125,0.001,-51.646252239999995,916800,0.12350578606128693,70,12980,916699,,
,,57.57563781738281,0.001,,917000,0.1762961447238922,,,916899,100.0,-54.54298278
9172,100.0,58.611175537109375,0.001,-51.30036655,917200,0.1568688154220581,70,12987,917099,,
,,57.298316955566406,0.001,,917500,0.13497388362884521,,,917399,100.0,-54.50833738
9176,100.0,57.34312438964844,0.001,-51.1161999,917600,0.11922459304332733,70,12993,917499,,
,,58.1016845703125,0.001,,918000,0.12521390616893768,,,917899,100.0,-55.82976918
9180,100.0,,,-50.535197790000005,918000,,70,13000,,,
9184,100.0,57.699256896972656,0.001,-50.42595885,918400,0.12208490818738937,70,13002,918299,,
,,57.90333557128906,0.001,,918500,0.1171705424785614,,,918399,100.0,-54.900733420000016
9188,100.0,58.16987228393555,0.001,-50.45332820999999,918800,0.11928941309452057,70,13009,918699,,
,,57.70118713378906,0.001,,919000,0.1122346743941307,,,918899,100.0,-51.844822300000004
9192,100.0,58.223045349121094,0.001,-50.509738799999994,919200,0.13505904376506805,70,13015,919099,,
,,57.979225158691406,0.001,,919500,0.09734846651554108,,,919399,100.0,-52.43083736000001
9196,100.0,58.05417251586914,0.001,-50.349699709999996,919600,0.12149453163146973,70,13022,919499,,
,,58.42119598388672,0.001,,920000,0.1270412802696228,,,919899,100.0,-56.369403119999994
9200,100.0,,,-50.25429338,920000,,70,13028,,,
9204,100.0,58.24919891357422,0.001,-49.73067271,920400,0.13658109307289124,70,13031,920299,,
,,58.539451599121094,0.001,,920500,0.12317521870136261,,,920399,100.0,-50.1427429
9208,100.0,58.31990051269531,0.001,-49.163273659999994,920800,0.15968076884746552,70,13037,920699,,
,,58.274085998535156,0.001,,921000,0.12513412535190582,,,920899,100.0,-59.28101256
9212,100.0,58.511505126953125,0.001,-49.929034789999996,921200,0.13457180559635162,70,13044,921099,,
,,58.21511459350586,0.001,,921500,0.13468149304389954,,,921399,100.0,-50.96927285999999
9216,100.0,58.5536994934082,0.001,-50.27748278,921600,0.14005377888679504,70,13050,921499,,
,,59.04347229003906,0.001,,922000,0.13272865116596222,,,921899,100.0,-48.77929354
9220,100.0,,,-50.27008093000001,922000,,70,13057,,,
9224,100.0,58.835628509521484,0.001,-50.49523456,922400,0.14375117421150208,70,13059,922299,,
,,59.05000305175781,0.001,,922500,0.11288687586784363,,,922399,100.0,-50.084629060000005
9228,100.0,58.45405578613281,0.001,-50.03348092,922800,0.15900155901908875,70,13066,922699,,
,,58.568504333496094,0.001,,923000,0.1157349944114685,,,922899,100.0,-53.185547379999996
9232,100.0,58.91063690185547,0.001,-49.93973366999999,923200,0.15392698347568512,70,13072,923099,,
,,59.062896728515625,0.001,,923500,0.16251499950885773,,,923399,100.0,-53.55113604
9236,100.0,58.96318817138672,0.001,-48.882515579999996,923600,0.1345548778772354,70,13079,923499,,
,,58.942848205566406,0.001,,924000,0.15123309195041656,,,923899,100.0,-54.58040126
9240,100.0,,,-49.48569882000001,924000,,70,13085,,,
9244,100.0,58.76280212402344,0.001,-49.6480055,924400,0.1604398488998413,70,13088,924299,,
,,58.59589385986328,0.001,,924500,0.17427489161491394,,,924399,100.0,-58.185580419999994
9248,100.0,59.32347106933594,0.001,-49.314446430000004,924800,0.17407932877540588,70,13094,924699,,
,,58.98180389404297,0.001,,925000,0.12816721200942993,,,924899,100.0,-57.0175501
9252,100.0,58.85011291503906,0.001,-49.816489849999996,925200,0.1819794476032257,70,13101,925099,,
,,58.783050537109375,0.001,,925500,0.11535310745239258,,,925399,100.0,-55.99898262000001
9256,100.0,59.334205627441406,0.001,-50.231994959999994,925600,0.15436044335365295,70,13107,925499,,
,,59.51203918457031,0.001,,926000,0.16689249873161316,,,925899,100.0,-56.246866340000004
9260,100.0,,,-50.63350666,926000,,70,13114,,,
9264,100.0,59.19664764404297,0.001,-50.52993892000001,926400,0.13651859760284424,70,13116,926299,,
,,59.101863861083984,0.001,,926500,0.12179947644472122,,,926399,100.0,-57.74143602000001
9268,100.0,59.20717239379883,0.001,-50.682985990000006,926800,0.17797556519508362,70,13123,926699,,
,,58.85354232788086,0.001,,927000,0.12687800824642181,,,926899,100.0,-57.461721479999994
9272,100.0,59.952571868896484,0.001,-51.27413136,927200,0.1369447410106659,70,13129,927099,,
,,59.626380920410156,0.001,,927500,0.1547050178050995,,,927399,100.0,-65.63972084
9276,100.0,59.772178649902344,0.001,-51.32911386,927600,0.1811952441930771,70,13136,927499,,
,,59.10591125488281,0.001,,928000,0.12731684744358063,,,927899,100.0,-77.39410853999999
9280,100.0,,,-52.49703083,928000,,70,13142,,,
