train/learning_rate,train/critic_loss,eval/mean_reward,time/total_timesteps,train/n_updates,eval/mean_ep_length,train/actor_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed
0.001,0.1311178356409073,337.4526949,388000,387899,1000.0,-230.37393188476562,,,,,
,,,388000,,,,11,348.81463259999987,1000.0,388,34108
0.001,0.09731293469667435,338.77124702000003,388500,388399,1000.0,-230.114013671875,,,,,
0.001,0.13248881697654724,337.96437672,389000,388899,1000.0,-229.45343017578125,,,,,
0.001,0.20296543836593628,342.25260446,389500,389399,1000.0,-230.72549438476562,,,,,
0.001,0.08357126265764236,344.0574597599999,390000,389899,1000.0,-232.18272399902344,,,,,
0.001,0.1504255086183548,338.1619186,390500,390399,1000.0,-232.5275115966797,,,,,
0.001,0.10825838148593903,336.30303336000003,391000,390899,1000.0,-231.4493408203125,,,,,
0.001,0.11762593686580658,336.55211577999995,391500,391399,1000.0,-232.06900024414062,,,,,
0.001,0.1140696182847023,343.46770730000003,392000,391899,1000.0,-232.56082153320312,,,,,
,,,392000,,,,11,348.25834787,1000.0,392,34502
0.001,0.10725712031126022,340.36715514,392500,392399,1000.0,-232.47576904296875,,,,,
0.001,0.1650909036397934,336.0442857,393000,392899,1000.0,-234.07711791992188,,,,,
0.001,0.10916008055210114,338.86846171999997,393500,393399,1000.0,-232.3306121826172,,,,,
0.001,0.1933610439300537,340.98455888000007,394000,393899,1000.0,-234.17681884765625,,,,,
0.001,0.11684206128120422,340.83121658000005,394500,394399,1000.0,-234.32510375976562,,,,,
0.001,0.09935084730386734,346.23055967999994,395000,394899,1000.0,-233.67100524902344,,,,,
0.001,0.09338727593421936,336.2500217599999,395500,395399,1000.0,-232.67596435546875,,,,,
0.001,0.10760641098022461,335.8157592,396000,395899,1000.0,-234.6126708984375,,,,,
,,,396000,,,,11,347.6245487,1000.0,396,34895
0.001,0.126964271068573,339.82952514,396500,396399,1000.0,-235.60189819335938,,,,,
0.001,0.10151463747024536,339.38910167999995,397000,396899,1000.0,-233.85693359375,,,,,
0.001,0.10943255573511124,345.5861337600001,397500,397399,1000.0,-235.37464904785156,,,,,
0.001,0.09474235773086548,338.05518170000005,398000,397899,1000.0,-237.37269592285156,,,,,
0.001,0.20298272371292114,344.45663632000003,398500,398399,1000.0,-236.37054443359375,,,,,
0.001,0.2431275099515915,343.33930458000003,399000,398899,1000.0,-237.15017700195312,,,,,
0.001,0.12043357640504837,334.89461945999994,399500,399399,1000.0,-237.185302734375,,,,,
0.001,0.1540050506591797,340.16055931999995,400000,399899,1000.0,-238.89186096191406,,,,,
,,,400000,,,,11,346.96256327,1000.0,400,35289
0.001,0.09417417645454407,342.37145067999995,400500,400399,1000.0,-236.91323852539062,,,,,
0.001,0.12141607701778412,339.97271918,401000,400899,1000.0,-238.321533203125,,,,,
0.001,0.1044488474726677,338.21447064,401500,401399,1000.0,-235.8558349609375,,,,,
0.001,0.12431734800338745,342.06846837999996,402000,401899,1000.0,-239.5455322265625,,,,,
0.001,0.08702903240919113,332.63522158,402500,402399,1000.0,-239.6263885498047,,,,,
0.001,0.13020813465118408,343.23385784,403000,402899,1000.0,-240.84059143066406,,,,,
0.001,0.1282268762588501,343.32533857999994,403500,403399,1000.0,-238.64715576171875,,,,,
0.001,0.14084738492965698,343.63987317999994,404000,403899,1000.0,-239.1845703125,,,,,
,,,404000,,,,11,346.29903440999993,1000.0,404,35682
0.001,0.10201206803321838,341.9345711600001,404500,404399,1000.0,-239.948486328125,,,,,
0.001,0.07890471071004868,338.07403739999995,405000,404899,1000.0,-238.87994384765625,,,,,
0.001,0.16944977641105652,336.5687083,405500,405399,1000.0,-241.13925170898438,,,,,
0.001,0.12826226651668549,335.61079094,406000,405899,1000.0,-241.43931579589844,,,,,
0.001,0.18944960832595825,337.96135947999994,406500,406399,1000.0,-241.39866638183594,,,,,
0.001,0.08580609411001205,345.95628001999995,407000,406899,1000.0,-242.75375366210938,,,,,
0.001,0.10542920231819153,340.66982254000004,407500,407399,1000.0,-240.94540405273438,,,,,
0.001,0.11199403554201126,342.47943766000003,408000,407899,1000.0,-240.52978515625,,,,,
,,,408000,,,,11,345.76608626,1000.0,408,36075
0.001,0.08408673852682114,343.17661415999993,408500,408399,1000.0,-243.330322265625,,,,,
0.001,0.2292517125606537,344.18019573999993,409000,408899,1000.0,-241.54656982421875,,,,,
0.001,0.09618348628282547,348.57453733999995,409500,409399,1000.0,-242.29119873046875,,,,,
0.001,0.09120479226112366,343.82161478,410000,409899,1000.0,-242.47152709960938,,,,,
0.001,0.22625814378261566,339.59515700000003,410500,410399,1000.0,-244.27642822265625,,,,,
0.001,0.16788530349731445,348.37755238,411000,410899,1000.0,-245.19161987304688,,,,,
0.001,0.09231419861316681,332.40191396,411500,411399,1000.0,-244.47789001464844,,,,,
0.001,0.1290934979915619,343.19218512,412000,411899,1000.0,-244.83822631835938,,,,,
,,,412000,,,,11,345.2550719999999,1000.0,412,36468
0.001,0.1204787939786911,347.85878493999996,412500,412399,1000.0,-242.50979614257812,,,,,
0.001,0.13098981976509094,338.17934235999996,413000,412899,1000.0,-245.8878936767578,,,,,
0.001,0.10343030840158463,343.85186667999994,413500,413399,1000.0,-244.7941436767578,,,,,
0.001,0.10640710592269897,340.78837522000003,414000,413899,1000.0,-244.52857971191406,,,,,
0.001,0.1231779158115387,338.63147056,414500,414399,1000.0,-248.43841552734375,,,,,
0.001,0.11305203288793564,338.9760228199999,415000,414899,1000.0,-245.45278930664062,,,,,
0.001,0.11635508388280869,350.19991697999995,415500,415399,1000.0,-246.83901977539062,,,,,
0.001,0.1371852457523346,341.05531501999997,416000,415899,1000.0,-244.8994598388672,,,,,
,,,416000,,,,11,344.83016068999996,1000.0,416,36860
0.001,0.1339338719844818,342.95513917999995,416500,416399,1000.0,-245.93902587890625,,,,,
0.001,0.24027100205421448,342.3858695999999,417000,416899,1000.0,-247.36463928222656,,,,,
0.001,0.07909196615219116,343.44329122000005,417500,417399,1000.0,-245.56173706054688,,,,,
0.001,0.14079353213310242,336.66072999999994,418000,417899,1000.0,-247.95501708984375,,,,,
0.001,0.2357240915298462,327.65336107999997,418500,418399,1000.0,-247.47640991210938,,,,,
0.001,0.11343967914581299,341.0137422,419000,418899,1000.0,-247.31707763671875,,,,,
0.001,0.12006012350320816,336.86288888,419500,419399,1000.0,-248.877685546875,,,,,
0.001,0.0795477107167244,335.98999058000004,420000,419899,1000.0,-250.39505004882812,,,,,
,,,420000,,,,11,344.18496606,1000.0,420,37253
0.001,0.14332044124603271,337.13198378,420500,420399,1000.0,-248.31399536132812,,,,,
0.001,0.14081713557243347,341.38935284,421000,420899,1000.0,-250.82327270507812,,,,,
0.001,0.095817431807518,336.6741729600001,421500,421399,1000.0,-249.90769958496094,,,,,
0.001,0.15637269616127014,342.4027543599999,422000,421899,1000.0,-249.95733642578125,,,,,
0.001,0.1077025830745697,340.57819874,422500,422399,1000.0,-250.82070922851562,,,,,
0.001,0.10678236186504364,348.50778888,423000,422899,1000.0,-251.31947326660156,,,,,
0.001,0.15217627584934235,342.20928336000003,423500,423399,1000.0,-254.12290954589844,,,,,
0.001,0.09032616019248962,338.0737989,424000,423899,1000.0,-252.67550659179688,,,,,
,,,424000,,,,11,343.75167794000004,1000.0,424,37646
0.001,0.09298017621040344,342.88528590000004,424500,424399,1000.0,-251.913818359375,,,,,
0.001,0.09995198249816895,341.95194862000005,425000,424899,1000.0,-254.28306579589844,,,,,
0.001,0.14766114950180054,340.003405,425500,425399,1000.0,-250.33642578125,,,,,
0.001,0.07148949056863785,343.06612546,426000,425899,1000.0,-253.74749755859375,,,,,
0.001,0.09531642496585846,343.8224111,426500,426399,1000.0,-253.265869140625,,,,,
0.001,0.09408849477767944,336.18990207999997,427000,426899,1000.0,-254.42657470703125,,,,,
0.001,0.13466396927833557,347.08379538,427500,427399,1000.0,-252.34353637695312,,,,,
0.001,0.19350089132785797,331.58607652,428000,427899,1000.0,-254.43453979492188,,,,,
,,,428000,,,,11,343.23595468,1000.0,428,38039
0.001,0.10349944233894348,339.13449779999996,428500,428399,1000.0,-254.5330352783203,,,,,
0.001,0.25904303789138794,330.20899599999996,429000,428899,1000.0,-255.20950317382812,,,,,
0.001,0.11952738463878632,334.5872909,429500,429399,1000.0,-254.36309814453125,,,,,
0.001,0.14609292149543762,335.16076882,430000,429899,1000.0,-256.3182373046875,,,,,
0.001,0.1198117583990097,340.21089129999996,430500,430399,1000.0,-257.04693603515625,,,,,
0.001,0.09533123672008514,332.37728993999997,431000,430899,1000.0,-255.76553344726562,,,,,
0.001,0.11924882978200912,332.52911783999997,431500,431399,1000.0,-257.7098388671875,,,,,
0.001,0.23113417625427246,333.7193623,432000,431899,1000.0,-256.3822326660156,,,,,
,,,432000,,,,11,342.19344626,1000.0,432,38433
0.001,0.14397907257080078,331.07932088,432500,432399,1000.0,-259.51751708984375,,,,,
0.001,0.244818776845932,330.02620282,433000,432899,1000.0,-258.3865051269531,,,,,
0.001,0.07719812542200089,326.90078156,433500,433399,1000.0,-257.7842102050781,,,,,
0.001,0.08565283566713333,328.9944727,434000,433899,1000.0,-258.2894287109375,,,,,
0.001,0.1217341497540474,324.11890702000005,434500,434399,1000.0,-258.2998046875,,,,,
0.001,0.11556170880794525,323.75475904,435000,434899,1000.0,-261.0206298828125,,,,,
0.001,0.2691876292228699,328.01275088,435500,435399,1000.0,-258.7708740234375,,,,,
0.001,0.10593460500240326,334.85200202,436000,435899,1000.0,-260.16033935546875,,,,,
,,,436000,,,,11,341.23124893,1000.0,436,38825
0.001,0.10185369104146957,335.09037639999997,436500,436399,1000.0,-258.65789794921875,,,,,
0.001,0.1381957232952118,339.37887761999997,437000,436899,1000.0,-258.9261169433594,,,,,
0.001,0.09149476885795593,327.32151597999996,437500,437399,1000.0,-261.0296630859375,,,,,
0.001,0.11291082948446274,332.08707598,438000,437899,1000.0,-259.62091064453125,,,,,
0.001,0.11564941704273224,337.24938464,438500,438399,1000.0,-260.8681945800781,,,,,
0.001,0.13627322018146515,331.46702172,439000,438899,1000.0,-263.26275634765625,,,,,
0.001,0.1432356834411621,340.37555302,439500,439399,1000.0,-260.96148681640625,,,,,
0.001,0.13446393609046936,341.50588638,440000,439899,1000.0,-261.12176513671875,,,,,
,,,440000,,,,11,340.44493487,1000.0,440,39219
0.001,0.12222278118133545,335.91055088,440500,440399,1000.0,-261.83587646484375,,,,,
0.001,0.1279168426990509,337.46209527999997,441000,440899,1000.0,-262.1187744140625,,,,,
0.001,0.11188818514347076,335.14869103999996,441500,441399,1000.0,-262.39373779296875,,,,,
0.001,0.22737418115139008,339.55467206000003,442000,441899,1000.0,-263.8206787109375,,,,,
0.001,0.13668617606163025,340.37931047999996,442500,442399,1000.0,-263.2541198730469,,,,,
0.001,0.15603256225585938,336.65163501999996,443000,442899,1000.0,-263.31805419921875,,,,,
0.001,0.09117797017097473,340.54924027999994,443500,443399,1000.0,-262.9774169921875,,,,,
0.001,0.208563432097435,341.44705256000003,444000,443899,1000.0,-264.740234375,,,,,
,,,444000,,,,11,339.79055501999994,1000.0,444,39611
0.001,0.2522204518318176,340.13582157999997,444500,444399,1000.0,-266.20263671875,,,,,
0.001,0.11753149330615997,345.8752885,445000,444899,1000.0,-264.55230712890625,,,,,
0.001,0.0961117073893547,348.10130912000005,445500,445399,1000.0,-263.5127868652344,,,,,
0.001,0.16061727702617645,338.46690036,446000,445899,1000.0,-264.2602233886719,,,,,
0.001,0.1435214877128601,340.33164464000004,446500,446399,1000.0,-265.96136474609375,,,,,
0.001,0.11464544385671616,332.99395913999996,447000,446899,1000.0,-266.4769287109375,,,,,
0.001,0.13678868114948273,342.50599539999996,447500,447399,1000.0,-266.67718505859375,,,,,
0.001,0.11150410026311874,337.45299595999995,448000,447899,1000.0,-266.2253112792969,,,,,
,,,448000,,,,11,339.32218638,1000.0,448,40004
0.001,0.09022206813097,337.95293188000005,448500,448399,1000.0,-266.83843994140625,,,,,
0.001,0.11653062701225281,333.71196322000003,449000,448899,1000.0,-267.56915283203125,,,,,
0.001,0.11488299071788788,343.07576984,449500,449399,1000.0,-266.2634582519531,,,,,
0.001,0.060068897902965546,339.18930795999995,450000,449899,1000.0,-267.5054931640625,,,,,
0.001,0.18245971202850342,342.08519794,450500,450399,1000.0,-267.4463806152344,,,,,
0.001,0.24363146722316742,337.08528672,451000,450899,1000.0,-266.6669921875,,,,,
0.001,0.16613902151584625,336.55506822,451500,451399,1000.0,-268.2112731933594,,,,,
0.001,0.09333989769220352,336.41967318,452000,451899,1000.0,-268.58856201171875,,,,,
,,,452000,,,,11,338.88479222999996,1000.0,452,40396
0.001,0.20924583077430725,332.93609779999997,452500,452399,1000.0,-269.6352233886719,,,,,
0.001,0.17028948664665222,339.19276266,453000,452899,1000.0,-271.641845703125,,,,,
0.001,0.19020986557006836,344.40909344,453500,453399,1000.0,-269.86199951171875,,,,,
0.001,0.11016765236854553,337.49993892,454000,453899,1000.0,-270.31463623046875,,,,,
0.001,0.10166728496551514,334.0309534,454500,454399,1000.0,-269.7083740234375,,,,,
0.001,0.10050605237483978,340.55480158,455000,454899,1000.0,-270.6063232421875,,,,,
0.001,0.1782529354095459,339.62372376,455500,455399,1000.0,-271.43505859375,,,,,
0.001,0.1746249496936798,329.36757882,456000,455899,1000.0,-270.54974365234375,,,,,
,,,456000,,,,11,338.2812775600001,1000.0,456,40789
0.001,0.07304799556732178,339.31773618,456500,456399,1000.0,-271.5072326660156,,,,,
0.001,0.13117444515228271,341.18772086000007,457000,456899,1000.0,-271.6503601074219,,,,,
0.001,0.13819554448127747,338.98613142,457500,457399,1000.0,-271.34674072265625,,,,,
0.001,0.1257966160774231,340.18718118,458000,457899,1000.0,-271.40118408203125,,,,,
0.001,0.12921160459518433,333.94942304000006,458500,458399,1000.0,-271.57733154296875,,,,,
0.001,0.10788106173276901,334.99726358,459000,458899,1000.0,-273.30511474609375,,,,,
0.001,0.15853551030158997,332.04739395999997,459500,459399,1000.0,-272.94708251953125,,,,,
0.001,0.1675708144903183,332.12920776,460000,459899,1000.0,-274.0881042480469,,,,,
,,,460000,,,,11,337.59024914,1000.0,460,41182
0.001,0.09910538792610168,333.4385553,460500,460399,1000.0,-274.1334228515625,,,,,
0.001,0.16299673914909363,328.57001434,461000,460899,1000.0,-274.7208557128906,,,,,
0.001,0.08826776593923569,335.80074996,461500,461399,1000.0,-275.7564697265625,,,,,
0.001,0.14023634791374207,334.47220338000005,462000,461899,1000.0,-274.3853759765625,,,,,
0.001,0.13561101257801056,327.78077254,462500,462399,1000.0,-274.3242492675781,,,,,
0.001,0.09847580641508102,333.48205312,463000,462899,1000.0,-276.60784912109375,,,,,
0.001,0.11372818052768707,332.97367798,463500,463399,1000.0,-275.61785888671875,,,,,
0.001,0.09534183889627457,339.87185986,464000,463899,1000.0,-276.1343994140625,,,,,
,,,464000,,,,11,337.00971545,1000.0,464,41574
0.001,0.21435493230819702,329.4426159,464500,464399,1000.0,-278.36700439453125,,,,,
0.001,0.0840478166937828,330.69746186,465000,464899,1000.0,-278.59906005859375,,,,,
0.001,0.12729227542877197,323.5884661,465500,465399,1000.0,-277.20892333984375,,,,,
0.001,0.11409994959831238,330.08711662,466000,465899,1000.0,-278.67889404296875,,,,,
0.001,0.11710813641548157,333.78162856,466500,466399,1000.0,-276.81988525390625,,,,,
0.001,0.12266111373901367,327.77534440000005,467000,466899,1000.0,-278.8525695800781,,,,,
0.001,0.18486212193965912,332.89143867999996,467500,467399,1000.0,-278.39031982421875,,,,,
0.001,0.12124788761138916,329.85500102,468000,467899,1000.0,-278.83026123046875,,,,,
,,,468000,,,,11,336.92852074999996,1000.0,468,41968
0.001,0.1376817226409912,338.39261526,468500,468399,1000.0,-279.2490539550781,,,,,
0.001,0.1570540815591812,334.31558226,469000,468899,1000.0,-278.5864562988281,,,,,
0.001,0.12336873263120651,336.66072551999997,469500,469399,1000.0,-278.53253173828125,,,,,
0.001,0.10975489020347595,332.74971126,470000,469899,1000.0,-279.573974609375,,,,,
0.001,0.317412406206131,340.5211695,470500,470399,1000.0,-280.0108947753906,,,,,
0.001,0.07867066562175751,345.33578984,471000,470899,1000.0,-280.42724609375,,,,,
0.001,0.12681986391544342,340.64209186000005,471500,471399,1000.0,-281.19476318359375,,,,,
0.001,0.15079016983509064,346.62260211999995,472000,471899,1000.0,-281.3517150878906,,,,,
,,,472000,,,,11,337.52603490999996,1000.0,472,42361
0.001,0.1254229098558426,345.24454178,472500,472399,1000.0,-280.4310607910156,,,,,
0.001,0.07875920832157135,342.93044549999996,473000,472899,1000.0,-283.208251953125,,,,,
0.001,0.1464066505432129,334.12681794,473500,473399,1000.0,-281.12677001953125,,,,,
0.001,0.09012645483016968,341.91215923999994,474000,473899,1000.0,-282.4422302246094,,,,,
0.001,0.09195509552955627,333.60943414,474500,474399,1000.0,-282.3817138671875,,,,,
0.001,0.09505561739206314,328.36212134,475000,474899,1000.0,-282.69012451171875,,,,,
0.001,0.15024219453334808,331.563114,475500,475399,1000.0,-282.2362976074219,,,,,
0.001,0.1613125503063202,338.3544033,476000,475899,1000.0,-282.6345520019531,,,,,
,,,476000,,,,11,338.21442341999995,1000.0,476,42755
0.001,0.10095427930355072,338.08367976,476500,476399,1000.0,-284.17431640625,,,,,
0.001,0.08843015134334564,335.63560554,477000,476899,1000.0,-284.4447021484375,,,,,
0.001,0.10939431190490723,337.34465620000003,477500,477399,1000.0,-283.7887268066406,,,,,
0.001,0.1299985647201538,334.92246273999996,478000,477899,1000.0,-285.4466857910156,,,,,
0.001,0.11572541296482086,338.94858094000006,478500,478399,1000.0,-284.55645751953125,,,,,
0.001,0.10659878700971603,334.98903667999997,479000,478899,1000.0,-286.9896240234375,,,,,
0.001,0.11143999546766281,331.85067667999994,479500,479399,1000.0,-286.09429931640625,,,,,
0.001,0.1330581158399582,330.77216760000005,480000,479899,1000.0,-286.9715270996094,,,,,
,,,480000,,,,11,337.97316123999997,1000.0,480,43148
0.001,0.13146021962165833,335.87302817999995,480500,480399,1000.0,-286.2947998046875,,,,,
0.001,0.1430157721042633,337.68480636,481000,480899,1000.0,-288.1869201660156,,,,,
0.001,0.13133472204208374,341.40751220000004,481500,481399,1000.0,-285.98724365234375,,,,,
0.001,0.19728781282901764,337.44888466000003,482000,481899,1000.0,-285.6025085449219,,,,,
0.001,0.097853884100914,340.3877978600001,482500,482399,1000.0,-286.7044372558594,,,,,
0.001,0.17751964926719666,329.93195678000006,483000,482899,1000.0,-287.3504638671875,,,,,
0.001,0.09731169044971466,333.54421886000006,483500,483399,1000.0,-287.9647521972656,,,,,
0.001,0.13781027495861053,335.88775848,484000,483899,1000.0,-289.284912109375,,,,,
,,,484000,,,,11,337.90806385999997,1000.0,484,43541
0.001,0.1323940008878708,334.20576714,484500,484399,1000.0,-289.3837585449219,,,,,
0.001,0.12789717316627502,334.46944282000004,485000,484899,1000.0,-287.9429931640625,,,,,
0.001,0.13964413106441498,341.2518009200001,485500,485399,1000.0,-289.3536376953125,,,,,
