rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,eval/mean_reward,eval/mean_ep_length
100.0,992,,,,,-41.574828540000006,70000,700,70,,
100.0,994,51.670440673828125,70299,0.001,0.09445086121559143,-41.59898646,70400,704,70,,
,,51.886512756347656,70399,0.001,0.08322905004024506,,70500,,,-45.459257879999996,100.0
100.0,1001,51.21675109863281,70699,0.001,0.08247583359479904,-42.217705589999994,70800,708,70,,
,,51.8278694152832,70899,0.001,0.06862924247980118,,71000,,,-43.534048840000004,100.0
100.0,1007,51.60478210449219,71099,0.001,0.11763864755630493,-42.22235133000001,71200,712,70,,
,,51.65883255004883,71399,0.001,0.08377175033092499,,71500,,,-61.44607802,100.0
100.0,1014,51.507930755615234,71499,0.001,0.10959234833717346,-42.25326449999999,71600,716,70,,
,,51.81615447998047,71899,0.001,0.09752719104290009,,72000,,,-46.388713919999994,100.0
100.0,1020,,,,,-43.529028219999994,72000,720,70,,
100.0,1023,51.96967315673828,72299,0.001,0.08830879628658295,-43.45626374,72400,724,70,,
,,51.8578987121582,72399,0.001,0.09519117325544357,,72500,,,-46.777531259999996,100.0
100.0,1029,51.82752990722656,72699,0.001,0.08690126985311508,-44.16334833999999,72800,728,70,,
,,52.01124572753906,72899,0.001,0.08925150334835052,,73000,,,-49.46940406000001,100.0
100.0,1036,51.797943115234375,73099,0.001,0.10928839445114136,-44.38778426000001,73200,732,70,,
,,52.11236572265625,73399,0.001,0.08131694793701172,,73500,,,-58.028316239999995,100.0
100.0,1042,52.160560607910156,73499,0.001,0.136264368891716,-45.368093189999996,73600,736,70,,
,,52.34284973144531,73899,0.001,0.10648354887962341,,74000,,,-54.08877608000001,100.0
100.0,1049,,,,,-46.113684320000004,74000,740,70,,
100.0,1051,52.322181701660156,74299,0.001,0.08728618919849396,-46.46733634,74400,744,70,,
,,52.10634231567383,74399,0.001,0.08539734780788422,,74500,,,-43.3866328,100.0
100.0,1058,52.171226501464844,74699,0.001,0.09487652778625488,-46.36546552000001,74800,748,70,,
,,52.32427215576172,74899,0.001,0.09600566327571869,,75000,,,-47.11348941999999,100.0
100.0,1065,52.357421875,75099,0.001,0.07680937647819519,-47.174729400000004,75200,752,70,,
,,52.35572052001953,75399,0.001,0.06522921472787857,,75500,,,-44.82302135999999,100.0
100.0,1071,52.70426940917969,75499,0.001,0.07258583605289459,-47.60779842,75600,756,70,,
,,52.418453216552734,75899,0.001,0.11456736922264099,,76000,,,-43.2522592,100.0
100.0,1078,,,,,-48.07760737,76000,760,70,,
100.0,1080,52.73649215698242,76299,0.001,0.05994688346982002,-48.06331873999999,76400,764,70,,
,,52.78547668457031,76399,0.001,0.09169800579547882,,76500,,,-42.92541278000001,100.0
100.0,1087,52.52783966064453,76699,0.001,0.06997093558311462,-47.69665176,76800,768,70,,
,,52.26320266723633,76899,0.001,0.0855010598897934,,77000,,,-41.01420826,100.0
100.0,1093,53.044708251953125,77099,0.001,0.09271860867738724,-47.406767390000006,77200,772,70,,
,,52.68720626831055,77399,0.001,0.09954680502414703,,77500,,,-41.97276897999999,100.0
100.0,1099,53.056549072265625,77499,0.001,0.08650201559066772,-47.3673402,77600,776,70,,
,,53.06468963623047,77899,0.001,0.07292769849300385,,78000,,,-41.4042313,100.0
100.0,1106,,,,,-47.31052836,78000,780,70,,
100.0,1108,53.14394760131836,78299,0.001,0.070106141269207,-47.44111004999999,78400,784,70,,
,,53.02467346191406,78399,0.001,0.06447242945432663,,78500,,,-42.33785188000001,100.0
100.0,1115,53.18223190307617,78699,0.001,0.11238206923007965,-47.55035215000001,78800,788,70,,
,,53.03253936767578,78899,0.001,0.11658977717161179,,79000,,,-41.193379879999995,100.0
100.0,1121,52.878604888916016,79099,0.001,0.10400950908660889,-47.66335837,79200,792,70,,
,,53.907901763916016,79399,0.001,0.07729639112949371,,79500,,,-41.260072099999995,100.0
100.0,1128,53.508235931396484,79499,0.001,0.08413676172494888,-47.9724216,79600,796,70,,
,,53.30705642700195,79899,0.001,0.05826269090175629,,80000,,,-41.41271904,100.0
100.0,1134,,,,,-47.977968819999994,80000,800,70,,
100.0,1137,53.49677276611328,80299,0.001,0.06602143496274948,-48.064878979999996,80400,804,70,,
,,53.50429916381836,80399,0.001,0.056455787271261215,,80500,,,-41.80141574,100.0
100.0,1143,53.310977935791016,80699,0.001,0.06187037006020546,-47.42409462999999,80800,808,70,,
,,53.29433822631836,80899,0.001,0.10770073533058167,,81000,,,-41.226437759999996,100.0
100.0,1150,53.28437042236328,81099,0.001,0.10241847485303879,-47.46866873,81200,812,70,,
,,53.75965118408203,81399,0.001,0.07998739182949066,,81500,,,-40.8333255,100.0
100.0,1156,53.61428451538086,81499,0.001,0.05638641119003296,-47.04738661,81600,816,70,,
,,53.59517288208008,81899,0.001,0.05908047407865524,,82000,,,-42.84699697999999,100.0
100.0,1163,,,,,-45.60910444999999,82000,820,70,,
100.0,1165,53.43677520751953,82299,0.001,0.07873161137104034,-45.44786199999999,82400,824,70,,
,,53.63746643066406,82399,0.001,0.06209384649991989,,82500,,,-41.75963282,100.0
100.0,1172,54.1990966796875,82699,0.001,0.0882665291428566,-44.65361086000001,82800,828,70,,
,,53.34550476074219,82899,0.001,0.06909774243831635,,83000,,,-41.862486280000006,100.0
100.0,1179,53.83711624145508,83099,0.001,0.07337219268083572,-44.41788294,83200,832,70,,
,,53.62167739868164,83399,0.001,0.07577396184206009,,83500,,,-41.251564720000005,100.0
100.0,1185,53.79981231689453,83499,0.001,0.08535763621330261,-43.57286066999999,83600,836,70,,
,,53.96781921386719,83899,0.001,0.06463438272476196,,84000,,,-40.174279999999996,100.0
100.0,1192,,,,,-42.62454055,84000,840,70,,
100.0,1194,53.495216369628906,84299,0.001,0.0915803387761116,-41.999581000000006,84400,844,70,,
,,54.19878387451172,84399,0.001,0.0817057192325592,,84500,,,-41.31921308,100.0
100.0,1201,53.87356185913086,84699,0.001,0.06773961335420609,-42.56081585,84800,848,70,,
,,54.35640335083008,84899,0.001,0.0859203040599823,,85000,,,-40.94124978,100.0
100.0,1207,54.02325439453125,85099,0.001,0.07617010176181793,-41.40169658999999,85200,852,70,,
,,53.93537902832031,85399,0.001,0.09261035174131393,,85500,,,-40.800363579999996,100.0
100.0,1214,53.96538543701172,85499,0.001,0.06442670524120331,-40.959123919999996,85600,856,70,,
,,53.95112991333008,85899,0.001,0.07894201576709747,,86000,,,-42.46664498,100.0
100.0,1220,,,,,-40.62541796000001,86000,860,70,,
100.0,1223,54.3453483581543,86299,0.001,0.11921927332878113,-40.75825891,86400,864,70,,
,,54.234718322753906,86399,0.001,0.10167542845010757,,86500,,,-40.89282126,100.0
100.0,1229,54.303375244140625,86699,0.001,0.06728367507457733,-41.309742379999996,86800,868,70,,
,,53.81437683105469,86899,0.001,0.08480627834796906,,87000,,,-41.09228984000001,100.0
100.0,1236,54.657806396484375,87099,0.001,0.059841617941856384,-41.615456800000004,87200,872,70,,
,,54.44412612915039,87399,0.001,0.06210458278656006,,87500,,,-40.5222149,100.0
100.0,1242,53.94573211669922,87499,0.001,0.09939365088939667,-41.541851779999995,87600,876,70,,
,,54.45864486694336,87899,0.001,0.10287611186504364,,88000,,,-42.699930079999994,100.0
100.0,1249,,,,,-41.68684861,88000,880,70,,
100.0,1251,54.580387115478516,88299,0.001,0.06881444156169891,-41.50857180999999,88400,884,70,,
,,54.510833740234375,88399,0.001,0.08871212601661682,,88500,,,-43.04407306,100.0
100.0,1258,54.671905517578125,88699,0.001,0.07344132661819458,-41.67535889,88800,888,70,,
,,54.36118698120117,88899,0.001,0.09055715799331665,,89000,,,-43.645400179999996,100.0
100.0,1264,54.551246643066406,89099,0.001,0.08413238078355789,-41.74742953999999,89200,892,70,,
,,54.66753387451172,89399,0.001,0.05692842975258827,,89500,,,-43.67545792,100.0
100.0,1271,54.467445373535156,89499,0.001,0.0621003583073616,-41.720700900000004,89600,896,70,,
,,54.64433288574219,89899,0.001,0.07759317010641098,,90000,,,-42.970616660000005,100.0
100.0,1277,,,,,-41.78844027,90000,900,70,,
100.0,1280,54.800079345703125,90299,0.001,0.09438115358352661,-42.000980410000004,90400,904,70,,
,,54.904170989990234,90399,0.001,0.10063380002975464,,90500,,,-44.56463624,100.0
100.0,1286,54.44745635986328,90699,0.001,0.09913968294858932,-42.20182911999999,90800,908,70,,
,,54.80506134033203,90899,0.001,0.07149739563465118,,91000,,,-45.59878440000001,100.0
100.0,1293,54.342994689941406,91099,0.001,0.08532127737998962,-42.27355978999999,91200,912,70,,
,,54.43571090698242,91399,0.001,0.10798689723014832,,91500,,,-44.95303168,100.0
100.0,1299,54.59584426879883,91499,0.001,0.10042683780193329,-42.61216218,91600,916,70,,
,,54.86241149902344,91899,0.001,0.09664542973041534,,92000,,,-45.934250600000006,100.0
100.0,1305,,,,,-42.581719670000005,92000,920,70,,
100.0,1308,54.46083450317383,92299,0.001,0.0948101282119751,-42.85004927999999,92400,924,70,,
,,54.91506576538086,92399,0.001,0.08321481198072433,,92500,,,-43.5808051,100.0
100.0,1314,55.088130950927734,92699,0.001,0.10194447636604309,-42.91890733,92800,928,70,,
,,54.26485061645508,92899,0.001,0.0657651424407959,,93000,,,-45.644628759999996,100.0
100.0,1321,55.23328399658203,93099,0.001,0.0682048425078392,-43.43294024000001,93200,932,70,,
,,55.211639404296875,93399,0.001,0.08933143317699432,,93500,,,-43.70260353999999,100.0
100.0,1327,54.70965576171875,93499,0.001,0.0662536546587944,-43.42804653,93600,936,70,,
,,55.070945739746094,93899,0.001,0.07240147888660431,,94000,,,-42.91206716000001,100.0
100.0,1334,,,,,-43.540508329999994,94000,940,70,,
100.0,1336,55.17652130126953,94299,0.001,0.05405106022953987,-43.95631943,94400,944,70,,
,,55.387943267822266,94399,0.001,0.07154114544391632,,94500,,,-43.4131059,100.0
100.0,1343,54.888572692871094,94699,0.001,0.08789467811584473,-43.54760206,94800,948,70,,
,,54.91738510131836,94899,0.001,0.09701934456825256,,95000,,,-46.79340542,100.0
100.0,1349,55.355655670166016,95099,0.001,0.06215059012174606,-44.039587350000005,95200,952,70,,
,,55.40351867675781,95399,0.001,0.06453010439872742,,95500,,,-42.9747638,100.0
100.0,1356,55.37348175048828,95499,0.001,0.0806417390704155,-44.19449723,95600,956,70,,
,,55.146060943603516,95899,0.001,0.12489831447601318,,96000,,,-51.57017132000001,100.0
100.0,1362,,,,,-44.32649245,96000,960,70,,
100.0,1365,55.47837829589844,96299,0.001,0.08292034268379211,-44.502711899999994,96400,964,70,,
,,55.04161071777344,96399,0.001,0.08580179512500763,,96500,,,-46.21190876000001,100.0
100.0,1371,54.60527038574219,96699,0.001,0.07721194624900818,-44.269764970000004,96800,968,70,,
,,55.14206314086914,96899,0.001,0.09610246866941452,,97000,,,-48.99400252,100.0
100.0,1378,54.996795654296875,97099,0.001,0.07362440228462219,-44.25215972000001,97200,972,70,,
,,55.57908630371094,97399,0.001,0.09454953670501709,,97500,,,-46.98944304,100.0
100.0,1384,54.84131622314453,97499,0.001,0.11287842690944672,-44.41808716,97600,976,70,,
,,54.93574905395508,97899,0.001,0.11083830893039703,,98000,,,-53.23463856,100.0
100.0,1391,,,,,-44.464402449999994,98000,980,70,,
100.0,1393,55.434288024902344,98299,0.001,0.09818342328071594,-44.61527581,98400,984,70,,
,,55.34199523925781,98399,0.001,0.08074119687080383,,98500,,,-56.632698420000004,100.0
100.0,1400,55.54235076904297,98699,0.001,0.0732269287109375,-44.5967272,98800,988,70,,
,,55.63873291015625,98899,0.001,0.10450977832078934,,99000,,,-45.152802499999986,100.0
100.0,1406,55.51247024536133,99099,0.001,0.0746753141283989,-44.47516504,99200,992,70,,
,,55.1875,99399,0.001,0.07234737277030945,,99500,,,-47.20859407999999,100.0
100.0,1413,55.60660934448242,99499,0.001,0.1123497411608696,-44.86828033,99600,996,70,,
,,55.69165802001953,99899,0.001,0.09770680963993073,,100000,,,-44.7406806,100.0
100.0,1419,,,,,-44.786639220000005,100000,1000,70,,
100.0,1422,55.38127899169922,100299,0.001,0.10711466521024704,-44.7115204,100400,1004,70,,
,,55.48402404785156,100399,0.001,0.08699559420347214,,100500,,,-42.60979332,100.0
100.0,1428,55.820594787597656,100699,0.001,0.07109759747982025,-44.26970086,100800,1008,70,,
,,55.37837219238281,100899,0.001,0.07225948572158813,,101000,,,-43.44882146,100.0
100.0,1435,55.503936767578125,101099,0.001,0.10023897886276245,-44.27979509000001,101200,1012,70,,
,,55.55649185180664,101399,0.001,0.05646003410220146,,101500,,,-41.331235340000006,100.0
100.0,1441,55.4119873046875,101499,0.001,0.0933423787355423,-44.03380758,101600,1016,70,,
,,55.462493896484375,101899,0.001,0.09633234888315201,,102000,,,-42.645142699999994,100.0
100.0,1448,,,,,-43.92053984,102000,1020,70,,
100.0,1450,55.178340911865234,102299,0.001,0.04792500287294388,-43.7238917,102400,1024,70,,
,,55.26268005371094,102399,0.001,0.07185622304677963,,102500,,,-42.936364780000005,100.0
100.0,1456,55.278297424316406,102699,0.001,0.09967538714408875,-43.60459374,102800,1028,70,,
,,55.17226028442383,102899,0.001,0.13885615766048431,,103000,,,-42.4827835,100.0
100.0,1463,55.590354919433594,103099,0.001,0.07573062181472778,-42.90231624999999,103200,1032,70,,
,,55.29552459716797,103399,0.001,0.06570187211036682,,103500,,,-41.67993126,100.0
100.0,1469,55.21681213378906,103499,0.001,0.06449027359485626,-42.76040277,103600,1036,70,,
,,54.714534759521484,103899,0.001,0.08080572634935379,,104000,,,-40.14067528,100.0
100.0,1476,,,,,-42.636228040000006,104000,1040,70,,
100.0,1478,56.21952438354492,104299,0.001,0.15472102165222168,-42.29907344000001,104400,1044,70,,
,,55.48934555053711,104399,0.001,0.09137797355651855,,104500,,,-41.46455476,100.0
100.0,1485,55.48209762573242,104699,0.001,0.1314055323600769,-42.52973457,104800,1048,70,,
,,55.210533142089844,104899,0.001,0.06583133339881897,,105000,,,-40.73772302,100.0
100.0,1491,54.88883972167969,105099,0.001,0.08607162535190582,-42.33679117,105200,1052,70,,
,,55.40472412109375,105399,0.001,0.12512437999248505,,105500,,,-40.62017314,100.0
100.0,1497,55.395164489746094,105499,0.001,0.05711684376001358,-42.3018166,105600,1056,70,,
,,55.35334396362305,105899,0.001,0.08734053373336792,,106000,,,-40.36811724,100.0
100.0,1504,,,,,-41.999534520000005,106000,1060,70,,
100.0,1506,55.046791076660156,106299,0.001,0.07067688554525375,-41.8395779,106400,1064,70,,
,,55.69261169433594,106399,0.001,0.04656914621591568,,106500,,,-42.12180894,100.0
100.0,1513,55.02104187011719,106699,0.001,0.0660640150308609,-41.76615714,106800,1068,70,,
,,55.464351654052734,106899,0.001,0.05423681437969208,,107000,,,-40.703780380000005,100.0
100.0,1519,55.12590789794922,107099,0.001,0.06414410471916199,-41.63719706,107200,1072,70,,
,,55.207454681396484,107399,0.001,0.06083809211850166,,107500,,,-40.44107142,100.0
100.0,1526,55.41179656982422,107499,0.001,0.049465686082839966,-41.51446110999999,107600,1076,70,,
,,55.088783264160156,107899,0.001,0.07631012797355652,,108000,,,-44.115910459999995,100.0
100.0,1532,,,,,-41.08088903,108000,1080,70,,
100.0,1535,54.86072540283203,108299,0.001,0.0789390355348587,-40.74542632,108400,1084,70,,
,,55.233543395996094,108399,0.001,0.04061213880777359,,108500,,,-43.251443339999994,100.0
100.0,1541,55.283851623535156,108699,0.001,0.08685901761054993,-40.53252466,108800,1088,70,,
,,54.9625244140625,108899,0.001,0.044444143772125244,,109000,,,-41.55441054,100.0
100.0,1547,54.654327392578125,109099,0.001,0.08799001574516296,-40.54300241000001,109200,1092,70,,
,,54.88169860839844,109399,0.001,0.07884234189987183,,109500,,,-40.22325222,100.0
100.0,1554,54.856529235839844,109499,0.001,0.059423718601465225,-40.200032410000006,109600,1096,70,,
,,55.67035675048828,109899,0.001,0.068264439702034,,110000,,,-40.2220945,100.0
100.0,1560,,,,,-39.83934288,110000,1100,70,,
100.0,1563,55.30911636352539,110299,0.001,0.07489420473575592,-39.49617941,110400,1104,70,,
,,55.18305206298828,110399,0.001,0.0674811601638794,,110500,,,-41.429337679999996,100.0
100.0,1569,55.36444854736328,110699,0.001,0.08432240784168243,-39.59964692,110800,1108,70,,
,,54.927059173583984,110899,0.001,0.052542202174663544,,111000,,,-41.38526034,100.0
100.0,1576,54.68495178222656,111099,0.001,0.05119004100561142,-39.25201826000001,111200,1112,70,,
,,54.79308319091797,111399,0.001,0.05126439779996872,,111500,,,-42.805713420000004,100.0
100.0,1582,55.16789245605469,111499,0.001,0.1005617156624794,-39.494316870000006,111600,1116,70,,
,,54.93193817138672,111899,0.001,0.07598434388637543,,112000,,,-44.666225800000014,100.0
100.0,1589,,,,,-39.37929122,112000,1120,70,,
100.0,1591,54.99896240234375,112299,0.001,0.04737439751625061,-39.17289661,112400,1124,70,,
,,54.87757873535156,112399,0.001,0.06310831010341644,,112500,,,-41.40515786,100.0
100.0,1597,55.161746978759766,112699,0.001,0.06770854443311691,-39.13242217,112800,1128,70,,
,,55.110374450683594,112899,0.001,0.06632328778505325,,113000,,,-40.11792393999999,100.0
100.0,1604,55.226043701171875,113099,0.001,0.0665019080042839,-39.24076957,113200,1132,70,,
,,55.27374267578125,113399,0.001,0.05081604793667793,,113500,,,-41.15425609999999,100.0
100.0,1610,55.288238525390625,113499,0.001,0.040170058608055115,-39.12142343,113600,1136,70,,
,,55.01638412475586,113899,0.001,0.0691535472869873,,114000,,,-40.55516172,100.0
100.0,1617,,,,,-39.1742822,114000,1140,70,,
100.0,1619,55.11729431152344,114299,0.001,0.07234057784080505,-39.05567406,114400,1144,70,,
,,55.190128326416016,114399,0.001,0.06319010257720947,,114500,,,-41.63918152,100.0
100.0,1626,54.93599319458008,114699,0.001,0.09577470272779465,-38.6721169,114800,1148,70,,
,,54.980369567871094,114899,0.001,0.04569295048713684,,115000,,,-41.244200840000005,100.0
100.0,1632,55.00810623168945,115099,0.001,0.10125774145126343,-38.65569068,115200,1152,70,,
,,55.342674255371094,115399,0.001,0.05607074499130249,,115500,,,-42.135351660000005,100.0
100.0,1638,55.06804656982422,115499,0.001,0.05397551879286766,-38.29379493,115600,1156,70,,
,,54.34717559814453,115899,0.001,0.051566075533628464,,116000,,,-40.31809718,100.0
100.0,1645,,,,,-38.3579104,116000,1160,70,,
100.0,1648,54.68868637084961,116299,0.001,0.07908113300800323,-38.2720498,116400,1164,70,,
,,55.0695915222168,116399,0.001,0.08018770068883896,,116500,,,-44.14985038,100.0
100.0,1654,54.48514938354492,116699,0.001,0.0949215292930603,-38.305902849999995,116800,1168,70,,
,,54.826438903808594,116899,0.001,0.07634685188531876,,117000,,,-41.99814226,100.0
100.0,1660,54.794891357421875,117099,0.001,0.05753319710493088,-38.334343770000004,117200,1172,70,,
,,55.254005432128906,117399,0.001,0.11759835481643677,,117500,,,-41.60678558000001,100.0
100.0,1667,54.89471435546875,117499,0.001,0.06989298015832901,-38.37685371,117600,1176,70,,
,,54.97126007080078,117899,0.001,0.07684043049812317,,118000,,,-42.85509045999999,100.0
100.0,1673,,,,,-38.78591741,118000,1180,70,,
100.0,1676,54.642478942871094,118299,0.001,0.08143681287765503,-39.28610695,118400,1184,70,,
,,55.00896453857422,118399,0.001,0.07410630583763123,,118500,,,-38.97357467999999,100.0
100.0,1682,55.3232307434082,118699,0.001,0.06976087391376495,-39.209802399999994,118800,1188,70,,
,,54.57963562011719,118899,0.001,0.06632844358682632,,119000,,,-40.227220620000004,100.0
100.0,1689,55.237403869628906,119099,0.001,0.07746672630310059,-39.03317967,119200,1192,70,,
,,54.47890090942383,119399,0.001,0.09420178085565567,,119500,,,-39.831687200000005,100.0
100.0,1695,54.64256286621094,119499,0.001,0.05062026157975197,-38.93548432,119600,1196,70,,
