time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,0.008509781211614609,0.5267713069915771,,0.0003,,1821000,,18.533809661865234,1820899,0.0072916722856462,,100.0,-20.261512080000003
18212,0.009724799543619156,-0.2953275144100189,36,0.0003,100.0,1821200,50024,18.715164184570312,1821099,0.007148421835154295,-22.546566080000005,,
,0.00783089455217123,-0.24417802691459656,,0.0003,,1821500,,18.993854522705078,1821399,0.007357774302363396,,100.0,-22.023378539999996
18216,0.00496471906080842,0.027356207370758057,36,0.0003,100.0,1821600,50037,18.73990821838379,1821499,0.007372541818767786,-22.538093290000003,,
,0.004183946177363396,0.16568423807621002,,0.0003,,1822000,,18.79541015625,1821899,0.007244597189128399,,100.0,-20.325269600000002
18220,,,36,,100.0,1822000,50049,,,,-22.450322749999994,,
18224,0.005426475312560797,-1.1456544399261475,36,0.0003,100.0,1822400,50054,18.678504943847656,1822299,0.007074984256178141,-22.44236062,,
,0.007899829186499119,0.34080618619918823,,0.0003,,1822500,,19.041728973388672,1822399,0.00714151281863451,,100.0,-20.20366802
18228,0.005106807686388493,-0.903111457824707,36,0.0003,100.0,1822800,50067,18.384632110595703,1822699,0.0072447494603693485,-22.440269970000003,,
,0.011675768531858921,-0.3768948018550873,,0.0003,,1823000,,19.068607330322266,1822899,0.007120244204998016,,100.0,-20.79993806
18232,0.009773354977369308,1.6071808338165283,36,0.0003,100.0,1823200,50080,18.778465270996094,1823099,0.0069798631593585014,-22.489083350000005,,
,0.013065462931990623,0.7831408977508545,,0.0003,,1823500,,18.803035736083984,1823399,0.007059193216264248,,100.0,-20.2259889
18236,0.008949545212090015,0.4122181832790375,36,0.0003,100.0,1823600,50092,19.239971160888672,1823499,0.007161280605942011,-22.485138659999993,,
,0.0035147725138813257,0.15971198678016663,,0.0003,,1824000,,18.41586685180664,1823899,0.007072131149470806,,100.0,-20.2808088
18240,,,36,,100.0,1824000,50104,,,,-22.4600894,,
18244,0.006412682123482227,2.1972460746765137,36,0.0003,100.0,1824400,50110,18.782684326171875,1824299,0.0076216463930904865,-22.45470651,,
,0.0076600369065999985,0.12041479349136353,,0.0003,,1824500,,18.675216674804688,1824399,0.007725108880549669,,100.0,-20.3599268
18248,0.005207663401961327,-1.5571367740631104,36,0.0003,100.0,1824800,50123,18.61553192138672,1824699,0.007398874498903751,-22.536645280000002,,
,0.00947926752269268,-0.8698748350143433,,0.0003,,1825000,,18.555696487426758,1824899,0.007469214033335447,,100.0,-20.319158480000002
18252,0.006202732212841511,-0.8880314230918884,36,0.0003,100.0,1825200,50135,18.80113983154297,1825099,0.00717707397416234,-22.492523640000005,,
,0.00397495087236166,1.0058858394622803,,0.0003,,1825500,,18.48770523071289,1825399,0.007316870614886284,,100.0,-20.23522302
18256,0.0060594165697693825,0.8455027341842651,36,0.0003,100.0,1825600,50147,18.95011329650879,1825499,0.0074139791540801525,-22.48359151,,
,0.025787239894270897,0.5991114974021912,,0.0003,,1826000,,18.945755004882812,1825899,0.006983148865401745,,100.0,-20.39501604
18260,,,36,,100.0,1826000,50160,,,,-22.435554640000007,,
18264,0.015490127727389336,-0.262614905834198,36,0.0003,100.0,1826400,50165,19.174663543701172,1826299,0.007224778179079294,-22.462904469999998,,
,0.0046236589550971985,-0.6854369044303894,,0.0003,,1826500,,19.124263763427734,1826399,0.007285152096301317,,100.0,-20.38134978
18268,0.020318446680903435,0.054473817348480225,36,0.0003,100.0,1826800,50178,18.650711059570312,1826699,0.006974560208618641,-22.459993749999995,,
,0.005001855548471212,-0.024067699909210205,,0.0003,,1827000,,18.849853515625,1826899,0.007141890935599804,,100.0,-20.483757519999997
18272,0.0038094352930784225,0.6839675307273865,36,0.0003,100.0,1827200,50190,18.589351654052734,1827099,0.007229875307530165,-22.488916850000006,,
,0.004647194407880306,0.0030315816402435303,,0.0003,,1827500,,18.730031967163086,1827399,0.006973362993448973,,100.0,-20.38164452
18276,0.00522337481379509,0.4203469157218933,36,0.0003,100.0,1827600,50203,18.35951805114746,1827499,0.006920590065419674,-22.477997159999994,,
,0.017195837572216988,1.0821630954742432,,0.0003,,1828000,,18.97416877746582,1827899,0.0072173927910625935,,100.0,-20.314232479999998
18280,,,36,,100.0,1828000,50215,,,,-22.416705039999997,,
18284,0.0189782977104187,-2.092069149017334,36,0.0003,100.0,1828400,50220,18.426950454711914,1828299,0.007232623174786568,-22.393981800000002,,
,0.006817549932748079,-0.5686798691749573,,0.0003,,1828500,,18.668292999267578,1828399,0.007025974802672863,,100.0,-20.215654200000003
18288,0.004930322058498859,-1.0291625261306763,36,0.0003,100.0,1828800,50233,18.612579345703125,1828699,0.007085463963449001,-22.389627349999998,,
,0.007566720247268677,-1.36576247215271,,0.0003,,1829000,,18.83257293701172,1828899,0.006957075092941523,,100.0,-20.35928244
18292,0.004659957252442837,0.5892753601074219,36,0.0003,100.0,1829200,50245,18.326871871948242,1829099,0.006804994307458401,-22.382336510000005,,
,0.018053147941827774,0.7580656409263611,,0.0003,,1829500,,18.844146728515625,1829399,0.007341509684920311,,100.0,-20.224642319999997
18296,0.016861051321029663,-0.1658300757408142,36,0.0003,100.0,1829600,50258,18.982275009155273,1829499,0.0074989767745137215,-22.37653391,,
,0.007407175377011299,0.27658218145370483,,0.0003,,1830000,,18.747949600219727,1829899,0.007487060967832804,,100.0,-20.36001362
18300,,,36,,100.0,1830000,50270,,,,-22.415204329999998,,
18304,0.006833652034401894,-0.5246552228927612,36,0.0003,100.0,1830400,50276,18.787384033203125,1830299,0.0070961955934762955,-22.379163300000005,,
,0.005267799831926823,-0.24028751254081726,,0.0003,,1830500,,18.7055721282959,1830399,0.007103681098669767,,100.0,-20.30259212
18308,0.007525715045630932,1.1987159252166748,36,0.0003,100.0,1830800,50288,18.54306983947754,1830699,0.0073103043250739574,-22.41148802,,
,0.007050396874547005,0.7602499723434448,,0.0003,,1831000,,18.616519927978516,1830899,0.007499312981963158,,100.0,-20.27545124
18312,0.003132137469947338,-0.09386619180440903,36,0.0003,100.0,1831200,50301,18.694862365722656,1831099,0.007497081998735666,-22.395123280000004,,
,0.004374868236482143,-1.1937201023101807,,0.0003,,1831500,,18.763198852539062,1831399,0.007159471046179533,,100.0,-20.66124218
18316,0.006879093591123819,0.4535284638404846,36,0.0003,100.0,1831600,50314,18.681615829467773,1831499,0.007162684109061956,-22.38264076,,
,0.009089243598282337,-0.04538247734308243,,0.0003,,1832000,,18.916107177734375,1831899,0.007488803472369909,,100.0,-20.44328848
18320,,,36,,100.0,1832000,50326,,,,-22.417693900000003,,
18324,0.007226378656923771,-0.7306183576583862,36,0.0003,100.0,1832400,50331,18.854175567626953,1832299,0.007224550936371088,-22.535139120000004,,
,0.004979241173714399,-2.1115217208862305,,0.0003,,1832500,,18.683643341064453,1832399,0.00708286976441741,,100.0,-20.509016060000004
18328,0.007373149506747723,0.6255786418914795,36,0.0003,100.0,1832800,50344,18.975858688354492,1832699,0.007153745274990797,-22.469196930000003,,
,0.011432498693466187,0.4753586947917938,,0.0003,,1833000,,18.908180236816406,1832899,0.007399992551654577,,100.0,-20.392866440000002
18332,0.014749442227184772,-1.3915135860443115,36,0.0003,100.0,1833200,50357,18.994117736816406,1833099,0.007246062159538269,-22.39015611,,
,0.006614383310079575,0.3618546426296234,,0.0003,,1833500,,19.04673194885254,1833399,0.007382804062217474,,100.0,-20.28482332
18336,0.007019354496151209,0.7799744009971619,36,0.0003,100.0,1833600,50369,18.948272705078125,1833499,0.007452602963894606,-22.41282831,,
,0.0025025629438459873,-0.2652725577354431,,0.0003,,1834000,,18.720767974853516,1833899,0.00692414864897728,,100.0,-20.27798908
18340,,,36,,100.0,1834000,50382,,,,-22.40322798,,
18344,0.005081432405859232,0.5670110583305359,36,0.0003,100.0,1834400,50387,18.635087966918945,1834299,0.007248750422149897,-22.444597979999998,,
,0.0066132573410868645,0.6482157707214355,,0.0003,,1834500,,18.547073364257812,1834399,0.0073745111003518105,,100.0,-20.36013646
18348,0.013506423681974411,-0.9935702085494995,36,0.0003,100.0,1834800,50399,18.882108688354492,1834699,0.007549907546490431,-22.380274210000003,,
,0.007563597057014704,2.4301891326904297,,0.0003,,1835000,,18.832090377807617,1834899,0.0073470463976264,,100.0,-20.47030452
18352,0.005468044430017471,-0.21757900714874268,36,0.0003,100.0,1835200,50412,18.760906219482422,1835099,0.007540649734437466,-22.3533291,,
,0.0059183016419410706,-1.3134417533874512,,0.0003,,1835500,,18.67535400390625,1835399,0.0072335232980549335,,100.0,-20.38383696
18356,0.005499298684298992,-1.669236183166504,36,0.0003,100.0,1835600,50424,18.755374908447266,1835499,0.00713138934224844,-22.333852890000003,,
,0.010308531112968922,1.5955910682678223,,0.0003,,1836000,,18.82793617248535,1835899,0.007192076649516821,,100.0,-20.363205979999996
18360,,,36,,100.0,1836000,50437,,,,-22.328820090000004,,
18364,0.003747454844415188,0.4028681516647339,36,0.0003,100.0,1836400,50442,18.506855010986328,1836299,0.007125461474061012,-22.26766195,,
,0.005063464865088463,0.026813775300979614,,0.0003,,1836500,,18.760581970214844,1836399,0.0070229098200798035,,100.0,-20.304687400000002
18368,0.009676513262093067,0.2321728616952896,36,0.0003,100.0,1836800,50454,18.50729751586914,1836699,0.007284960709512234,-22.23119393,,
,0.004378172103315592,-0.44355547428131104,,0.0003,,1837000,,18.534099578857422,1836899,0.007463336456567049,,100.0,-20.6609393
18372,0.007207644637674093,0.9342410564422607,36,0.0003,100.0,1837200,50467,18.341262817382812,1837099,0.00748912850394845,-22.265604090000007,,
,0.003646010300144553,-1.2477754354476929,,0.0003,,1837500,,18.422208786010742,1837399,0.007471675518900156,,100.0,-20.46484524
18376,0.007487946655601263,0.09360653162002563,36,0.0003,100.0,1837600,50479,18.798246383666992,1837499,0.0072963605634868145,-22.313949849999993,,
,0.005340690724551678,-0.656589686870575,,0.0003,,1838000,,18.956146240234375,1837899,0.007350122556090355,,100.0,-20.47968798
18380,,,36,,100.0,1838000,50492,,,,-22.32361565,,
18384,0.006003130227327347,-0.6080561876296997,36,0.0003,100.0,1838400,50497,18.64364242553711,1838299,0.007091477047652006,-22.400295689999997,,
,0.07129617780447006,1.7681297063827515,,0.0003,,1838500,,19.147178649902344,1838399,0.007107133977115154,,100.0,-20.414167420000002
18388,0.007766094524413347,0.7527862787246704,36,0.0003,100.0,1838800,50510,19.005962371826172,1838699,0.007246051914989948,-22.39493779,,
,0.007199297659099102,0.9101194143295288,,0.0003,,1839000,,18.675506591796875,1838899,0.007363618351519108,,100.0,-20.4335
18392,0.01077960804104805,-0.04315708577632904,36,0.0003,100.0,1839200,50523,18.810779571533203,1839099,0.007619854994118214,-22.360332139999997,,
,0.004041769541800022,-0.9962242245674133,,0.0003,,1839500,,18.74070167541504,1839399,0.007443323265761137,,100.0,-20.242989440000002
18396,0.00465080700814724,0.782364010810852,36,0.0003,100.0,1839600,50535,18.68406867980957,1839499,0.007561493664979935,-22.26734828,,
,0.007502928376197815,-0.8773877620697021,,0.0003,,1840000,,18.939655303955078,1839899,0.0076681943610310555,,100.0,-20.407617000000002
18400,,,36,,100.0,1840000,50548,,,,-22.236946449999994,,
18404,0.005427278112620115,-0.38569608330726624,36,0.0003,100.0,1840400,50553,18.63802719116211,1840299,0.007397142238914967,-22.313662179999998,,
,0.008286387659609318,-0.44617557525634766,,0.0003,,1840500,,18.590166091918945,1840399,0.0073915994726121426,,100.0,-20.361660540000003
18408,0.011683905497193336,0.2800455689430237,36,0.0003,100.0,1840800,50565,18.736309051513672,1840699,0.007314467336982489,-22.350225089999995,,
,0.007201376371085644,-0.9341550469398499,,0.0003,,1841000,,18.925806045532227,1840899,0.007427556440234184,,100.0,-20.317036780000002
18412,0.0067362478002905846,-0.19179022312164307,36,0.0003,100.0,1841200,50578,18.819766998291016,1841099,0.007550803944468498,-22.384427710000004,,
,0.0063965776935219765,0.2774074673652649,,0.0003,,1841500,,19.160842895507812,1841399,0.007496245671063662,,100.0,-20.47624808
18416,0.006418187171220779,-0.39099374413490295,36,0.0003,100.0,1841600,50591,18.821060180664062,1841499,0.0073703802190721035,-22.434120130000007,,
,0.015654712915420532,-0.9658041000366211,,0.0003,,1842000,,18.49478530883789,1841899,0.007122196722775698,,100.0,-20.2241192
18420,,,36,,100.0,1842000,50603,,,,-22.49798027,,
18424,0.009740603156387806,-0.7237789630889893,36,0.0003,100.0,1842400,50608,18.743789672851562,1842299,0.007258227095007896,-22.458626119999995,,
,0.011990286409854889,-0.46567925810813904,,0.0003,,1842500,,18.851985931396484,1842399,0.007401834707707167,,100.0,-20.636535979999998
18428,0.008997992612421513,-0.13925078511238098,36,0.0003,100.0,1842800,50621,18.44571876525879,1842699,0.0070779877714812756,-22.539972909999996,,
,0.012903517112135887,-0.2825604975223541,,0.0003,,1843000,,18.729454040527344,1842899,0.007074397522956133,,100.0,-20.3181316
18432,0.009433371014893055,-0.08156296610832214,36,0.0003,100.0,1843200,50633,18.74673080444336,1843099,0.007256757002323866,-22.578279239999997,,
,0.009198268875479698,1.0004997253417969,,0.0003,,1843500,,18.950347900390625,1843399,0.007364373188465834,,100.0,-20.47484994
18436,0.008274977095425129,0.9932280778884888,36,0.0003,100.0,1843600,50646,18.628555297851562,1843499,0.007501448038965464,-22.53268214,,
,0.014058073051273823,0.44649118185043335,,0.0003,,1844000,,18.767200469970703,1843899,0.007808101363480091,,100.0,-20.32611994
18440,,,36,,100.0,1844000,50658,,,,-22.516488770000002,,
18444,0.012756122276186943,-0.08378055691719055,36,0.0003,100.0,1844400,50663,18.374588012695312,1844299,0.007272868417203426,-22.56723898,,
,0.00952984020113945,-0.1931079626083374,,0.0003,,1844500,,18.91965103149414,1844399,0.0072305407375097275,,100.0,-21.122126359999996
18448,0.01460183784365654,0.9011818170547485,36,0.0003,100.0,1844800,50676,19.056419372558594,1844699,0.00732404412701726,-22.54749515,,
,0.004647478461265564,-0.3881814479827881,,0.0003,,1845000,,18.44272804260254,1844899,0.007701444905251265,,100.0,-20.322691539999997
18452,0.007289357483386993,0.4178071618080139,36,0.0003,100.0,1845200,50688,19.079299926757812,1845099,0.007592945825308561,-22.63414573,,
,0.012597053311765194,1.3687591552734375,,0.0003,,1845500,,19.113882064819336,1845399,0.007577248848974705,,100.0,-22.722086880000003
18456,0.013874363154172897,0.472980797290802,36,0.0003,100.0,1845600,50701,18.710771560668945,1845499,0.007589749991893768,-22.688909319999997,,
,0.0072197336703538895,-0.027273550629615784,,0.0003,,1846000,,18.769994735717773,1845899,0.007584681268781424,,100.0,-22.56447232
18460,,,36,,100.0,1846000,50713,,,,-22.95157958,,
18464,0.01165345311164856,-0.3115486800670624,36,0.0003,100.0,1846400,50718,18.681913375854492,1846299,0.007661143783479929,-22.95832667,,
,0.013250776566565037,0.4488457441329956,,0.0003,,1846500,,18.595834732055664,1846399,0.007713017985224724,,100.0,-22.29987284
18468,0.0145924873650074,1.496551752090454,36,0.0003,100.0,1846800,50731,18.426939010620117,1846699,0.00742137897759676,-22.98396538,,
,0.007924793288111687,-0.23879852890968323,,0.0003,,1847000,,18.688404083251953,1846899,0.0074733891524374485,,100.0,-24.54533218
18472,0.009637313894927502,1.0708144903182983,36,0.0003,100.0,1847200,50744,18.593730926513672,1847099,0.0075803459621965885,-23.012467490000002,,
,0.01584126614034176,0.6914921998977661,,0.0003,,1847500,,18.62616729736328,1847399,0.007597773801535368,,100.0,-25.89086286
18476,0.027565181255340576,0.12909537553787231,36,0.0003,100.0,1847600,50756,18.765541076660156,1847499,0.007552474271506071,-23.019096400000002,,
,0.02983791008591652,0.3300617039203644,,0.0003,,1848000,,18.853044509887695,1847899,0.007796694524586201,,100.0,-28.193272300000004
18480,,,36,,100.0,1848000,50768,,,,-23.478135939999998,,
18484,0.02233305387198925,-0.6270958185195923,36,0.0003,100.0,1848400,50773,18.460670471191406,1848299,0.007699168287217617,-23.46533435,,
,0.015962811186909676,-0.1516554355621338,,0.0003,,1848500,,18.509675979614258,1848399,0.007583100814372301,,100.0,-41.15453536
18488,0.02501019276678562,-0.823823094367981,36,0.0003,100.0,1848800,50786,18.631162643432617,1848699,0.00800101738423109,-24.939076969999995,,
,0.03229903802275658,-1.4439986944198608,,0.0003,,1849000,,18.928768157958984,1848899,0.00830698199570179,,100.0,-45.94829034
18492,0.024412639439105988,-3.6575660705566406,36,0.0003,100.0,1849200,50798,18.47781753540039,1849099,0.007764002308249474,-26.19527254,,
,0.03957190737128258,0.6012121438980103,,0.0003,,1849500,,18.542842864990234,1849399,0.007044314406812191,,100.0,-38.58129996
18496,0.018824338912963867,-0.6644870042800903,36,0.0003,100.0,1849600,50811,18.63063621520996,1849499,0.007064611651003361,-27.413371199999997,,
,0.024069223552942276,0.5742017030715942,,0.0003,,1850000,,17.9533634185791,1849899,0.00758243165910244,,100.0,-32.31508476
18500,,,36,,100.0,1850000,50823,,,,-27.565789000000006,,
18504,0.019409557804465294,-0.3657626807689667,36,0.0003,100.0,1850400,50828,17.91345977783203,1850299,0.0073720430955290794,-27.907347670000004,,
,0.035402581095695496,-1.250879168510437,,0.0003,,1850500,,17.82868194580078,1850399,0.007330770138651133,,100.0,-36.58263134
18508,0.01709824800491333,0.02603250741958618,36,0.0003,100.0,1850800,50841,17.605127334594727,1850699,0.007096906658262014,-28.690285080000002,,
,0.03548560291528702,-1.6609395742416382,,0.0003,,1851000,,17.808818817138672,1850899,0.006818974390625954,,100.0,-33.186250220000005
18512,0.016780443489551544,0.1105102002620697,36,0.0003,100.0,1851200,50853,17.71567726135254,1851099,0.006590335629880428,-29.003975680000003,,
