train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,277899,,278000,48.168060302734375,,,,0.07469839602708817,,-40.201997039999995,100.0
,,-37.33544482,278000,,100.0,2780,70,,3941,,
0.001,278299,-37.44797325,278400,47.85578918457031,100.0,2784,70,0.07031483948230743,3944,,
0.001,278399,,278500,48.036258697509766,,,,0.08751781284809113,,-39.40900318,100.0
0.001,278699,-37.72711137,278800,48.12165832519531,100.0,2788,70,0.053654227405786514,3950,,
0.001,278899,,279000,48.17006301879883,,,,0.09310177713632584,,-39.860130379999994,100.0
0.001,279099,-37.92248594,279200,48.653076171875,100.0,2792,70,0.07758964598178864,3957,,
0.001,279399,,279500,47.82514190673828,,,,0.06106080114841461,,-39.805246479999994,100.0
0.001,279499,-37.85140321,279600,48.48127746582031,100.0,2796,70,0.07647599279880524,3963,,
0.001,279899,,280000,47.813053131103516,,,,0.07073633372783661,,-39.38099778,100.0
,,-37.74524674,280000,,100.0,2800,70,,3969,,
0.001,280299,-37.70316405,280400,47.97013854980469,100.0,2804,70,0.05360708758234978,3972,,
0.001,280399,,280500,47.68607711791992,,,,0.05890287086367607,,-38.15673991999999,100.0
0.001,280699,-37.63035206,280800,48.05670928955078,100.0,2808,70,0.07560564577579498,3979,,
0.001,280899,,281000,47.85162353515625,,,,0.07017439603805542,,-39.620990320000004,100.0
0.001,281099,-37.62332178,281200,47.67643737792969,100.0,2812,70,0.06870119273662567,3985,,
0.001,281399,,281500,48.04698181152344,,,,0.07054189592599869,,-40.39777442,100.0
0.001,281499,-37.70918312,281600,48.94243621826172,100.0,2816,70,0.05584707856178284,3992,,
0.001,281899,,282000,47.83713150024414,,,,0.0713159441947937,,-44.91434058,100.0
,,-37.69883435,282000,,100.0,2820,70,,3998,,
0.001,282299,-37.738782969999995,282400,48.57142639160156,100.0,2824,70,0.08154982328414917,4001,,
0.001,282399,,282500,48.490169525146484,,,,0.06672299653291702,,-40.5403401,100.0
0.001,282699,-38.08355629,282800,48.16223907470703,100.0,2828,70,0.06884408742189407,4007,,
0.001,282899,,283000,47.86016082763672,,,,0.08948181569576263,,-39.71753612,100.0
0.001,283099,-37.88122368,283200,47.961517333984375,100.0,2832,70,0.07640542089939117,4013,,
0.001,283399,,283500,48.15612030029297,,,,0.07176719605922699,,-38.57744502,100.0
0.001,283499,-37.80687476,283600,47.873329162597656,100.0,2836,70,0.07435963302850723,4020,,
0.001,283899,,284000,47.757896423339844,,,,0.06882636994123459,,-38.45604798,100.0
,,-37.681205309999996,284000,,100.0,2840,70,,4026,,
0.001,284299,-37.48115951,284400,48.75790023803711,100.0,2844,70,0.0881911888718605,4029,,
0.001,284399,,284500,48.19853210449219,,,,0.05857038125395775,,-39.693534819999996,100.0
0.001,284699,-37.3794839,284800,48.060325622558594,100.0,2848,70,0.06720905750989914,4035,,
0.001,284899,,285000,48.55082321166992,,,,0.06448902189731598,,-38.45997812,100.0
0.001,285099,-37.65001953,285200,47.98991394042969,100.0,2852,70,0.07764045894145966,4042,,
0.001,285399,,285500,47.813453674316406,,,,0.07829209417104721,,-39.458271700000005,100.0
0.001,285499,-37.70086858,285600,47.89954376220703,100.0,2856,70,0.0706726536154747,4049,,
0.001,285899,,286000,48.35639953613281,,,,0.09068277478218079,,-39.457973439999996,100.0
,,-37.71331147,286000,,100.0,2860,70,,4055,,
0.001,286299,-37.69783485,286400,48.09303283691406,100.0,2864,70,0.09081093966960907,4057,,
0.001,286399,,286500,48.395328521728516,,,,0.07888329029083252,,-38.15976074,100.0
0.001,286699,-37.824525349999995,286800,48.662689208984375,100.0,2868,70,0.06894315779209137,4064,,
0.001,286899,,287000,47.95408630371094,,,,0.09755370020866394,,-38.254924239999994,100.0
0.001,287099,-37.97233313,287200,48.389644622802734,100.0,2872,70,0.0798298567533493,4071,,
0.001,287399,,287500,48.316612243652344,,,,0.08952822536230087,,-39.20335966,100.0
0.001,287499,-37.884258249999995,287600,48.69575500488281,100.0,2876,70,0.09460191428661346,4077,,
0.001,287899,,288000,48.56068420410156,,,,0.14319488406181335,,-39.05053188,100.0
,,-38.36816604,288000,,100.0,2880,70,,4084,,
0.001,288299,-38.45091007,288400,49.132080078125,100.0,2884,70,0.13263708353042603,4086,,
0.001,288399,,288500,48.27388000488281,,,,0.10475364327430725,,-41.08308302,100.0
0.001,288699,-38.74161875,288800,48.446754455566406,100.0,2888,70,0.12869533896446228,4092,,
0.001,288899,,289000,49.151371002197266,,,,0.19769328832626343,,-39.91553936,100.0
0.001,289099,-38.65678974,289200,49.066993713378906,100.0,2892,70,0.13680371642112732,4099,,
0.001,289399,,289500,48.20460510253906,,,,0.24680200219154358,,-42.73740648,100.0
0.001,289499,-38.67201951,289600,48.83098602294922,100.0,2896,70,0.12543296813964844,4106,,
0.001,289899,,290000,48.303951263427734,,,,0.21877582371234894,,-40.41454416,100.0
,,-38.73618395,290000,,100.0,2900,70,,4112,,
0.001,290299,-38.93932677000001,290400,48.14088439941406,100.0,2904,70,0.11443765461444855,4115,,
0.001,290399,,290500,47.98514175415039,,,,0.155429869890213,,-40.40144934,100.0
0.001,290699,-38.87251786,290800,48.18792724609375,100.0,2908,70,0.15275223553180695,4121,,
0.001,290899,,291000,48.45024108886719,,,,0.12848900258541107,,-40.4211232,100.0
0.001,291099,-38.825071439999995,291200,48.362403869628906,100.0,2912,70,0.13133536279201508,4128,,
0.001,291399,,291500,48.91825866699219,,,,0.13288474082946777,,-39.64859214,100.0
0.001,291499,-38.80551706,291600,48.283912658691406,100.0,2916,70,0.1098853200674057,4134,,
0.001,291899,,292000,48.14926528930664,,,,0.1322716325521469,,-39.71474248,100.0
,,-38.703596450000006,292000,,100.0,2920,70,,4141,,
0.001,292299,-39.01129192,292400,48.760345458984375,100.0,2924,70,0.12603020668029785,4143,,
0.001,292399,,292500,48.16154479980469,,,,0.13157540559768677,,-39.94719372,100.0
0.001,292699,-38.82990036999999,292800,48.6130256652832,100.0,2928,70,0.13431021571159363,4150,,
0.001,292899,,293000,47.90055847167969,,,,0.1111120730638504,,-42.349493839999994,100.0
0.001,293099,-38.82021189,293200,47.75469207763672,100.0,2932,70,0.16808953881263733,4157,,
0.001,293399,,293500,48.450279235839844,,,,0.15894857048988342,,-41.79234094,100.0
0.001,293499,-38.8462678,293600,48.61256408691406,100.0,2936,70,0.161235049366951,4163,,
0.001,293899,,294000,48.72819137573242,,,,0.18890394270420074,,-42.39832292,100.0
,,-39.28941826,294000,,100.0,2940,70,,4170,,
0.001,294299,-39.51451863,294400,48.22553253173828,100.0,2944,70,0.1342298984527588,4172,,
0.001,294399,,294500,47.983585357666016,,,,0.17992788553237915,,-41.309949319999994,100.0
0.001,294699,-39.83342761,294800,48.575984954833984,100.0,2948,70,0.1285366415977478,4179,,
0.001,294899,,295000,48.05707550048828,,,,0.1947316825389862,,-42.857827400000005,100.0
0.001,295099,-39.88996585,295200,48.03056335449219,100.0,2952,70,0.14590980112552643,4185,,
0.001,295399,,295500,48.67755126953125,,,,0.1475214809179306,,-41.1413174,100.0
0.001,295499,-39.7087536,295600,48.91046905517578,100.0,2956,70,0.14329764246940613,4192,,
0.001,295899,,296000,48.599342346191406,,,,0.1213449090719223,,-75.50079934,100.0
,,-39.753999979999996,296000,,100.0,2960,70,,4198,,
0.001,296299,-41.36158479000001,296400,48.67277145385742,100.0,2964,70,0.10700445622205734,4201,,
0.001,296399,,296500,48.076393127441406,,,,0.1589125245809555,,-51.3532302,100.0
0.001,296699,-41.49317419,296800,48.181976318359375,100.0,2968,70,0.11504223197698593,4207,,
0.001,296899,,297000,48.213104248046875,,,,0.10521652549505234,,-56.67865183999999,100.0
0.001,297099,-42.09290263999999,297200,48.295570373535156,100.0,2972,70,0.10913798213005066,4214,,
0.001,297399,,297500,48.18084716796875,,,,0.09807639569044113,,-47.97875645999999,100.0
0.001,297499,-42.473338029999994,297600,48.11178970336914,100.0,2976,70,0.12454214692115784,4221,,
0.001,297899,,298000,47.898311614990234,,,,0.13953737914562225,,-48.80461118000001,100.0
,,-42.017126090000005,298000,,100.0,2980,70,,4227,,
0.001,298299,-42.47031938999999,298400,48.14581298828125,100.0,2984,70,0.10098221898078918,4229,,
0.001,298399,,298500,48.02025604248047,,,,0.12245623767375946,,-42.42884544,100.0
0.001,298699,-42.109520139999994,298800,48.333091735839844,100.0,2988,70,0.10383276641368866,4236,,
0.001,298899,,299000,48.32975769042969,,,,0.09494037926197052,,-42.10632214,100.0
0.001,299099,-42.27811962999999,299200,48.36404037475586,100.0,2992,70,0.14674584567546844,4242,,
0.001,299399,,299500,47.665042877197266,,,,0.07646286487579346,,-42.901129579999996,100.0
0.001,299499,-42.35095432,299600,48.427703857421875,100.0,2996,70,0.09324998408555984,4249,,
0.001,299899,,300000,48.380889892578125,,,,0.08771592378616333,,-40.61395626,100.0
,,-42.68862449,300000,,100.0,3000,70,,4256,,
0.001,300299,-42.58809297999999,300400,47.822021484375,100.0,3004,70,0.08520780503749847,4258,,
0.001,300399,,300500,47.8536376953125,,,,0.09724344313144684,,-40.88404142,100.0
0.001,300699,-42.82513624,300800,47.95610809326172,100.0,3008,70,0.11095759272575378,4265,,
0.001,300899,,301000,47.771602630615234,,,,0.06647071242332458,,-38.850454299999996,100.0
0.001,301099,-43.11070675,301200,47.844696044921875,100.0,3012,70,0.07247671484947205,4271,,
0.001,301399,,301500,47.75987243652344,,,,0.0634150505065918,,-38.1358462,100.0
0.001,301499,-42.989706819999995,301600,48.40400314331055,100.0,3016,70,0.08560021221637726,4278,,
0.001,301899,,302000,48.17120361328125,,,,0.07481570541858673,,-40.15396966,100.0
,,-43.128724999999996,302000,,100.0,3020,70,,4284,,
0.001,302299,-42.95539177,302400,48.24555969238281,100.0,3024,70,0.0798817053437233,4287,,
0.001,302399,,302500,48.035987854003906,,,,0.07020741701126099,,-40.41784542,100.0
0.001,302699,-42.95573278,302800,47.830230712890625,100.0,3028,70,0.08007847517728806,4294,,
0.001,302899,,303000,48.49822235107422,,,,0.07430178672075272,,-40.35769611999999,100.0
0.001,303099,-43.06443273,303200,47.86614227294922,100.0,3032,70,0.07813418656587601,4300,,
0.001,303399,,303500,48.12168884277344,,,,0.10024704784154892,,-40.3109356,100.0
0.001,303499,-43.21432040999999,303600,47.89753723144531,100.0,3036,70,0.09780039638280869,4307,,
0.001,303899,,304000,48.12784194946289,,,,0.13379839062690735,,-41.44800988,100.0
,,-42.988157449999996,304000,,100.0,3040,70,,4313,,
0.001,304299,-42.840324890000005,304400,47.78777313232422,100.0,3044,70,0.10019520670175552,4316,,
0.001,304399,,304500,47.960060119628906,,,,0.10824280977249146,,-42.380621819999995,100.0
0.001,304699,-42.68561542000001,304800,47.902008056640625,100.0,3048,70,0.09804058820009232,4322,,
0.001,304899,,305000,48.11531066894531,,,,0.13724538683891296,,-42.06771404,100.0
0.001,305099,-42.8290902,305200,47.84156036376953,100.0,3052,70,0.09508602321147919,4329,,
0.001,305399,,305500,48.0108642578125,,,,0.08866314589977264,,-42.265534360000004,100.0
0.001,305499,-42.90623394,305600,48.41195297241211,100.0,3056,70,0.09424132108688354,4335,,
0.001,305899,,306000,48.16106033325195,,,,0.08793886005878448,,-42.766957860000005,100.0
,,-42.79931603,306000,,100.0,3060,70,,4342,,
0.001,306299,-41.487774370000004,306400,48.00492858886719,100.0,3064,70,0.10885865986347198,4344,,
0.001,306399,,306500,47.619850158691406,,,,0.10410471260547638,,-42.22729053999999,100.0
0.001,306699,-41.40995752,306800,47.57784652709961,100.0,3068,70,0.08540451526641846,4351,,
0.001,306899,,307000,48.54132080078125,,,,0.0991462767124176,,-42.05746926,100.0
0.001,307099,-41.025814260000004,307200,47.35158157348633,100.0,3072,70,0.0824035182595253,4358,,
0.001,307399,,307500,47.805335998535156,,,,0.10359808802604675,,-41.26341352,100.0
0.001,307499,-40.79758193000001,307600,47.555564880371094,100.0,3076,70,0.09934341907501221,4364,,
0.001,307899,,308000,47.632511138916016,,,,0.09099940955638885,,-39.85555008,100.0
,,-40.81946577,308000,,100.0,3080,70,,4371,,
0.001,308299,-40.35665155,308400,47.770904541015625,100.0,3084,70,0.07669323682785034,4373,,
0.001,308399,,308500,48.22422790527344,,,,0.09832926094532013,,-41.4335533,100.0
0.001,308699,-40.49552496,308800,47.9837532043457,100.0,3088,70,0.09136167168617249,4380,,
0.001,308899,,309000,47.66758728027344,,,,0.10114359110593796,,-38.2708429,100.0
0.001,309099,-40.55600258,309200,48.139305114746094,100.0,3092,70,0.08955270797014236,4386,,
0.001,309399,,309500,48.13699722290039,,,,0.12944704294204712,,-39.297293460000006,100.0
0.001,309499,-40.46912749,309600,47.646507263183594,100.0,3096,70,0.08102782070636749,4393,,
0.001,309899,,310000,48.00489807128906,,,,0.11619893461465836,,-39.14556842,100.0
,,-40.1021401,310000,,100.0,3100,70,,4399,,
0.001,310299,-40.23832834000001,310400,47.999568939208984,100.0,3104,70,0.09896451979875565,4402,,
0.001,310399,,310500,48.05712127685547,,,,0.09039901196956635,,-38.00064308,100.0
0.001,310699,-40.22433685,310800,47.83788299560547,100.0,3108,70,0.10684834420681,4408,,
0.001,310899,,311000,47.77521896362305,,,,0.16759899258613586,,-38.60850693999999,100.0
0.001,311099,-39.9590598,311200,48.51624298095703,100.0,3112,70,0.08336619287729263,4414,,
0.001,311399,,311500,47.680809020996094,,,,0.15076890587806702,,-41.211818560000005,100.0
0.001,311499,-40.30612027,311600,48.066444396972656,100.0,3116,70,0.09846238046884537,4421,,
0.001,311899,,312000,48.20466995239258,,,,0.11094982922077179,,-41.78233666,100.0
,,-40.29981955,312000,,100.0,3120,70,,4427,,
0.001,312299,-40.436054659999996,312400,47.906070709228516,100.0,3124,70,0.11129982769489288,4430,,
0.001,312399,,312500,48.11100769042969,,,,0.11242504417896271,,-41.74868996,100.0
0.001,312699,-40.44921628,312800,48.157405853271484,100.0,3128,70,0.09381505846977234,4437,,
0.001,312899,,313000,47.55781555175781,,,,0.11483781039714813,,-40.47897242,100.0
0.001,313099,-40.258445200000004,313200,48.12193298339844,100.0,3132,70,0.10787873715162277,4443,,
0.001,313399,,313500,47.58908462524414,,,,0.12678270041942596,,-39.8044099,100.0
0.001,313499,-40.000612059999995,313600,47.852569580078125,100.0,3136,70,0.1319223791360855,4450,,
0.001,313899,,314000,48.674156188964844,,,,0.16100463271141052,,-40.185594640000005,100.0
,,-39.97775392,314000,,100.0,3140,70,,4456,,
0.001,314299,-40.24007419,314400,48.527122497558594,100.0,3144,70,0.13750530779361725,4458,,
0.001,314399,,314500,48.52586364746094,,,,0.18187420070171356,,-41.63409432,100.0
0.001,314699,-40.11736541,314800,48.72270965576172,100.0,3148,70,0.1619013398885727,4465,,
0.001,314899,,315000,48.66480255126953,,,,0.15311786532402039,,-42.41686143999999,100.0
0.001,315099,-39.846346430000004,315200,48.26243591308594,100.0,3152,70,0.2170175015926361,4472,,
0.001,315399,,315500,48.42457580566406,,,,0.2568424940109253,,-42.641941100000004,100.0
0.001,315499,-40.000283249999995,315600,48.80732727050781,100.0,3156,70,0.2637874186038971,4478,,
0.001,315899,,316000,49.52505874633789,,,,0.22596052289009094,,-44.01857808,100.0
,,-40.1413404,316000,,100.0,3160,70,,4484,,
0.001,316299,-40.12712912,316400,48.297271728515625,100.0,3164,70,0.1625758707523346,4487,,
0.001,316399,,316500,48.912864685058594,,,,0.21734794974327087,,-43.71532064,100.0
0.001,316699,-40.21525719,316800,49.369903564453125,100.0,3168,70,0.23936238884925842,4493,,
0.001,316899,,317000,49.028770446777344,,,,0.1784980297088623,,-47.47536868,100.0
0.001,317099,-40.11929872,317200,48.31382751464844,100.0,3172,70,0.17975148558616638,4500,,
0.001,317399,,317500,49.50968933105469,,,,0.18470603227615356,,-47.29978168,100.0
0.001,317499,-40.55976971,317600,48.98033905029297,100.0,3176,70,0.1706501990556717,4506,,
0.001,317899,,318000,48.8278923034668,,,,0.22949163615703583,,-49.014001480000005,100.0
,,-40.37767413,318000,,100.0,3180,70,,4513,,
0.001,318299,-40.26458975,318400,49.5551643371582,100.0,3184,70,0.1923157125711441,4515,,
0.001,318399,,318500,48.64013671875,,,,0.21018032729625702,,-49.9417096,100.0
0.001,318699,-40.44318963,318800,49.29783248901367,100.0,3188,70,0.1385802924633026,4522,,
0.001,318899,,319000,48.583797454833984,,,,0.1815425455570221,,-44.54337108,100.0
0.001,319099,-40.850086420000004,319200,49.262474060058594,100.0,3192,70,0.14168596267700195,4529,,
0.001,319399,,319500,48.98907470703125,,,,0.12582147121429443,,-44.416437140000006,100.0
0.001,319499,-40.75452709999999,319600,48.77918243408203,100.0,3196,70,0.15060076117515564,4535,,
0.001,319899,,320000,48.50538635253906,,,,0.13270846009254456,,-42.7889868,100.0
,,-40.79764679,320000,,100.0,3200,70,,4542,,
0.001,320299,-40.825852250000004,320400,49.81285858154297,100.0,3204,70,0.12851712107658386,4544,,
0.001,320399,,320500,48.63352966308594,,,,0.1310572624206543,,-42.85650288000001,100.0
0.001,320699,-40.66220646000001,320800,48.36564636230469,100.0,3208,70,0.12165747582912445,4551,,
0.001,320899,,321000,48.858619689941406,,,,0.1391640454530716,,-41.34392358,100.0
0.001,321099,-40.603219720000006,321200,48.38057327270508,100.0,3212,70,0.09516129642724991,4557,,
0.001,321399,,321500,48.80872344970703,,,,0.14516663551330566,,-44.66357182000001,100.0
0.001,321499,-40.37243415999999,321600,48.64539337158203,100.0,3216,70,0.12186143547296524,4564,,
0.001,321899,,322000,48.531410217285156,,,,0.09243503957986832,,-41.08606952,100.0
,,-40.566059010000004,322000,,100.0,3220,70,,4570,,
0.001,322299,-40.160038199999995,322400,48.60032653808594,100.0,3224,70,0.09067560732364655,4573,,
0.001,322399,,322500,48.14729309082031,,,,0.07069626450538635,,-40.222162440000005,100.0
0.001,322699,-40.229278879999995,322800,48.35772705078125,100.0,3228,70,0.07258373498916626,4579,,
0.001,322899,,323000,47.77417755126953,,,,0.07175007462501526,,-39.670002520000004,100.0
0.001,323099,-40.43681438000001,323200,48.124908447265625,100.0,3232,70,0.06440098583698273,4586,,
0.001,323399,,323500,48.20879364013672,,,,0.07477398216724396,,-41.24675972,100.0
0.001,323499,-40.42521854,323600,48.379520416259766,100.0,3236,70,0.05671122670173645,4592,,
0.001,323899,,324000,47.88134765625,,,,0.0764056146144867,,-40.06094064,100.0
,,-40.30067537,324000,,100.0,3240,70,,4599,,
0.001,324299,-40.15741489,324400,48.14946365356445,100.0,3244,70,0.06357273459434509,4601,,
0.001,324399,,324500,48.12226486206055,,,,0.07270435988903046,,-40.16031888,100.0
0.001,324699,-40.05778787999999,324800,47.73223876953125,100.0,3248,70,0.06494364142417908,4608,,
0.001,324899,,325000,48.0399055480957,,,,0.06281797587871552,,-39.692085399999996,100.0
0.001,325099,-40.19544552999999,325200,48.26488494873047,100.0,3252,70,0.06544463336467743,4614,,
0.001,325399,,325500,47.860618591308594,,,,0.06722438335418701,,-40.58100334,100.0
0.001,325499,-39.967574799999994,325600,48.38969421386719,100.0,3256,70,0.05650796741247177,4620,,
0.001,325899,,326000,48.76716232299805,,,,0.06278106570243835,,-39.05310356,100.0
,,-39.78369915,326000,,100.0,3260,70,,4627,,
