time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,,,,,570500,0.0003,-410.41497802734375,34.85285186767578,570399,1.893065094947815,0.021627698093652725,5178.94014994,1000.0
,,,,,571000,0.0003,-407.6798095703125,42.96919631958008,570899,6.1096673011779785,0.021231327205896378,4888.37077252,948.08
,,,,,571500,0.0003,-414.4670104980469,42.76709747314453,571399,-3.657344102859497,0.021181626245379448,5328.084531259999,1000.0
,,,,,572000,0.0003,-419.57989501953125,40.0743408203125,571899,4.158356189727783,0.021174734458327293,4681.21987002,940.06
51746,4586.87261327,2012,11,892.14,572357,0.0003,-411.62548828125,34.22090530395508,572256,-0.7144496440887451,0.020697278901934624,,
,,,,,572500,0.0003,-400.4370422363281,45.29571533203125,572399,5.568134307861328,0.020586146041750908,5085.608774900001,964.74
,,,,,573000,0.0003,-414.4166259765625,35.5291862487793,572899,1.5621939897537231,0.021978100761771202,5246.206359260001,986.68
,,,,,573500,0.0003,-419.1629638671875,30.48345947265625,573399,5.797631740570068,0.021997887641191483,4853.93270594,922.22
,,,,,574000,0.0003,-417.0703125,50.72751998901367,573899,-3.5166397094726562,0.02177843078970909,4735.54413466,892.76
,,,,,574500,0.0003,-411.3279113769531,31.574111938476562,574399,1.6595497131347656,0.022186871618032455,4930.637141,930.08
,,,,,575000,0.0003,-423.44647216796875,36.808189392089844,574899,-1.0838112831115723,0.021703364327549934,5065.03540264,984.2
,,,,,575500,0.0003,-408.79913330078125,39.79865646362305,575399,0.737847089767456,0.021439481526613235,5178.23151314,989.68
,,,,,576000,0.0003,-418.453857421875,35.209293365478516,575899,-1.2066326141357422,0.020959803834557533,5239.53337592,1000.0
52336,4707.91725756,2016,11,913.88,576357,0.0003,-422.1936340332031,33.811767578125,576256,-3.356417655944824,0.021655594930052757,,
,,,,,576500,0.0003,-421.92889404296875,29.418298721313477,576399,-1.2626869678497314,0.021865535527467728,5145.33709566,1000.0
,,,,,577000,0.0003,-429.57452392578125,41.62797546386719,576899,-6.687355041503906,0.021196721121668816,4895.610581059999,972.66
,,,,,577500,0.0003,-416.2916564941406,46.933467864990234,577399,6.147102355957031,0.021320808678865433,5195.99691164,1000.0
,,,,,578000,0.0003,-426.7005615234375,30.982582092285156,577899,-4.748315811157227,0.020533258095383644,5173.1662172,986.32
,,,,,578500,0.0003,-421.1140441894531,29.905826568603516,578399,0.8495519161224365,0.021243063732981682,5091.56237872,1000.0
,,,,,579000,0.0003,-424.6496887207031,38.70672607421875,578899,-6.396568298339844,0.02044178545475006,5057.77688738,963.88
,,,,,579500,0.0003,-414.0875244140625,34.057071685791016,579399,0.4078181982040405,0.020877955481410027,5299.23070524,1000.0
52863,4696.91042021,2020,10,911.19,579508,0.0003,-418.1883850097656,42.003334045410156,579407,2.7678403854370117,0.020883461460471153,,
,,,,,580000,0.0003,-409.320068359375,43.03081512451172,579899,2.909318208694458,0.02052433043718338,5178.23623074,1000.0
,,,,,580500,0.0003,-420.1280822753906,34.6405029296875,580399,0.09611678123474121,0.020954331383109093,5283.413393059999,1000.0
,,,,,581000,0.0003,-420.5687255859375,37.86915588378906,580899,-0.6883532404899597,0.021183544769883156,5357.78290576,988.44
,,,,,581500,0.0003,-425.2625427246094,23.733116149902344,581399,-8.389423370361328,0.021668538451194763,5312.009618559999,989.44
,,,,,582000,0.0003,-412.3111877441406,34.386016845703125,581899,0.7702817916870117,0.02103588543832302,5438.628741479999,1000.0
,,,,,582500,0.0003,-410.73712158203125,35.501792907714844,582399,0.7287718653678894,0.021181505173444748,5240.20797614,995.5
,,,,,583000,0.0003,-423.1311340332031,23.555870056152344,582899,-4.1923136711120605,0.020888255909085274,5126.12612106,1000.0
53395,4699.79614712,2024,10,910.03,583392,0.0003,-423.9979248046875,43.04328918457031,583291,0.8087514638900757,0.02062009833753109,,
,,,,,583500,0.0003,-418.6632385253906,31.219860076904297,583399,-0.8303587436676025,0.020811330527067184,5259.089377959999,1000.0
,,,,,584000,0.0003,-429.0502624511719,25.601524353027344,583899,-1.7647955417633057,0.021919863298535347,3668.4935732799995,724.76
,,,,,584500,0.0003,-426.20379638671875,35.839080810546875,584399,3.71559739112854,0.022586949169635773,4240.67797876,847.76
,,,,,585000,0.0003,-418.7634582519531,38.56721878051758,584899,1.3784267902374268,0.022161822766065598,5300.20395286,1000.0
,,,,,585500,0.0003,-420.51422119140625,37.493919372558594,585399,-4.730776309967041,0.02180243469774723,5361.48673956,1000.0
,,,,,586000,0.0003,-414.74591064453125,36.245880126953125,585899,-3.0206563472747803,0.020940888673067093,5270.93662286,978.7
,,,,,586500,0.0003,-427.05462646484375,30.351245880126953,586399,-4.003562927246094,0.021711232140660286,5220.212353480001,1000.0
,,,,,587000,0.0003,-411.6760559082031,32.77948760986328,586899,-0.2863473892211914,0.02061941660940647,4838.8130185,917.32
53971,4743.93047747,2028,10,917.19,587392,0.0003,-419.42144775390625,31.74040985107422,587291,0.4403653144836426,0.020331015810370445,,
,,,,,587500,0.0003,-418.5218505859375,40.692718505859375,587399,-0.5844271183013916,0.020217692479491234,4911.291240380001,983.32
,,,,,588000,0.0003,-411.3564147949219,56.218162536621094,587899,5.0399489402771,0.020771143957972527,5111.83494402,966.22
,,,,,588500,0.0003,-426.1348571777344,43.57902526855469,588399,1.3401731252670288,0.0213793758302927,5222.69786586,1000.0
,,,,,589000,0.0003,-426.74346923828125,33.99173355102539,588899,2.891335964202881,0.020975101739168167,5225.632557280001,1000.0
,,,,,589500,0.0003,-414.296875,32.321563720703125,589399,-2.6495628356933594,0.021155301481485367,5006.455352680001,973.9
,,,,,590000,0.0003,-427.04766845703125,32.75423812866211,589899,4.576033592224121,0.021534355357289314,5085.65769668,1000.0
,,,,,590500,0.0003,-428.325927734375,30.9595947265625,590399,-2.2938952445983887,0.021743571385741234,4979.2858800799995,983.5
,,,,,591000,0.0003,-429.28204345703125,24.392724990844727,590899,-6.507534503936768,0.02022506296634674,5270.315100280001,1000.0
54581,4771.4677468,2032,10,921.22,591392,0.0003,-408.82843017578125,47.959503173828125,591291,6.562584400177002,0.020487697795033455,,
,,,,,591500,0.0003,-421.564697265625,36.08110809326172,591399,-3.178637742996216,0.020437808707356453,4998.17127816,983.04
,,,,,592000,0.0003,-421.752685546875,26.20176887512207,591899,2.4865574836730957,0.020625680685043335,5316.0896839,1000.0
,,,,,592500,0.0003,-428.710205078125,23.08795166015625,592399,-5.779360294342041,0.020684437826275826,5368.001293660001,1000.0
,,,,,593000,0.0003,-427.9642028808594,37.498680114746094,592899,5.296969890594482,0.020258918404579163,5232.174440000001,1000.0
,,,,,593500,0.0003,-422.728759765625,33.34733200073242,593399,-0.6596563458442688,0.019864914938807487,4267.99235116,821.18
,,,,,594000,0.0003,-425.71234130859375,29.211395263671875,593899,0.46440768241882324,0.02079860121011734,5240.634046160001,1000.0
,,,,,594500,0.0003,-428.2906494140625,37.53416442871094,594399,-1.5713269710540771,0.02171831950545311,5207.303146959999,1000.0
,,,,,595000,0.0003,-429.49273681640625,30.554807662963867,594899,-0.07396972179412842,0.020426401868462563,4910.94185016,962.74
55185,4819.3671589,2036,10,929.67,595392,0.0003,-413.03564453125,26.08080291748047,595291,-2.579714298248291,0.020859237760305405,,
,,,,,595500,0.0003,-419.0521240234375,57.87747573852539,595399,11.271430969238281,0.020928271114826202,4210.951172339999,838.16
,,,,,596000,0.0003,-420.8822937011719,37.22111511230469,595899,3.4736733436584473,0.020383933559060097,5263.6806312399995,1000.0
,,,,,596500,0.0003,-415.71075439453125,39.893375396728516,596399,0.5564670562744141,0.020330853760242462,5322.717805099999,1000.0
,,,,,597000,0.0003,-426.19598388671875,32.37879943847656,596899,-1.7506736516952515,0.020808640867471695,4993.66077496,952.94
,,,,,597500,0.0003,-419.3067932128906,48.95533752441406,597399,2.2093935012817383,0.021892478689551353,5170.84696118,980.52
,,,,,598000,0.0003,-422.52752685546875,33.44858169555664,597899,-0.3304262161254883,0.021589593961834908,5059.69843182,970.44
,,,,,598500,0.0003,-420.0194396972656,46.34721374511719,598399,-1.7825556993484497,0.02162056230008602,4933.005905360001,949.58
,,,,,599000,0.0003,-420.6248779296875,41.3353271484375,598899,-2.968095064163208,0.02063731662929058,5026.16986894,960.54
55772,4862.593956839999,2040,10,936.98,599392,0.0003,-424.223876953125,30.76621437072754,599291,-5.426686763763428,0.020265284925699234,,
,,,,,599500,0.0003,-425.0322265625,42.031410217285156,599399,6.505404472351074,0.020565586164593697,4337.3487141000005,856.28
,,,,,600000,0.0003,-424.661865234375,37.319740295410156,599899,-1.2021087408065796,0.02048667147755623,5231.2427185999995,1000.0
,,,,,600500,0.0003,-408.13568115234375,37.186466217041016,600399,1.2429966926574707,0.01999453455209732,5353.192524479999,988.98
,,,,,601000,0.0003,-432.2351379394531,68.2222671508789,600899,-1.502404808998108,0.020280510187149048,5172.19015652,1000.0
,,,,,601500,0.0003,-413.9361572265625,41.49796676635742,601399,5.864980697631836,0.02033170312643051,5160.92956288,984.48
,,,,,602000,0.0003,-414.1944580078125,36.1535530090332,601899,9.000519752502441,0.02048822119832039,5148.2141,975.54
,,,,,602500,0.0003,-410.06768798828125,35.89781951904297,602399,15.530133247375488,0.020698754116892815,4989.3948406,962.64
56283,4860.69935399,2044,10,935.52,602548,0.0003,-426.87310791015625,28.96491241455078,602447,0.42432212829589844,0.021036256104707718,,
,,,,,603000,0.0003,-425.97674560546875,36.49072265625,602899,1.3674945831298828,0.020930329337716103,5248.612182,984.8
,,,,,603500,0.0003,-428.5899963378906,25.982160568237305,603399,-2.1701905727386475,0.021070649847388268,5219.10008744,976.24
,,,,,604000,0.0003,-412.93743896484375,42.63777160644531,603899,3.8567800521850586,0.020752783864736557,5309.9632275,994.92
,,,,,604500,0.0003,-422.06072998046875,25.549665451049805,604399,-4.500454902648926,0.0209718756377697,4987.4599248,911.92
,,,,,605000,0.0003,-418.01177978515625,34.81340026855469,604899,3.4836432933807373,0.020798973739147186,5067.137059420001,941.38
,,,,,605500,0.0003,-423.070556640625,39.908424377441406,605399,-3.294201135635376,0.020905589684844017,5259.277419460001,1000.0
,,,,,606000,0.0003,-421.0045166015625,41.27449417114258,605899,0.5684394836425781,0.020572496578097343,4805.076637460001,945.64
,,,,,606500,0.0003,-434.3090515136719,23.453937530517578,606399,-6.502964973449707,0.020917685702443123,5337.90054728,995.22
56867,4913.63120127,2048,10,944.28,606548,0.0003,-427.9194641113281,34.47930908203125,606447,-7.338879108428955,0.020806126296520233,,
,,,,,607000,0.0003,-418.05242919921875,33.17655563354492,606899,1.541480302810669,0.02071552537381649,5229.28362742,993.82
,,,,,607500,0.0003,-417.89422607421875,33.52442169189453,607399,5.332831382751465,0.020999088883399963,5040.75312236,950.58
,,,,,608000,0.0003,-422.61334228515625,31.91006088256836,607899,4.052213668823242,0.02094406820833683,5091.059070699999,966.84
,,,,,608500,0.0003,-423.528564453125,42.738285064697266,608399,10.255598068237305,0.021959349513053894,4988.3401953600005,959.38
,,,,,609000,0.0003,-420.422607421875,27.72258186340332,608899,5.029632091522217,0.021706795319914818,5219.22595276,982.98
,,,,,609500,0.0003,-415.2926330566406,48.46587371826172,609399,2.1805639266967773,0.021488165482878685,5261.18843468,997.6
,,,,,610000,0.0003,-428.95013427734375,28.50057601928711,609899,-0.8478115797042847,0.021459409967064857,5333.971462900001,1000.0
,,,,,610500,0.0003,-424.91461181640625,37.216976165771484,610399,1.8877297639846802,0.02010231837630272,5273.24124402,989.7
57453,4924.02364745,2052,10,944.28,610548,0.0003,-429.27197265625,27.62765121459961,610447,-5.433879852294922,0.019977234303951263,,
,,,,,611000,0.0003,-432.62774658203125,61.928253173828125,610899,-3.962158203125,0.019978510215878487,5242.81817212,1000.0
,,,,,611500,0.0003,-432.9178771972656,23.317020416259766,611399,-2.2277402877807617,0.01949494332075119,5227.48805398,990.14
,,,,,612000,0.0003,-422.61181640625,34.00642395019531,611899,-4.47340202331543,0.020323894917964935,5318.710569700001,1000.0
,,,,,612500,0.0003,-420.1899108886719,43.25536346435547,612399,6.4110589027404785,0.020531516522169113,4223.22603028,803.96
,,,,,613000,0.0003,-421.7509765625,34.316993713378906,612899,3.977097272872925,0.02124769799411297,5007.07191358,966.64
,,,,,613500,0.0003,-431.8968811035156,34.514793395996094,613399,-3.082047462463379,0.022021139040589333,5278.139070360001,984.62
,,,,,614000,0.0003,-428.78045654296875,26.55547523498535,613899,-1.819648265838623,0.02084769308567047,5277.96584662,995.14
57965,4917.360113810001,2056,10,942.16,614336,0.0003,-422.76812744140625,33.563663482666016,614235,7.953497409820557,0.021829448640346527,,
,,,,,614500,0.0003,-429.1470947265625,34.84852981567383,614399,-8.401010513305664,0.021761059761047363,5072.96987362,965.48
,,,,,615000,0.0003,-417.6419372558594,36.67278289794922,614899,-9.533707618713379,0.020601194351911545,5299.89777978,995.06
,,,,,615500,0.0003,-417.84356689453125,36.20018005371094,615399,8.209163665771484,0.021433448418974876,4815.59977822,942.84
,,,,,616000,0.0003,-422.13677978515625,45.39421081542969,615899,-1.084679126739502,0.02156069129705429,5205.34076016,984.34
,,,,,616500,0.0003,-434.7608337402344,29.976001739501953,616399,-3.038454055786133,0.020126473158597946,5064.53608246,954.16
,,,,,617000,0.0003,-408.5927734375,35.39313507080078,616899,6.508296966552734,0.020491117611527443,4831.2452178,935.16
,,,,,617500,0.0003,-422.4657287597656,33.70598220825195,617399,0.3841402530670166,0.020882518962025642,5043.18569018,978.46
,,,,,618000,0.0003,-422.8597717285156,32.39662170410156,617899,3.9441654682159424,0.020426403731107712,5173.21131622,987.66
58550,4963.1143433100015,2060,10,950.55,618336,0.0003,-417.65997314453125,30.592220306396484,618235,-2.892082929611206,0.021094394847750664,,
,,,,,618500,0.0003,-423.07830810546875,28.061779022216797,618399,-2.173659086227417,0.020575305446982384,3928.1919054199993,785.88
,,,,,619000,0.0003,-433.852294921875,43.65667724609375,618899,0.9270535707473755,0.01979735679924488,4558.57460074,885.22
,,,,,619500,0.0003,-428.73333740234375,22.636531829833984,619399,4.312003135681152,0.01994805783033371,5240.0375599,995.46
,,,,,620000,0.0003,-438.2063293457031,23.680315017700195,619899,-4.310979843139648,0.02027280069887638,5153.15688406,952.34
,,,,,620500,0.0003,-431.2313232421875,30.31096649169922,620399,-0.21609032154083252,0.02064185030758381,5303.9538983600005,1000.0
,,,,,621000,0.0003,-434.0340270996094,32.315025329589844,620899,-2.6402206420898438,0.01976240612566471,5199.7771235,976.66
,,,,,621500,0.0003,-424.69024658203125,33.34391784667969,621399,3.24544095993042,0.019680127501487732,5160.053701180001,986.7
,,,,,622000,0.0003,-418.683837890625,62.536399841308594,621899,3.744565486907959,0.01941876858472824,4724.8885541,922.38
59121,5007.484943700001,2064,10,958.87,622336,0.0003,-428.8838806152344,44.339595794677734,622235,-6.789862632751465,0.020231448113918304,,
,,,,,622500,0.0003,-431.29010009765625,36.21515655517578,622399,-1.6807531118392944,0.02016681618988514,5141.8397678,965.84
,,,,,623000,0.0003,-432.65997314453125,30.005746841430664,622899,3.015052318572998,0.020176030695438385,5202.00960054,983.64
,,,,,623500,0.0003,-432.94439697265625,49.139366149902344,623399,-7.652482032775879,0.02049867808818817,5294.21966814,1000.0
,,,,,624000,0.0003,-416.49884033203125,37.88859939575195,623899,0.8805667161941528,0.020234782248735428,5341.35165204,993.18
,,,,,624500,0.0003,-430.8869323730469,41.202388763427734,624399,-0.20728850364685059,0.01957249455153942,5352.27837768,1000.0
,,,,,625000,0.0003,-433.69586181640625,26.749645233154297,624899,-0.7791831493377686,0.018701279535889626,5494.536083639999,992.48
,,,,,625500,0.0003,-427.61834716796875,28.976221084594727,625399,-3.0931715965270996,0.0198719073086977,5202.61042334,948.74
,,,,,626000,0.0003,-422.898193359375,34.58794403076172,625899,-0.5798616409301758,0.01940084993839264,5230.985121659999,969.92
59696,5039.01140374,2068,10,964.1,626007,0.0003,-423.01397705078125,42.07608413696289,625906,1.0454106330871582,0.01938919723033905,,
,,,,,626500,0.0003,-430.5452880859375,37.52222442626953,626399,3.958885431289673,0.02001318894326687,4706.910263819999,864.42
,,,,,627000,0.0003,-415.15972900390625,29.64478302001953,626899,6.522025108337402,0.020342599600553513,4122.20666056,761.02
,,,,,627500,0.0003,-421.33795166015625,33.2602424621582,627399,-0.9660056829452515,0.020403660833835602,4769.6907101199995,926.04
,,,,,628000,0.0003,-442.0835876464844,25.84884262084961,627899,-11.640334129333496,0.020502587780356407,5395.808035240001,1000.0
,,,,,628500,0.0003,-431.74127197265625,28.117185592651367,628399,1.238682508468628,0.020111896097660065,5184.04165886,980.24
,,,,,629000,0.0003,-419.158203125,29.891048431396484,628899,2.2342240810394287,0.02055412530899048,5133.64927048,979.38
,,,,,629500,0.0003,-418.0386962890625,41.56846618652344,629399,1.4426084756851196,0.019742298871278763,3827.3376697199997,759.14
,,,,,630000,0.0003,-425.98211669921875,36.57255935668945,629899,4.963094234466553,0.019908219575881958,5191.04854578,982.2
60251,5086.36162262,2072,10,972.89,630007,0.0003,-427.675537109375,33.58850860595703,629906,4.032456398010254,0.019949300214648247,,
