time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,0.0014302569907158613,,22.417070388793945,1691000,1690899,,,0.007509310729801655,-0.6202235817909241,0.0003,100.0,-27.837422059999998
46732,-28.86615941,0.001367388991639018,36,22.471641540527344,1691200,1691099,16912,100.0,0.007442212197929621,-0.810377299785614,0.0003,,
,,0.0011957474052906036,,22.976505279541016,1691500,1691399,,,0.007363492157310247,0.7336004972457886,0.0003,100.0,-27.874155860000002
46744,-28.74970789,0.0010483305668458343,36,22.908035278320312,1691600,1691499,16916,100.0,0.007419510744512081,0.48933473229408264,0.0003,,
,,0.0013534319587051868,,22.6731014251709,1692000,1691899,,,0.0075325677171349525,-0.4904015064239502,0.0003,100.0,-27.850534719999995
46757,-28.887919229999998,,36,,1692000,,16920,100.0,,,,,
46762,-28.943058070000003,0.0016632868209853768,36,22.439577102661133,1692400,1692299,16924,100.0,0.007390179205685854,0.8796213269233704,0.0003,,
,,0.0031510479748249054,,22.751121520996094,1692500,1692399,,,0.007395273074507713,0.45623713731765747,0.0003,100.0,-27.8690689
46775,-29.007235039999998,0.0014532040804624557,36,22.875619888305664,1692800,1692699,16928,100.0,0.007189768832176924,-1.3676917552947998,0.0003,,
,,0.0010471724672243,,23.392789840698242,1693000,1692899,,,0.007224072236567736,0.15136495232582092,0.0003,100.0,-27.8226901
46787,-29.041009799999998,0.0010272364597767591,36,22.533145904541016,1693200,1693099,16932,100.0,0.00732791842892766,0.4369685649871826,0.0003,,
,,0.0018637258326634765,,22.53437614440918,1693500,1693399,,,0.0074770464561879635,-0.7296265959739685,0.0003,100.0,-27.825345000000002
46800,-29.15250555,0.001758256577886641,36,22.618505477905273,1693600,1693499,16936,100.0,0.007407339755445719,-0.6387981176376343,0.0003,,
,,0.0015652254223823547,,23.019573211669922,1694000,1693899,,,0.007476878818124533,-0.8083629608154297,0.0003,100.0,-27.758119939999997
46813,-29.37943466,,36,,1694000,,16940,100.0,,,,,
46818,-29.428612579999996,0.0008732120040804148,36,22.94680404663086,1694400,1694299,16944,100.0,0.007593000307679176,1.216773509979248,0.0003,,
,,0.0011489114258438349,,22.5130615234375,1694500,1694399,,,0.007633961737155914,0.8014360070228577,0.0003,100.0,-27.74474936
46830,-29.43054203,0.0014406177215278149,36,22.738386154174805,1694800,1694699,16948,100.0,0.007314321119338274,-0.8401281833648682,0.0003,,
,,0.0014895559288561344,,23.27724838256836,1695000,1694899,,,0.007074141409248114,0.037776052951812744,0.0003,100.0,-27.85414558
46843,-29.395041399999997,0.0015737211797386408,36,22.71621322631836,1695200,1695099,16952,100.0,0.007257469929754734,1.9146556854248047,0.0003,,
,,0.0010113047901540995,,22.91024398803711,1695500,1695399,,,0.007274748757481575,0.909596860408783,0.0003,100.0,-27.84561624
46856,-29.4779956,0.0009635588503442705,36,22.14902687072754,1695600,1695499,16956,100.0,0.007393351756036282,0.5056164264678955,0.0003,,
,,0.0013882466591894627,,23.03128433227539,1696000,1695899,,,0.007453360594809055,0.6449625492095947,0.0003,100.0,-27.83505724
46869,-29.474184450000003,,36,,1696000,,16960,100.0,,,,,
46874,-29.61507471,0.0017847956623882055,36,23.223262786865234,1696400,1696299,16964,100.0,0.007481119595468044,0.2800723612308502,0.0003,,
,,0.0012501983437687159,,22.742290496826172,1696500,1696399,,,0.007560127414762974,-0.6437727808952332,0.0003,100.0,-27.85540342
46886,-29.665910359999998,0.0011313651921227574,36,23.168567657470703,1696800,1696699,16968,100.0,0.0072734784334897995,-1.6779401302337646,0.0003,,
,,0.001365414122119546,,22.369306564331055,1697000,1696899,,,0.007203824818134308,0.45402324199676514,0.0003,100.0,-27.812974699999998
46899,-29.830029930000002,0.001016962225548923,36,22.70370864868164,1697200,1697099,16972,100.0,0.007417936343699694,0.21180987358093262,0.0003,,
,,0.001434909412637353,,22.44246482849121,1697500,1697399,,,0.007432452868670225,-1.1025524139404297,0.0003,100.0,-27.809849800000002
46912,-29.90886514,0.001180000021122396,36,23.075180053710938,1697600,1697499,16976,100.0,0.0073687429539859295,0.8988527655601501,0.0003,,
,,0.0010954785393550992,,22.62940216064453,1698000,1697899,,,0.007545894477516413,0.1609761267900467,0.0003,100.0,-27.868740959999997
46924,-29.851251759999997,,36,,1698000,,16980,100.0,,,,,
46930,-29.87102432,0.001950697973370552,36,22.69175910949707,1698400,1698299,16984,100.0,0.007392512634396553,-0.8404842615127563,0.0003,,
,,0.0010853084968402982,,22.360570907592773,1698500,1698399,,,0.007447715383023024,-0.16083559393882751,0.0003,100.0,-28.08163128
46942,-29.944757959999997,0.0012805211590602994,36,22.752578735351562,1698800,1698699,16988,100.0,0.007658766116946936,-0.8209869861602783,0.0003,,
,,0.0012779785320162773,,22.804624557495117,1699000,1698899,,,0.007515454199165106,0.10759219527244568,0.0003,100.0,-27.805377579999995
46955,-29.89186141,0.0008978865225799382,36,22.900863647460938,1699200,1699099,16992,100.0,0.007474975194782019,0.28974926471710205,0.0003,,
,,0.0036207884550094604,,22.862995147705078,1699500,1699399,,,0.007232664618641138,-0.29804110527038574,0.0003,100.0,-31.32223164
46967,-29.842724880000002,0.0012440758291631937,36,22.736095428466797,1699600,1699499,16996,100.0,0.007374683395028114,0.09742188453674316,0.0003,,
,,0.001414929167367518,,22.873462677001953,1700000,1699899,,,0.007348132785409689,0.4446258544921875,0.0003,100.0,-27.817221460000006
46980,-29.946538649999997,,36,,1700000,,17000,100.0,,,,,
46985,-30.112199900000004,0.001461648615077138,36,22.503643035888672,1700400,1700299,17004,100.0,0.0074751535430550575,-1.3258159160614014,0.0003,,
,,0.0008756729075685143,,22.552188873291016,1700500,1700399,,,0.007498748134821653,1.3527029752731323,0.0003,100.0,-27.84498522
46998,-30.084705050000004,0.0011694252025336027,36,22.52497100830078,1700800,1700699,17008,100.0,0.007478209212422371,-0.3191430866718292,0.0003,,
,,0.0013635852374136448,,22.72694969177246,1701000,1700899,,,0.007501787971705198,0.9028021097183228,0.0003,100.0,-27.887472239999997
47010,-30.036384349999995,0.0015046678017824888,36,22.687088012695312,1701200,1701099,17012,100.0,0.007317509036511183,-1.2132489681243896,0.0003,,
,,0.0011591250076889992,,22.771282196044922,1701500,1701399,,,0.0075074960477650166,1.184815526008606,0.0003,100.0,-27.75747494
47023,-30.144490619999996,0.0012384612346068025,36,22.866151809692383,1701600,1701499,17016,100.0,0.0075104208663105965,-0.03710688650608063,0.0003,,
,,0.000928362482227385,,22.309261322021484,1702000,1701899,,,0.007430294528603554,-0.6244534254074097,0.0003,100.0,-28.009346120000004
47036,-30.23799806,,36,,1702000,,17020,100.0,,,,,
47041,-30.22241287,0.0017372476868331432,36,22.769775390625,1702400,1702299,17024,100.0,0.007539898622781038,-0.9407854080200195,0.0003,,
,,0.0013850575778633356,,22.750232696533203,1702500,1702399,,,0.007262500002980232,-0.8173474073410034,0.0003,100.0,-27.81842632
47053,-30.268946939999996,0.002510911552235484,36,22.791332244873047,1702800,1702699,17028,100.0,0.007370995357632637,0.5858291983604431,0.0003,,
,,0.001222808612510562,,22.834976196289062,1703000,1702899,,,0.00758636649698019,0.5550445318222046,0.0003,100.0,-27.851546520000007
47066,-30.327892770000002,0.0015820679254829884,36,22.674259185791016,1703200,1703099,17032,100.0,0.007489313837140799,0.6398888826370239,0.0003,,
,,0.0009633563458919525,,22.550281524658203,1703500,1703399,,,0.007420840673148632,0.9613767862319946,0.0003,100.0,-27.870348560000004
47078,-30.285464579999992,0.0017952092457562685,36,22.84382438659668,1703600,1703499,17036,100.0,0.007573354989290237,1.3112622499465942,0.0003,,
,,0.0014346633106470108,,22.670608520507812,1704000,1703899,,,0.007570946589112282,-0.6217728853225708,0.0003,100.0,-27.923706600000006
47091,-30.22768913,,36,,1704000,,17040,100.0,,,,,
47096,-30.102942889999994,0.0014993250370025635,36,22.734638214111328,1704400,1704299,17044,100.0,0.007482689339667559,0.4753448963165283,0.0003,,
,,0.0011378192575648427,,22.392446517944336,1704500,1704399,,,0.007492664270102978,-0.7005110383033752,0.0003,100.0,-27.880757699999993
47108,-30.314508259999997,0.0012528293300420046,36,22.396650314331055,1704800,1704699,17048,100.0,0.007564375177025795,-0.32899439334869385,0.0003,,
,,0.0012329354649409652,,22.96900177001953,1705000,1704899,,,0.007528800517320633,0.09427784383296967,0.0003,100.0,-27.882603739999993
47121,-30.45413846,0.0012230882421135902,36,22.816665649414062,1705200,1705099,17052,100.0,0.007470553275197744,0.7649383544921875,0.0003,,
,,0.0017418299103155732,,23.036354064941406,1705500,1705399,,,0.007479917258024216,-0.9801262021064758,0.0003,100.0,-27.79316828
47133,-30.37494429,0.0014622211456298828,36,23.039051055908203,1705600,1705499,17056,100.0,0.007480081170797348,-1.5077449083328247,0.0003,,
,,0.0011006228160113096,,23.0017032623291,1706000,1705899,,,0.007325381971895695,0.5200649499893188,0.0003,100.0,-27.87509584
47146,-30.476360380000003,,36,,1706000,,17060,100.0,,,,,
47151,-30.236630459999997,0.001081419875845313,36,22.370304107666016,1706400,1706299,17064,100.0,0.007521900348365307,0.2418963462114334,0.0003,,
,,0.0015217894688248634,,22.869964599609375,1706500,1706399,,,0.007553332019597292,-0.9584399461746216,0.0003,100.0,-27.78792276
47163,-30.218900000000005,0.001882096752524376,36,22.657878875732422,1706800,1706699,17068,100.0,0.007345634512603283,-0.09257614612579346,0.0003,,
,,0.0017503658309578896,,22.577381134033203,1707000,1706899,,,0.007526683621108532,0.17209888994693756,0.0003,100.0,-27.717512359999997
47176,-30.06557944,0.0017176747787743807,36,22.953128814697266,1707200,1707099,17072,100.0,0.007476586848497391,-0.8846689462661743,0.0003,,
,,0.0015095917042344809,,22.793001174926758,1707500,1707399,,,0.007486625574529171,-0.8537254929542542,0.0003,100.0,-27.782907040000005
47189,-30.053144229999994,0.0014529204927384853,36,23.131568908691406,1707600,1707499,17076,100.0,0.007449256256222725,0.21125787496566772,0.0003,,
,,0.0016701590502634645,,22.900127410888672,1708000,1707899,,,0.0074663725681602955,-0.33243536949157715,0.0003,100.0,-27.950310659999996
47201,-30.126127779999997,,36,,1708000,,17080,100.0,,,,,
47206,-30.0909199,0.0014865337871015072,36,22.533594131469727,1708400,1708299,17084,100.0,0.007431726437062025,0.5521080493927002,0.0003,,
,,0.0012061711167916656,,22.374069213867188,1708500,1708399,,,0.007601749151945114,1.782895565032959,0.0003,100.0,-27.829496799999998
47219,-30.05014889,0.0011692356783896685,36,22.738052368164062,1708800,1708699,17088,100.0,0.007560693193227053,-0.5058435201644897,0.0003,,
,,0.0011701075127348304,,22.618104934692383,1709000,1708899,,,0.007459258660674095,0.7972742915153503,0.0003,100.0,-27.80183978
47231,-30.126875109999997,0.0015091275563463569,36,22.981782913208008,1709200,1709099,17092,100.0,0.007361476309597492,-0.5771733522415161,0.0003,,
,,0.0014717592857778072,,22.716571807861328,1709500,1709399,,,0.007461098022758961,-0.6358867883682251,0.0003,100.0,-27.882740200000004
47244,-30.150841770000003,0.0014884218107908964,36,22.713058471679688,1709600,1709499,17096,100.0,0.0073022181168198586,-0.10966670513153076,0.0003,,
,,0.002819070592522621,,22.79814910888672,1710000,1709899,,,0.0075299497693777084,0.45075684785842896,0.0003,100.0,-27.80401254
47256,-30.130629199999994,,36,,1710000,,17100,100.0,,,,,
47262,-30.08364134,0.0014226535568013787,36,22.872028350830078,1710400,1710299,17104,100.0,0.007511219475418329,-0.8696967363357544,0.0003,,
,,0.0015622902428731322,,22.77324867248535,1710500,1710399,,,0.007488810922950506,-0.6394129991531372,0.0003,100.0,-27.737299039999996
47274,-30.055697350000006,0.002721973229199648,36,22.792768478393555,1710800,1710699,17108,100.0,0.007713282015174627,-0.328795462846756,0.0003,,
,,0.0010995802003890276,,22.583223342895508,1711000,1710899,,,0.007380294147878885,0.3093860149383545,0.0003,100.0,-27.810291839999994
47287,-30.360829400000004,0.0013674558140337467,36,23.673526763916016,1711200,1711099,17112,100.0,0.007156791631132364,-0.115629181265831,0.0003,,
,,0.0013136211782693863,,22.65157699584961,1711500,1711399,,,0.007385518867522478,0.10305225849151611,0.0003,100.0,-27.843630919999995
47299,-30.27399074,0.0016788484062999487,36,22.658525466918945,1711600,1711499,17116,100.0,0.007531946524977684,0.21133124828338623,0.0003,,
,,0.0023388885892927647,,22.71747398376465,1712000,1711899,,,0.0075371842831373215,-0.46795350313186646,0.0003,100.0,-27.782800220000002
47312,-30.205029479999997,,36,,1712000,,17120,100.0,,,,,
47317,-30.246898700000003,0.001670443220064044,36,22.634029388427734,1712400,1712299,17124,100.0,0.007281779777258635,-0.4567921757698059,0.0003,,
,,0.0012753464980050921,,22.45383644104004,1712500,1712399,,,0.007216377183794975,-0.10344739258289337,0.0003,100.0,-27.7996964
47329,-30.207131380000007,0.0016479291953146458,36,22.539142608642578,1712800,1712699,17128,100.0,0.007399015128612518,-0.9201574921607971,0.0003,,
,,0.0009540154132992029,,22.629470825195312,1713000,1712899,,,0.007395319174975157,-0.12530571222305298,0.0003,100.0,-27.77940978
47342,-30.14149529000001,0.0013571479357779026,36,22.901689529418945,1713200,1713099,17132,100.0,0.007444171700626612,-0.364255428314209,0.0003,,
,,0.0012411859352141619,,22.778648376464844,1713500,1713399,,,0.007528370246291161,-1.1862159967422485,0.0003,100.0,-27.689127480000003
47354,-30.348882450000005,0.0013644066639244556,36,22.492544174194336,1713600,1713499,17136,100.0,0.007465482223778963,0.1000567376613617,0.0003,,
,,0.0014703930355608463,,22.893709182739258,1714000,1713899,,,0.007378161884844303,1.123887538909912,0.0003,100.0,-27.795040919999998
47367,-30.278948620000005,,36,,1714000,,17140,100.0,,,,,
47372,-30.507192870000004,0.001273473259061575,36,22.76742935180664,1714400,1714299,17144,100.0,0.007531260140240192,0.9206452369689941,0.0003,,
,,0.0019976510666310787,,22.385583877563477,1714500,1714399,,,0.007474943529814482,-0.3585251271724701,0.0003,100.0,-27.866027199999998
47384,-30.393259689999994,0.0009474946418777108,36,22.312782287597656,1714800,1714699,17148,100.0,0.007262226194143295,0.28103578090667725,0.0003,,
,,0.0016661270055919886,,22.77831268310547,1715000,1714899,,,0.007607380393892527,0.729123592376709,0.0003,100.0,-27.905900340000002
47396,-30.190633039999994,0.0019237631931900978,36,22.738590240478516,1715200,1715099,17152,100.0,0.007494490593671799,0.3638812303543091,0.0003,,
,,0.0015752625185996294,,22.305606842041016,1715500,1715399,,,0.007412204518914223,-0.5622844099998474,0.0003,100.0,-27.846298939999997
47409,-30.16629112,0.0012292186729609966,36,22.67951011657715,1715600,1715499,17156,100.0,0.007313138339668512,-0.26652058959007263,0.0003,,
,,0.0015308111906051636,,22.27544403076172,1716000,1715899,,,0.007317798677831888,0.9705711007118225,0.0003,100.0,-27.870256959999995
47421,-30.14437037999999,,36,,1716000,,17160,100.0,,,,,
47427,-30.120351219999996,0.0011831410229206085,36,22.991138458251953,1716400,1716299,17164,100.0,0.007705562748014927,-0.31721231341362,0.0003,,
,,0.0016671810299158096,,22.626220703125,1716500,1716399,,,0.007606517523527145,-0.42605292797088623,0.0003,100.0,-27.831217199999998
47439,-30.05041775,0.002173075685277581,36,22.557090759277344,1716800,1716699,17168,100.0,0.007610439322888851,0.1488543599843979,0.0003,,
,,0.0017881625099107623,,22.940549850463867,1717000,1716899,,,0.007356652058660984,-0.029272273182868958,0.0003,100.0,-27.7956925
47451,-30.12290435000001,0.001257288851775229,36,22.681964874267578,1717200,1717099,17172,100.0,0.0074284877628088,-0.36013633012771606,0.0003,,
,,0.0015172080602496862,,22.905498504638672,1717500,1717399,,,0.007474237587302923,0.0480516254901886,0.0003,100.0,-27.764217119999998
47464,-30.21165201,0.001083836890757084,36,22.553863525390625,1717600,1717499,17176,100.0,0.007364271208643913,-0.8078787922859192,0.0003,,
,,0.0010414558928459883,,22.715585708618164,1718000,1717899,,,0.007534600794315338,-0.3759530186653137,0.0003,100.0,-27.782501859999996
47477,-30.093341210000002,,36,,1718000,,17180,100.0,,,,,
47482,-30.341198329999997,0.0010854627471417189,36,22.777217864990234,1718400,1718299,17184,100.0,0.007625408470630646,1.205106258392334,0.0003,,
,,0.0010725811589509249,,22.238739013671875,1718500,1718399,,,0.007663445547223091,-0.23961913585662842,0.0003,100.0,-27.807747999999997
47494,-30.511343249999996,0.0010786724742501974,36,22.41451644897461,1718800,1718699,17188,100.0,0.007485333364456892,-0.2188606858253479,0.0003,,
,,0.001220913021825254,,22.456985473632812,1719000,1718899,,,0.007567799184471369,0.7503886222839355,0.0003,100.0,-27.70954052
47507,-30.380624259999994,0.0012537883594632149,36,23.188976287841797,1719200,1719099,17192,100.0,0.007351293694227934,0.46475717425346375,0.0003,,
,,0.0013824475463479757,,22.748809814453125,1719500,1719399,,,0.007371701765805483,1.1502959728240967,0.0003,100.0,-28.12137748
47519,-30.3673802,0.0015389594482257962,36,22.685970306396484,1719600,1719499,17196,100.0,0.0074992734007537365,-0.3699505627155304,0.0003,,
,,0.00198257714509964,,22.813983917236328,1720000,1719899,,,0.007552791386842728,0.17343640327453613,0.0003,100.0,-27.71752092
47532,-30.24858827,,36,,1720000,,17200,100.0,,,,,
47537,-30.01481089,0.0012959185987710953,36,22.45330810546875,1720400,1720299,17204,100.0,0.007588201202452183,-0.11938680708408356,0.0003,,
,,0.0018917497945949435,,22.991134643554688,1720500,1720399,,,0.007481907494366169,-1.1010864973068237,0.0003,100.0,-27.866633420000003
47550,-30.01541816000001,0.0012199808843433857,36,22.84194564819336,1720800,1720699,17208,100.0,0.007542383391410112,0.09257397055625916,0.0003,,
,,0.0010108351707458496,,22.94305419921875,1721000,1720899,,,0.007544772233814001,0.08887596428394318,0.0003,100.0,-27.726723460000002
