time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
696,100.0,49.91908645629883,0.001,-44.22042446000001,69600,0.14464038610458374,70,982,69499,,
,,49.606754302978516,0.001,,70000,0.10284954309463501,,,69899,100.0,-45.45437606
700,100.0,,,-43.88150205000001,70000,,70,988,,,
704,100.0,49.85234069824219,0.001,-43.91659641000001,70400,0.06658868491649628,71,991,70299,,
,,50.33088302612305,0.001,,70500,0.07439272105693817,,,70399,100.0,-45.48505918000001
708,100.0,49.965816497802734,0.001,-43.5303661,70800,0.09436236321926117,70,997,70699,,
,,50.234901428222656,0.001,,71000,0.11347589641809464,,,70899,100.0,-46.065767879999996
712,100.0,49.98237609863281,0.001,-43.2877422,71200,0.06506334245204926,70,1004,71099,,
,,50.57678985595703,0.001,,71500,0.07724038511514664,,,71399,100.0,-44.9866448
716,100.0,50.21354675292969,0.001,-43.46487277999999,71600,0.07056482136249542,70,1010,71499,,
,,50.222068786621094,0.001,,72000,0.10824757814407349,,,71899,100.0,-44.695938960000014
720,100.0,,,-43.70759257999999,72000,,70,1017,,,
724,100.0,50.597469329833984,0.001,-43.144745629999996,72400,0.06537352502346039,71,1019,72299,,
,,50.61559295654297,0.001,,72500,0.10008484870195389,,,72399,100.0,-45.776414
728,100.0,50.65162658691406,0.001,-43.092501819999995,72800,0.09262630343437195,70,1026,72699,,
,,50.42359924316406,0.001,,73000,0.10985852032899857,,,72899,100.0,-45.36166453999999
732,100.0,50.762855529785156,0.001,-43.06582476,73200,0.07264094054698944,70,1032,73099,,
,,50.40564727783203,0.001,,73500,0.09474597871303558,,,73399,100.0,-44.912872639999996
736,100.0,50.669673919677734,0.001,-43.35435036,73600,0.12448129057884216,70,1039,73499,,
,,50.62810516357422,0.001,,74000,0.08360100537538528,,,73899,100.0,-45.44293306
740,100.0,,,-43.82790232,74000,,70,1045,,,
744,100.0,50.602569580078125,0.001,-43.840635260000006,74400,0.06796461343765259,70,1048,74299,,
,,50.93532180786133,0.001,,74500,0.08054207265377045,,,74399,100.0,-44.32342087999999
748,100.0,50.87504577636719,0.001,-43.96773216,74800,0.0884520560503006,70,1054,74699,,
,,50.913970947265625,0.001,,75000,0.07664994895458221,,,74899,100.0,-44.29097382
752,100.0,50.99241638183594,0.001,-43.88620636,75200,0.08751384913921356,70,1061,75099,,
,,50.93558883666992,0.001,,75500,0.098457932472229,,,75399,100.0,-44.293555500000004
756,100.0,51.168846130371094,0.001,-43.686603059999996,75600,0.10827212035655975,70,1067,75499,,
,,51.137107849121094,0.001,,76000,0.129423126578331,,,75899,100.0,-55.85786974
760,100.0,,,-43.54816624,76000,,70,1074,,,
764,100.0,50.692020416259766,0.001,-42.89772095,76400,0.12211176753044128,70,1076,76299,,
,,51.034244537353516,0.001,,76500,0.10219970345497131,,,76399,100.0,-65.23341984000001
768,100.0,50.898765563964844,0.001,-43.81313509,76800,0.10086788237094879,70,1083,76699,,
,,51.16776657104492,0.001,,77000,0.15526030957698822,,,76899,100.0,-46.062270739999995
772,100.0,50.85418701171875,0.001,-44.13918974,77200,0.10042668133974075,70,1089,77099,,
,,50.98917770385742,0.001,,77500,0.17298664152622223,,,77399,100.0,-75.1487047
776,100.0,51.331634521484375,0.001,-44.98851815,77600,0.09436708688735962,70,1096,77499,,
,,51.79986572265625,0.001,,78000,0.11371053755283356,,,77899,100.0,-66.287562
780,100.0,,,-44.86787808,78000,,70,1102,,,
784,100.0,50.43059539794922,0.001,-45.77295239,78400,0.10124751180410385,70,1105,78299,,
,,51.20738983154297,0.001,,78500,0.10573038458824158,,,78399,100.0,-77.39341506
788,100.0,51.190921783447266,0.001,-46.79135129,78800,0.10467416048049927,70,1111,78699,,
,,51.65533447265625,0.001,,79000,0.10877948999404907,,,78899,100.0,-71.66458588000002
792,100.0,51.16754913330078,0.001,-47.988787079999994,79200,0.11293312907218933,70,1118,79099,,
,,51.24040222167969,0.001,,79500,0.08168292045593262,,,79399,100.0,-59.77935302000001
796,100.0,50.78291320800781,0.001,-49.112228879999996,79600,0.07821531593799591,70,1124,79499,,
,,51.17996597290039,0.001,,80000,0.07687540352344513,,,79899,100.0,-66.04153557999999
800,100.0,,,-50.704974230000005,80000,,70,1131,,,
804,100.0,51.3923454284668,0.001,-51.762162229999994,80400,0.12151262164115906,70,1133,80299,,
,,51.14719009399414,0.001,,80500,0.14788539707660675,,,80399,100.0,-57.273969820000005
808,100.0,51.22789764404297,0.001,-52.87676394000001,80800,0.10256319493055344,70,1140,80699,,
,,51.58739471435547,0.001,,81000,0.09977604448795319,,,80899,100.0,-65.73311434000001
812,100.0,51.68878936767578,0.001,-53.88809525,81200,0.08726948499679565,70,1146,81099,,
,,51.24021911621094,0.001,,81500,0.07911965250968933,,,81399,100.0,-62.09173352
816,100.0,51.107093811035156,0.001,-54.45714462,81600,0.12739115953445435,70,1153,81499,,
,,51.13304901123047,0.001,,82000,0.08921438455581665,,,81899,100.0,-60.138958939999995
820,100.0,,,-54.9889451,82000,,70,1159,,,
824,100.0,51.918556213378906,0.001,-55.95885595,82400,0.11784432828426361,70,1162,82299,,
,,51.481910705566406,0.001,,82500,0.09850992262363434,,,82399,100.0,-64.41438428000001
828,100.0,52.09271240234375,0.001,-56.77486766,82800,0.06801469624042511,70,1168,82699,,
,,51.39215087890625,0.001,,83000,0.09127959609031677,,,82899,100.0,-60.03128568
832,100.0,51.542884826660156,0.001,-57.3347892,83200,0.07110670208930969,70,1175,83099,,
,,51.380027770996094,0.001,,83500,0.08065485954284668,,,83399,100.0,-64.73597156
836,100.0,51.98932647705078,0.001,-58.296206530000006,83600,0.11760981380939484,70,1181,83499,,
,,51.74810028076172,0.001,,84000,0.08745065331459045,,,83899,100.0,-52.267537499999996
840,100.0,,,-58.6066425,84000,,70,1188,,,
844,100.0,51.625389099121094,0.001,-59.313450249999995,84400,0.10685238242149353,70,1190,84299,,
,,51.91729736328125,0.001,,84500,0.09694014489650726,,,84399,100.0,-54.98272172
848,100.0,51.467166900634766,0.001,-60.00209187,84800,0.0879371240735054,70,1197,84699,,
,,51.742740631103516,0.001,,85000,0.07593454420566559,,,84899,100.0,-50.23714434000001
852,100.0,51.24285125732422,0.001,-60.165210339999994,85200,0.06501699239015579,70,1203,85099,,
,,51.017051696777344,0.001,,85500,0.10599600523710251,,,85399,100.0,-51.22449141999999
856,100.0,51.60393524169922,0.001,-60.65563062000001,85600,0.10100194066762924,70,1210,85499,,
,,51.92234802246094,0.001,,86000,0.095970518887043,,,85899,100.0,-51.64159538
860,100.0,,,-60.852495309999995,86000,,70,1216,,,
864,100.0,51.645206451416016,0.001,-61.663031450000005,86400,0.08173985034227371,70,1219,86299,,
,,51.89452362060547,0.001,,86500,0.0775681883096695,,,86399,100.0,-50.77721762
868,100.0,51.57159423828125,0.001,-60.52315917000001,86800,0.07832889258861542,70,1225,86699,,
,,51.755462646484375,0.001,,87000,0.08905540406703949,,,86899,100.0,-50.2415265
872,100.0,52.00823211669922,0.001,-60.35076690999999,87200,0.0788143128156662,70,1232,87099,,
,,51.537452697753906,0.001,,87500,0.10517848283052444,,,87399,100.0,-48.06708132000001
876,100.0,51.8680419921875,0.001,-59.75677603,87600,0.10636302828788757,70,1238,87499,,
,,52.336544036865234,0.001,,88000,0.13205747306346893,,,87899,100.0,-49.766632460000004
880,100.0,,,-60.34545281,88000,,70,1245,,,
884,100.0,52.37274169921875,0.001,-59.4804981,88400,0.08011654764413834,70,1247,88299,,
,,51.909767150878906,0.001,,88500,0.10596832633018494,,,88399,100.0,-47.92245677999999
888,100.0,52.52638244628906,0.001,-58.50135195000001,88800,0.1201481968164444,70,1254,88699,,
,,51.71049499511719,0.001,,89000,0.10746588557958603,,,88899,100.0,-44.3382697
892,100.0,51.32238006591797,0.001,-57.04239046000001,89200,0.09820426255464554,70,1260,89099,,
,,51.867393493652344,0.001,,89500,0.1010260134935379,,,89399,100.0,-43.80028178
896,100.0,52.399940490722656,0.001,-56.05225332999999,89600,0.0734102725982666,70,1267,89499,,
,,51.98328399658203,0.001,,90000,0.09655068814754486,,,89899,100.0,-44.54377264
900,100.0,,,-54.64178822000001,90000,,70,1273,,,
904,100.0,52.28413009643555,0.001,-53.56712883,90400,0.09340424835681915,70,1276,90299,,
,,52.23873519897461,0.001,,90500,0.0625564455986023,,,90399,100.0,-43.82094970000001
908,100.0,52.05221176147461,0.001,-52.74705128000001,90800,0.11356617510318756,70,1282,90699,,
,,52.459571838378906,0.001,,91000,0.07496961951255798,,,90899,100.0,-44.70546748000001
912,100.0,52.16466522216797,0.001,-51.76767006,91200,0.07255927473306656,70,1289,91099,,
,,51.86346435546875,0.001,,91500,0.07430550456047058,,,91399,100.0,-44.31796675999999
916,100.0,52.382591247558594,0.001,-50.779196150000004,91600,0.11298826336860657,70,1295,91499,,
,,52.46399688720703,0.001,,92000,0.10763778537511826,,,91899,100.0,-44.23210428
920,100.0,,,-49.99932046,92000,,70,1302,,,
924,100.0,52.23914337158203,0.001,-49.25321008000001,92400,0.11180618405342102,70,1304,92299,,
,,52.38810729980469,0.001,,92500,0.10696252435445786,,,92399,100.0,-45.3262221
928,100.0,52.5909423828125,0.001,-48.29767829999999,92800,0.10787399113178253,70,1311,92699,,
,,52.176918029785156,0.001,,93000,0.09715080261230469,,,92899,100.0,-44.35213984
932,100.0,52.07559585571289,0.001,-47.768908120000006,93200,0.09785191714763641,70,1317,93099,,
,,52.18613815307617,0.001,,93500,0.11992494761943817,,,93399,100.0,-44.00164983999999
936,100.0,52.18144989013672,0.001,-46.83780869,93600,0.08955207467079163,70,1324,93499,,
,,52.329734802246094,0.001,,94000,0.1069679781794548,,,93899,100.0,-44.00838442000001
940,100.0,,,-46.36560799000001,94000,,70,1330,,,
944,100.0,52.63987350463867,0.001,-45.93537388000001,94400,0.08071057498455048,70,1333,94299,,
,,52.69744110107422,0.001,,94500,0.09557047486305237,,,94399,100.0,-44.21525244
948,100.0,52.60824203491211,0.001,-45.26339353,94800,0.14292913675308228,70,1339,94699,,
,,52.93671798706055,0.001,,95000,0.11030447483062744,,,94899,100.0,-44.63318728
952,100.0,52.74944305419922,0.001,-44.97633633,95200,0.09853813052177429,70,1346,95099,,
,,52.20801544189453,0.001,,95500,0.08583178371191025,,,95399,100.0,-44.66830933999999
956,100.0,52.835540771484375,0.001,-44.65351124,95600,0.0928569883108139,70,1352,95499,,
,,52.68883514404297,0.001,,96000,0.07994869351387024,,,95899,100.0,-44.086679440000005
960,100.0,,,-44.82418863999998,96000,,70,1359,,,
964,100.0,52.23644256591797,0.001,-44.26041793,96400,0.09158375859260559,70,1361,96299,,
,,52.60664367675781,0.001,,96500,0.08525204658508301,,,96399,100.0,-43.815830639999994
968,100.0,53.20697784423828,0.001,-44.16758240000001,96800,0.1257585883140564,70,1368,96699,,
,,52.812828063964844,0.001,,97000,0.10675284266471863,,,96899,100.0,-44.954137200000005
972,100.0,52.85533905029297,0.001,-44.202160670000005,97200,0.10588054358959198,70,1374,97099,,
,,53.082359313964844,0.001,,97500,0.08561121672391891,,,97399,100.0,-43.64755102
976,100.0,52.69804382324219,0.001,-44.06337325,97600,0.09758810698986053,70,1381,97499,,
,,52.31982421875,0.001,,98000,0.11622832715511322,,,97899,100.0,-43.09070976000001
980,100.0,,,-43.52740202,98000,,70,1387,,,
984,100.0,52.704193115234375,0.001,-43.421560289999995,98400,0.11358167231082916,70,1390,98299,,
,,52.76762390136719,0.001,,98500,0.10525816679000854,,,98399,100.0,-46.26130534
988,100.0,53.3083381652832,0.001,-43.32036656999999,98800,0.11597473919391632,70,1396,98699,,
,,52.824371337890625,0.001,,99000,0.2581692337989807,,,98899,100.0,-43.322177919999994
992,100.0,53.2510871887207,0.001,-43.50549621999998,99200,0.12225542217493057,70,1403,99099,,
,,53.11680603027344,0.001,,99500,0.10561979562044144,,,99399,100.0,-46.07122660000001
996,100.0,52.98912811279297,0.001,-43.18905478999999,99600,0.18943394720554352,70,1409,99499,,
,,53.26469421386719,0.001,,100000,0.10304117947816849,,,99899,100.0,-43.257546579999996
1000,100.0,,,-43.23890231,100000,,70,1416,,,
1004,100.0,53.06398010253906,0.001,-43.68839841,100400,0.13025984168052673,70,1418,100299,,
,,52.93602752685547,0.001,,100500,0.17255041003227234,,,100399,100.0,-44.130992340000006
1008,100.0,53.055908203125,0.001,-43.65532972,100800,0.1386348158121109,70,1425,100699,,
,,52.66976547241211,0.001,,101000,0.12497477233409882,,,100899,100.0,-44.333527480000015
1012,100.0,53.350250244140625,0.001,-43.90689364,101200,0.09882247447967529,70,1431,101099,,
,,53.3075065612793,0.001,,101500,0.12306389212608337,,,101399,100.0,-44.9161991
1016,100.0,53.108436584472656,0.001,-44.156210890000004,101600,0.15390515327453613,70,1438,101499,,
,,53.22477722167969,0.001,,102000,0.12539124488830566,,,101899,100.0,-49.37901702
1020,100.0,,,-44.11181479,102000,,70,1444,,,
1024,100.0,52.898929595947266,0.001,-44.18302926000001,102400,0.12869800627231598,70,1447,102299,,
,,53.52450942993164,0.001,,102500,0.1245531514286995,,,102399,100.0,-45.926025020000004
1028,100.0,53.42310333251953,0.001,-44.10877671,102800,0.1264520287513733,70,1453,102699,,
,,53.648170471191406,0.001,,103000,0.1566457748413086,,,102899,100.0,-47.477164359999996
1032,100.0,53.460391998291016,0.001,-44.003434430000006,103200,0.13507381081581116,70,1460,103099,,
,,53.69673156738281,0.001,,103500,0.1062498539686203,,,103399,100.0,-46.489026859999996
1036,100.0,53.63836669921875,0.001,-43.99160367,103600,0.15480482578277588,70,1466,103499,,
,,53.18474578857422,0.001,,104000,0.12799665331840515,,,103899,100.0,-44.55283657999999
1040,100.0,,,-44.15741442,104000,,70,1473,,,
1044,100.0,53.87590789794922,0.001,-44.0963191,104400,0.10092592984437943,70,1475,104299,,
,,53.48735809326172,0.001,,104500,0.17014414072036743,,,104399,100.0,-44.65382516
1048,100.0,53.30803680419922,0.001,-43.901911479999995,104800,0.17835183441638947,70,1482,104699,,
,,53.97297286987305,0.001,,105000,0.11904317140579224,,,104899,100.0,-46.659945740000005
1052,100.0,53.613258361816406,0.001,-44.07719705,105200,0.12261439114809036,70,1488,105099,,
,,53.558311462402344,0.001,,105500,0.15693974494934082,,,105399,100.0,-45.84921934
1056,100.0,53.55810546875,0.001,-44.44856412000001,105600,0.12244627624750137,70,1495,105499,,
,,53.58528137207031,0.001,,106000,0.15334546566009521,,,105899,100.0,-46.2963847
1060,100.0,,,-44.44503653000001,106000,,70,1501,,,
1064,100.0,53.142417907714844,0.001,-44.58234254999999,106400,0.12201666831970215,70,1503,106299,,
,,54.04470443725586,0.001,,106500,0.15436282753944397,,,106399,100.0,-43.57589992000001
1068,100.0,53.63623809814453,0.001,-44.70903491000001,106800,0.09661325812339783,70,1510,106699,,
,,54.08959197998047,0.001,,107000,0.13750134408473969,,,106899,100.0,-45.04079386
1072,100.0,54.000770568847656,0.001,-44.25402384,107200,0.19264696538448334,70,1516,107099,,
,,53.726749420166016,0.001,,107500,0.13977466523647308,,,107399,100.0,-43.74617246
1076,100.0,54.004337310791016,0.001,-44.00037830999999,107600,0.12328876554965973,70,1523,107499,,
,,53.605186462402344,0.001,,108000,0.1170540377497673,,,107899,100.0,-43.96952514
1080,100.0,,,-44.0293044,108000,,70,1529,,,
1084,100.0,53.897125244140625,0.001,-44.18402151,108400,0.15210449695587158,70,1532,108299,,
,,53.88800811767578,0.001,,108500,0.14130985736846924,,,108399,100.0,-43.591348939999996
1088,100.0,53.4041862487793,0.001,-43.928201400000006,108800,0.1197686716914177,70,1538,108699,,
,,53.24660873413086,0.001,,109000,0.1725664734840393,,,108899,100.0,-43.605831040000005
1092,100.0,54.008602142333984,0.001,-43.930719849999996,109200,0.15113037824630737,70,1544,109099,,
,,53.84135437011719,0.001,,109500,0.20958437025547028,,,109399,100.0,-43.162670500000004
1096,100.0,53.651466369628906,0.001,-44.021808199999995,109600,0.1177997812628746,70,1551,109499,,
,,53.02698516845703,0.001,,110000,0.2400078922510147,,,109899,100.0,-44.589092279999996
1100,100.0,,,-44.00812011,110000,,70,1557,,,
1104,100.0,53.32467269897461,0.001,-43.762965300000005,110400,0.11979521811008453,70,1560,110299,,
,,53.61980056762695,0.001,,110500,0.16252902150154114,,,110399,100.0,-43.12879598000001
1108,100.0,53.715126037597656,0.001,-43.735245170000006,110800,0.08975070714950562,70,1566,110699,,
,,53.38393783569336,0.001,,111000,0.12139381468296051,,,110899,100.0,-44.73745122
1112,100.0,54.03422546386719,0.001,-43.789422009999996,111200,0.07475632429122925,70,1573,111099,,
,,52.97871398925781,0.001,,111500,0.10330195724964142,,,111399,100.0,-46.385931920000004
1116,100.0,54.35099792480469,0.001,-43.568138180000005,111600,0.09311113506555557,70,1579,111499,,
,,53.69931411743164,0.001,,112000,0.0875750333070755,,,111899,100.0,-43.91196688
1120,100.0,,,-43.530037979999996,112000,,70,1585,,,
1124,100.0,53.664310455322266,0.001,-43.18618238,112400,0.07511681318283081,70,1588,112299,,
,,53.83753204345703,0.001,,112500,0.10150317847728729,,,112399,100.0,-42.86557606
1128,100.0,53.945556640625,0.001,-43.35245648,112800,0.08943924307823181,70,1594,112699,,
,,53.44013214111328,0.001,,113000,0.0888613909482956,,,112899,100.0,-43.318677740000005
1132,100.0,53.810394287109375,0.001,-43.47361018000001,113200,0.08125002682209015,70,1600,113099,,
,,54.004459381103516,0.001,,113500,0.11575525999069214,,,113399,100.0,-43.3454512
1136,100.0,53.86762237548828,0.001,-43.367146719999994,113600,0.07349587976932526,70,1607,113499,,
,,53.57305145263672,0.001,,114000,0.0879838839173317,,,113899,100.0,-45.381175219999996
1140,100.0,,,-43.13608849,114000,,70,1613,,,
1144,100.0,53.21338653564453,0.001,-43.03939682,114400,0.10892878472805023,70,1616,114299,,
,,54.12458801269531,0.001,,114500,0.08103880286216736,,,114399,100.0,-43.32776542000001
1148,100.0,53.2774658203125,0.001,-43.027059689999994,114800,0.22964023053646088,70,1622,114699,,
,,54.071197509765625,0.001,,115000,0.09431950747966766,,,114899,100.0,-42.70486608
1152,100.0,53.59078598022461,0.001,-42.87276105,115200,0.09220527112483978,70,1628,115099,,
,,53.68647384643555,0.001,,115500,0.09502848982810974,,,115399,100.0,-43.395205720000014
1156,100.0,54.05962371826172,0.001,-42.672948090000006,115600,0.08570180833339691,70,1635,115499,,
,,53.81639099121094,0.001,,116000,0.08293342590332031,,,115899,100.0,-43.362964579999996
1160,100.0,,,-42.55817674,116000,,70,1641,,,
1164,100.0,54.25157165527344,0.001,-42.28283682,116400,0.10850933939218521,70,1644,116299,,
,,54.446617126464844,0.001,,116500,0.05951511859893799,,,116399,100.0,-43.49277179999999
1168,100.0,53.908294677734375,0.001,-42.19927528,116800,0.11979136615991592,70,1650,116699,,
,,53.223968505859375,0.001,,117000,0.1301850974559784,,,116899,100.0,-42.94007052
1172,100.0,53.65983581542969,0.001,-42.42180045,117200,0.09894219785928726,70,1657,117099,,
,,53.106327056884766,0.001,,117500,0.08555726706981659,,,117399,100.0,-43.59205938
1176,100.0,54.078758239746094,0.001,-42.499973450000006,117600,0.09061606228351593,70,1663,117499,,
,,53.54460906982422,0.001,,118000,0.1648055911064148,,,117899,100.0,-43.588896960000014
1180,100.0,,,-42.59430930999999,118000,,70,1669,,,
1184,100.0,54.004547119140625,0.001,-42.4002113,118400,0.1240413635969162,70,1672,118299,,
,,54.12342071533203,0.001,,118500,0.08444942533969879,,,118399,100.0,-43.49333576
1188,100.0,53.707027435302734,0.001,-42.560194609999996,118800,0.05093050375580788,70,1678,118699,,
,,53.69584274291992,0.001,,119000,0.11294347792863846,,,118899,100.0,-43.03214496
1192,100.0,53.55927658081055,0.001,-42.50305324,119200,0.11198762059211731,70,1685,119099,,
